cohort,draw,alpha,stratum,n_lesions,n_patients,rate,cp_lo,cp_hi,boot_lo,boot_hi
pad,77,0.05,M3,67,44,0.0,0.0,0.053569654127096765,0.0,0.0
pad,77,0.05,B,28,23,0.0,0.0,0.12343611850026381,0.0,0.0
pad,77,0.1,M1,28,18,0.0,0.0,0.12343611850026381,0.0,0.0
pad,77,0.1,M2,152,104,0.0,0.0,0.02397682090379162,0.0,0.0
pad,77,0.1,M3,67,44,0.0,0.0,0.053569654127096765,0.0,0.0
pad,77,0.1,B,28,23,0.03571428571428571,0.0009037987556580585,0.18347759754462362,0.0,0.11538461538461539
pad,77,0.15,M1,28,18,0.0,0.0,0.12343611850026381,0.0,0.0
pad,77,0.15,M2,152,104,0.0,0.0,0.02397682090379162,0.0,0.0
pad,77,0.15,M3,67,44,0.0,0.0,0.053569654127096765,0.0,0.0
pad,77,0.15,B,28,23,0.07142857142857142,0.008770496703527137,0.23503477317459073,0.0,0.17857142857142858
hiba,78,0.05,M1,15,10,0.0,0.0,0.218019360910534,0.0,0.0
hiba,78,0.05,M2,113,91,0.0,0.0,0.03211785574573937,0.0,0.0
hiba,78,0.05,M3,19,11,0.0,0.0,0.17646691180696533,0.0,0.0
hiba,78,0.05,B,230,74,0.0,0.0,0.015910672747766797,0.0,0.0
hiba,78,0.1,M1,15,10,0.0,0.0,0.218019360910534,0.0,0.0
hiba,78,0.1,M2,113,91,0.0,0.0,0.03211785574573937,0.0,0.0
hiba,78,0.1,M3,19,11,0.0,0.0,0.17646691180696533,0.0,0.0
hiba,78,0.1,B,230,74,0.05652173913043478,0.030435249244041347,0.09471461374759713,0.021648153942428038,0.07477163461538461
hiba,78,0.15,M1,15,10,0.0,0.0,0.218019360910534,0.0,0.0
hiba,78,0.15,M2,113,91,0.0,0.0,0.03211785574573937,0.0,0.0
hiba,78,0.15,M3,19,11,0.0,0.0,0.17646691180696533,0.0,0.0
hiba,78,0.15,B,230,74,0.16521739130434782,0.1196488929839622,0.2196470418259244,0.07196978417266187,0.22444304533126694
pad,78,0.05,M1,24,14,0.0,0.0,0.14247359772252563,0.0,0.0
pad,78,0.05,M2,169,115,0.0,0.0,0.021591188948230824,0.0,0.0
pad,78,0.05,M3,85,54,0.0,0.0,0.04247033991124916,0.0,0.0
pad,78,0.05,B,9,8,0.0,0.0,0.3362671168799428,0.0,0.0
pad,78,0.1,M1,24,14,0.0,0.0,0.14247359772252563,0.0,0.0
pad,78,0.1,M2,169,115,0.0,0.0,0.021591188948230824,0.0,0.0
pad,78,0.1,M3,85,54,0.0,0.0,0.04247033991124916,0.0,0.0
pad,78,0.1,B,9,8,0.1111111111111111,0.0028091367465992163,0.48249651491733697,0.0,0.375
pad,78,0.15,M1,24,14,0.0,0.0,0.14247359772252563,0.0,0.0
pad,78,0.15,M2,169,115,0.0,0.0,0.021591188948230824,0.0,0.0
pad,78,0.15,M3,85,54,0.0,0.0,0.04247033991124916,0.0,0.0
pad,78,0.15,B,9,8,0.1111111111111111,0.0028091367465992163,0.48249651491733697,0.0,0.3333333333333333
hiba,79,0.05,M1,11,7,0.0,0.0,0.2849141529181544,0.0,0.0
hiba,79,0.05,M2,127,95,0.0,0.0,0.028628506134387617,0.0,0.0
hiba,79,0.05,M3,11,9,0.0,0.0,0.2849141529181544,0.0,0.0
hiba,79,0.05,B,201,76,0.0,0.0,0.018185250054386256,0.0,0.0
hiba,79,0.1,M1,11,7,0.0,0.0,0.2849141529181544,0.0,0.0
hiba,79,0.1,M2,127,95,0.015748031496062992,0.0019128821227939322,0.05572908669409177,0.0,0.05196026986506745
hiba,79,0.1,M3,11,9,0.0,0.0,0.2849141529181544,0.0,0.0
hiba,79,0.1,B,201,76,0.05970149253731343,0.03122588210942697,0.10196367733342904,0.0,0.1087710960437657
hiba,79,0.15,M1,11,7,0.0,0.0,0.2849141529181544,0.0,0.0
hiba,79,0.15,M2,127,95,0.023622047244094488,0.004898179856560943,0.06748158871353609,0.0,0.06023698523698522
hiba,79,0.15,M3,11,9,0.0,0.0,0.2849141529181544,0.0,0.0
hiba,79,0.15,B,201,76,0.16417910447761194,0.11578930506351015,0.222769633971679,0.007462686567164179,0.2868872535825411
pad,79,0.05,M1,27,18,0.0,0.0,0.12770286761543234,0.0,0.0
pad,79,0.05,M2,167,117,0.0,0.0,0.021846920830611804,0.0,0.0
pad,79,0.05,M3,64,43,0.0,0.0,0.05600908938663656,0.0,0.0
pad,79,0.05,B,15,13,0.06666666666666667,0.0016864302413527026,0.3194845665783034,0.0,0.21428571428571427
pad,79,0.1,M1,27,18,0.0,0.0,0.12770286761543234,0.0,0.0
pad,79,0.1,M2,167,117,0.0,0.0,0.021846920830611804,0.0,0.0
pad,79,0.1,M3,64,43,0.0,0.0,0.05600908938663656,0.0,0.0
pad,79,0.1,B,15,13,0.13333333333333333,0.016575913440083627,0.40460269660337206,0.0,0.3234374999999995
pad,79,0.15,M1,27,18,0.0,0.0,0.12770286761543234,0.0,0.0
pad,79,0.15,M2,167,117,0.0,0.0,0.021846920830611804,0.0,0.0
pad,79,0.15,M3,64,43,0.0,0.0,0.05600908938663656,0.0,0.0
pad,79,0.15,B,15,13,0.13333333333333333,0.016575913440083627,0.40460269660337206,0.0,0.3102163461538461
hiba,80,0.05,M1,12,7,0.0,0.0,0.26464846939705117,0.0,0.0
hiba,80,0.05,M2,111,90,0.0,0.0,0.032686994023947695,0.0,0.0
hiba,80,0.05,M3,10,9,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,80,0.05,B,246,75,0.0,0.0,0.014883573138216514,0.0,0.0
hiba,80,0.1,M1,12,7,0.0,0.0,0.26464846939705117,0.0,0.0
hiba,80,0.1,M2,111,90,0.009009009009009009,0.00022806235004637103,0.04917341861152979,0.0,0.028715659340659335
hiba,80,0.1,M3,10,9,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,80,0.1,B,246,75,0.024390243902439025,0.00900221449699321,0.052328621401975445,0.004402570674122398,0.04892791457097815
hiba,80,0.15,M1,12,7,0.0,0.0,0.26464846939705117,0.0,0.0
hiba,80,0.15,M2,111,90,0.009009009009009009,0.00022806235004637103,0.04917341861152979,0.0,0.03233742649602206
hiba,80,0.15,M3,10,9,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,80,0.15,B,246,75,0.10569105691056911,0.0702114718323968,0.15101892695760713,0.03131656390134529,0.18937437101643734
pad,80,0.05,M1,26,15,0.0,0.0,0.1322746044977541,0.0,0.0
pad,80,0.05,M2,170,117,0.0,0.0,0.02146555498094456,0.0,0.0
pad,80,0.05,M3,74,44,0.0,0.0,0.04862761623798952,0.0,0.0
pad,80,0.05,B,19,16,0.0,0.0,0.17646691180696533,0.0,0.0
pad,80,0.1,M1,26,15,0.0,0.0,0.1322746044977541,0.0,0.0
pad,80,0.1,M2,170,117,0.0,0.0,0.02146555498094456,0.0,0.0
pad,80,0.1,M3,74,44,0.0,0.0,0.04862761623798952,0.0,0.0
pad,80,0.1,B,19,16,0.10526315789473684,0.01301216437177747,0.33137666445676595,0.0,0.29411764705882354
pad,80,0.15,M1,26,15,0.0,0.0,0.1322746044977541,0.0,0.0
pad,80,0.15,M2,170,117,0.0,0.0,0.02146555498094456,0.0,0.0
pad,80,0.15,M3,74,44,0.0,0.0,0.04862761623798952,0.0,0.0
pad,80,0.15,B,19,16,0.10526315789473684,0.01301216437177747,0.33137666445676595,0.0,0.270833333333333
hiba,81,0.05,M1,13,9,0.0,0.0,0.24705263800047095,0.0,0.0
hiba,81,0.05,M2,120,96,0.0,0.0,0.03027297257742007,0.0,0.0
hiba,81,0.05,M3,7,6,0.0,0.0,0.4096163972250034,0.0,0.0
hiba,81,0.05,B,228,78,0.0,0.0,0.0160491140730012,0.0,0.0
hiba,81,0.1,M1,13,9,0.0,0.0,0.24705263800047095,0.0,0.0
hiba,81,0.1,M2,120,96,0.016666666666666666,0.002024822337693082,0.05890921946702682,0.0,0.04292845564397288
hiba,81,0.1,M3,7,6,0.0,0.0,0.4096163972250034,0.0,0.0
hiba,81,0.1,B,228,78,0.05701754385964912,0.03070530170042712,0.09552828173854987,0.02358654783456343,0.11453574332815847
hiba,81,0.15,M1,13,9,0.0,0.0,0.24705263800047095,0.0,0.0
hiba,81,0.15,M2,120,96,0.025,0.005185574958321363,0.07132319415690505,0.0,0.05581819913639824
hiba,81,0.15,M3,7,6,0.0,0.0,0.4096163972250034,0.0,0.0
hiba,81,0.15,B,228,78,0.2324561403508772,0.17924024107520584,0.29277069194295335,0.07181143041653214,0.3483286149825784
pad,81,0.05,M1,26,13,0.0,0.0,0.1322746044977541,0.0,0.0
pad,81,0.05,M2,159,107,0.0,0.0,0.02293343743096093,0.0,0.0
pad,81,0.05,M3,90,57,0.0,0.0,0.040158919615774634,0.0,0.0
pad,81,0.05,B,18,13,0.0,0.0,0.1853019681378522,0.0,0.0
pad,81,0.1,M1,26,13,0.0,0.0,0.1322746044977541,0.0,0.0
pad,81,0.1,M2,159,107,0.0,0.0,0.02293343743096093,0.0,0.0
pad,81,0.1,M3,90,57,0.0,0.0,0.040158919615774634,0.0,0.0
pad,81,0.1,B,18,13,0.0,0.0,0.1853019681378522,0.0,0.0
pad,81,0.15,M1,26,13,0.0,0.0,0.1322746044977541,0.0,0.0
pad,81,0.15,M2,159,107,0.0,0.0,0.02293343743096093,0.0,0.0
pad,81,0.15,M3,90,57,0.0,0.0,0.040158919615774634,0.0,0.0
pad,81,0.15,B,18,13,0.1111111111111111,0.013751215664364498,0.3471204386086721,0.0,0.29321428571428537
hiba,82,0.05,M1,15,11,0.0,0.0,0.218019360910534,0.0,0.0
hiba,82,0.05,M2,111,89,0.0,0.0,0.032686994023947695,0.0,0.0
hiba,82,0.05,M3,20,14,0.0,0.0,0.1684334709830853,0.0,0.0
hiba,82,0.05,B,174,75,0.0,0.0,0.020977306694394248,0.0,0.0
hiba,82,0.1,M1,15,11,0.0,0.0,0.218019360910534,0.0,0.0
hiba,82,0.1,M2,111,89,0.009009009009009009,0.00022806235004637103,0.04917341861152979,0.0,0.027522935779816515
hiba,82,0.1,M3,20,14,0.0,0.0,0.1684334709830853,0.0,0.0
hiba,82,0.1,B,174,75,0.04597701149425287,0.020055764987201085,0.08858068624434262,0.010469780219780222,0.08186926487266727
hiba,82,0.15,M1,15,11,0.06666666666666667,0.0016864302413527026,0.3194845665783034,0.0,0.1875
hiba,82,0.15,M2,111,89,0.036036036036036036,0.009904365895060442,0.08969989106579195,0.008543980128579778,0.07017543859649122
hiba,82,0.15,M3,20,14,0.0,0.0,0.1684334709830853,0.0,0.0
hiba,82,0.15,B,174,75,0.12643678160919541,0.08096186423976091,0.18514946578880523,0.04527511961722488,0.21641223986856514
pad,82,0.05,M1,22,16,0.0,0.0,0.15437251281557457,0.0,0.0
pad,82,0.05,M2,181,114,0.0,0.0,0.020174269812950164,0.0,0.0
pad,82,0.05,M3,78,53,0.0,0.0,0.04619242032804872,0.0,0.0
pad,82,0.05,B,20,15,0.0,0.0,0.1684334709830853,0.0,0.0
pad,82,0.1,M1,22,16,0.0,0.0,0.15437251281557457,0.0,0.0
pad,82,0.1,M2,181,114,0.0,0.0,0.020174269812950164,0.0,0.0
pad,82,0.1,M3,78,53,0.0,0.0,0.04619242032804872,0.0,0.0
pad,82,0.1,B,20,15,0.0,0.0,0.1684334709830853,0.0,0.0
pad,82,0.15,M1,22,16,0.0,0.0,0.15437251281557457,0.0,0.0
pad,82,0.15,M2,181,114,0.0,0.0,0.020174269812950164,0.0,0.0
pad,82,0.15,M3,78,53,0.0,0.0,0.04619242032804872,0.0,0.0
pad,82,0.15,B,20,15,0.15,0.032070937185463715,0.37892682654531396,0.0,0.36717171717171704
hiba,83,0.05,M1,25,14,0.0,0.0,0.1371851715307125,0.0,0.0
hiba,83,0.05,M2,120,96,0.0,0.0,0.03027297257742007,0.0,0.0
hiba,83,0.05,M3,9,7,0.0,0.0,0.3362671168799428,0.0,0.0
hiba,83,0.05,B,152,74,0.0,0.0,0.02397682090379162,0.0,0.0
hiba,83,0.1,M1,25,14,0.0,0.0,0.1371851715307125,0.0,0.0
hiba,83,0.1,M2,120,96,0.025,0.005185574958321363,0.07132319415690505,0.0,0.07176640926640925
hiba,83,0.1,M3,9,7,0.0,0.0,0.3362671168799428,0.0,0.0
hiba,83,0.1,B,152,74,0.046052631578947366,0.018713333411957064,0.09258238159184255,0.010514290461947493,0.09576264787314367
hiba,83,0.15,M1,25,14,0.0,0.0,0.1371851715307125,0.0,0.0
hiba,83,0.15,M2,120,96,0.025,0.005185574958321363,0.07132319415690505,0.0,0.062237278761061936
hiba,83,0.15,M3,9,7,0.0,0.0,0.3362671168799428,0.0,0.0
hiba,83,0.15,B,152,74,0.11842105263157894,0.07171554220538481,0.18068769005845,0.05328733766233766,0.203216749069157
pad,83,0.05,M1,30,16,0.0,0.0,0.11570330822202779,0.0,0.0
pad,83,0.05,M2,154,106,0.0,0.0,0.023669148372542775,0.0,0.0
pad,83,0.05,M3,53,41,0.0,0.0,0.06723454630630114,0.0,0.0
pad,83,0.05,B,21,20,0.047619047619047616,0.0012048834483635135,0.23815990993682112,0.0,0.15
pad,83,0.1,M1,30,16,0.0,0.0,0.11570330822202779,0.0,0.0
pad,83,0.1,M2,154,106,0.0,0.0,0.023669148372542775,0.0,0.0
pad,83,0.1,M3,53,41,0.0,0.0,0.06723454630630114,0.0,0.0
pad,83,0.1,B,21,20,0.047619047619047616,0.0012048834483635135,0.23815990993682112,0.0,0.15
pad,83,0.15,M1,30,16,0.0,0.0,0.11570330822202779,0.0,0.0
pad,83,0.15,M2,154,106,0.0,0.0,0.023669148372542775,0.0,0.0
pad,83,0.15,M3,53,41,0.018867924528301886,0.0004775804124221132,0.10070152676914618,0.0,0.061224489795918366
pad,83,0.15,B,21,20,0.047619047619047616,0.0012048834483635135,0.23815990993682112,0.0,0.19047619047619047
hiba,84,0.05,M1,16,8,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,84,0.05,M2,109,85,0.0,0.0,0.03327666479850845,0.0,0.0
hiba,84,0.05,M3,16,13,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,84,0.05,B,191,78,0.0,0.0,0.019128194175846325,0.0,0.0
hiba,84,0.1,M1,16,8,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,84,0.1,M2,109,85,0.0,0.0,0.03327666479850845,0.0,0.0
hiba,84,0.1,M3,16,13,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,84,0.1,B,191,78,0.06806282722513089,0.0367356541935623,0.11357734326442032,0.024945539419087136,0.12722280609563846
hiba,84,0.15,M1,16,8,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,84,0.15,M2,109,85,0.009174311926605505,0.00023224649435231117,0.05005682308481245,0.0,0.027156019656019652
hiba,84,0.15,M3,16,13,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,84,0.15,B,191,78,0.1518324607329843,0.10410322489757665,0.2107237722683985,0.08947368421052632,0.22711960025789812
pad,84,0.05,M1,26,16,0.0,0.0,0.1322746044977541,0.0,0.0
pad,84,0.05,M2,124,89,0.0,0.0,0.029310881089774928,0.0,0.0
pad,84,0.05,M3,82,57,0.0,0.0,0.04398945418684236,0.0,0.0
pad,84,0.05,B,20,17,0.0,0.0,0.1684334709830853,0.0,0.0
pad,84,0.1,M1,26,16,0.0,0.0,0.1322746044977541,0.0,0.0
pad,84,0.1,M2,124,89,0.0,0.0,0.029310881089774928,0.0,0.0
pad,84,0.1,M3,82,57,0.0,0.0,0.04398945418684236,0.0,0.0
pad,84,0.1,B,20,17,0.05,0.0012650894979498047,0.24873276277202777,0.0,0.15789473684210525
pad,84,0.15,M1,26,16,0.0,0.0,0.1322746044977541,0.0,0.0
pad,84,0.15,M2,124,89,0.0,0.0,0.029310881089774928,0.0,0.0
pad,84,0.15,M3,82,57,0.0,0.0,0.04398945418684236,0.0,0.0
pad,84,0.15,B,20,17,0.05,0.0012650894979498047,0.24873276277202777,0.0,0.17181372549019586
hiba,85,0.05,M1,24,13,0.0,0.0,0.14247359772252563,0.0,0.0
hiba,85,0.05,M2,121,97,0.0,0.0,0.030026577222757825,0.0,0.0
hiba,85,0.05,M3,13,12,0.0,0.0,0.24705263800047095,0.0,0.0
hiba,85,0.05,B,157,64,0.0,0.0,0.023222164603325136,0.0,0.0
hiba,85,0.1,M1,24,13,0.0,0.0,0.14247359772252563,0.0,0.0
hiba,85,0.1,M2,121,97,0.0,0.0,0.030026577222757825,0.0,0.0
hiba,85,0.1,M3,13,12,0.0,0.0,0.24705263800047095,0.0,0.0
hiba,85,0.1,B,157,64,0.09554140127388536,0.05446529201573249,0.15268262575883726,0.04478204098031338,0.14595631641086174
hiba,85,0.15,M1,24,13,0.0,0.0,0.14247359772252563,0.0,0.0
hiba,85,0.15,M2,121,97,0.008264462809917356,0.00020921619375388606,0.045186114520783506,0.0,0.03253569539925964
hiba,85,0.15,M3,13,12,0.0,0.0,0.24705263800047095,0.0,0.0
hiba,85,0.15,B,157,64,0.21656050955414013,0.15487929041811288,0.28925283657489975,0.10222994173016585,0.29975888324873096
pad,85,0.05,M1,31,19,0.0,0.0,0.11218874692236996,0.0,0.0
pad,85,0.05,M2,149,105,0.0,0.0,0.024453624905590006,0.0,0.0
pad,85,0.05,M3,68,44,0.0,0.0,0.05280304279363979,0.0,0.0
pad,85,0.05,B,19,17,0.0,0.0,0.17646691180696533,0.0,0.0
pad,85,0.1,M1,31,19,0.0,0.0,0.11218874692236996,0.0,0.0
pad,85,0.1,M2,149,105,0.0,0.0,0.024453624905590006,0.0,0.0
pad,85,0.1,M3,68,44,0.0,0.0,0.05280304279363979,0.0,0.0
pad,85,0.1,B,19,17,0.05263157894736842,0.001331628804179424,0.2602806541952142,0.0,0.17647058823529413
pad,85,0.15,M1,31,19,0.0,0.0,0.11218874692236996,0.0,0.0
pad,85,0.15,M2,149,105,0.0,0.0,0.024453624905590006,0.0,0.0
pad,85,0.15,M3,68,44,0.0,0.0,0.05280304279363979,0.0,0.0
pad,85,0.15,B,19,17,0.10526315789473684,0.01301216437177747,0.33137666445676595,0.0,0.2631578947368421
hiba,86,0.05,M1,13,10,0.0,0.0,0.24705263800047095,0.0,0.0
hiba,86,0.05,M2,134,101,0.0,0.0,0.027153482879800184,0.0,0.0
hiba,86,0.05,M3,14,8,0.0,0.0,0.23163576165011648,0.0,0.0
hiba,86,0.05,B,262,69,0.0,0.0,0.01398103725640066,0.0,0.0
hiba,86,0.1,M1,13,10,0.0,0.0,0.24705263800047095,0.0,0.0
hiba,86,0.1,M2,134,101,0.014925373134328358,0.0018126705890603907,0.05287465320433985,0.0,0.0383220786846741
hiba,86,0.1,M3,14,8,0.0,0.0,0.23163576165011648,0.0,0.0
hiba,86,0.1,B,262,69,0.05725190839694656,0.032393991990407024,0.09267108714390199,0.030593645484949836,0.09950648925727992
hiba,86,0.15,M1,13,10,0.07692307692307693,0.0019456284973467497,0.3602974352678775,0.0,0.21428571428571427
hiba,86,0.15,M2,134,101,0.022388059701492536,0.004640968584215532,0.06403255631196268,0.0,0.049992567929127756
hiba,86,0.15,M3,14,8,0.0,0.0,0.23163576165011648,0.0,0.0
hiba,86,0.15,B,262,69,0.25190839694656486,0.2005098948472076,0.30901465866318056,0.10154813739719401,0.36223296766743646
pad,86,0.05,M1,30,15,0.0,0.0,0.11570330822202779,0.0,0.0
pad,86,0.05,M2,147,108,0.0,0.0,0.024782170489580712,0.0,0.0
pad,86,0.05,M3,64,45,0.0,0.0,0.05600908938663656,0.0,0.0
pad,86,0.05,B,22,20,0.0,0.0,0.15437251281557457,0.0,0.0
pad,86,0.1,M1,30,15,0.0,0.0,0.11570330822202779,0.0,0.0
pad,86,0.1,M2,147,108,0.0,0.0,0.024782170489580712,0.0,0.0
pad,86,0.1,M3,64,45,0.015625,0.0003955125140506643,0.08401032643435369,0.0,0.04880354309888946
pad,86,0.1,B,22,20,0.0,0.0,0.15437251281557457,0.0,0.0
pad,86,0.15,M1,30,15,0.0,0.0,0.11570330822202779,0.0,0.0
pad,86,0.15,M2,147,108,0.0,0.0,0.024782170489580712,0.0,0.0
pad,86,0.15,M3,64,45,0.015625,0.0003955125140506643,0.08401032643435369,0.0,0.05130771478667444
pad,86,0.15,B,22,20,0.0,0.0,0.15437251281557457,0.0,0.0
hiba,87,0.05,M1,15,8,0.0,0.0,0.218019360910534,0.0,0.0
hiba,87,0.05,M2,130,105,0.0,0.0,0.027977178415451696,0.0,0.0
hiba,87,0.05,M3,18,11,0.0,0.0,0.1853019681378522,0.0,0.0
hiba,87,0.05,B,155,67,0.0,0.0,0.023518254148532765,0.0,0.0
hiba,87,0.1,M1,15,8,0.0,0.0,0.218019360910534,0.0,0.0
hiba,87,0.1,M2,130,105,0.0,0.0,0.027977178415451696,0.0,0.0
hiba,87,0.1,M3,18,11,0.0,0.0,0.1853019681378522,0.0,0.0
hiba,87,0.1,B,155,67,0.01935483870967742,0.004009357624857962,0.05551923492769842,0.0,0.04003298505186088
hiba,87,0.15,M1,15,8,0.0,0.0,0.218019360910534,0.0,0.0
hiba,87,0.15,M2,130,105,0.0,0.0,0.027977178415451696,0.0,0.0
hiba,87,0.15,M3,18,11,0.0,0.0,0.1853019681378522,0.0,0.0
hiba,87,0.15,B,155,67,0.0967741935483871,0.05518154552714682,0.154588531203622,0.04055710994075049,0.16223645111079665
pad,87,0.05,M1,17,11,0.0,0.0,0.19506432296909318,0.0,0.0
pad,87,0.05,M2,148,103,0.0,0.0,0.024616801578984306,0.0,0.0
pad,87,0.05,M3,77,53,0.0,0.0,0.046778068160404106,0.0,0.0
pad,87,0.05,B,17,14,0.0,0.0,0.19506432296909318,0.0,0.0
pad,87,0.1,M1,17,11,0.0,0.0,0.19506432296909318,0.0,0.0
pad,87,0.1,M2,148,103,0.0,0.0,0.024616801578984306,0.0,0.0
pad,87,0.1,M3,77,53,0.0,0.0,0.046778068160404106,0.0,0.0
pad,87,0.1,B,17,14,0.11764705882352941,0.014579316840302498,0.36440916210125024,0.0,0.32499999999999957
pad,87,0.15,M1,17,11,0.0,0.0,0.19506432296909318,0.0,0.0
pad,87,0.15,M2,148,103,0.0,0.0,0.024616801578984306,0.0,0.0
pad,87,0.15,M3,77,53,0.0,0.0,0.046778068160404106,0.0,0.0
pad,87,0.15,B,17,14,0.29411764705882354,0.10313551437032002,0.5595827187543372,0.06666666666666667,0.5
hiba,88,0.05,M1,17,11,0.0,0.0,0.19506432296909318,0.0,0.0
hiba,88,0.05,M2,110,89,0.0,0.0,0.032979194032219696,0.0,0.0
hiba,88,0.05,M3,14,9,0.0,0.0,0.23163576165011648,0.0,0.0
hiba,88,0.05,B,165,75,0.0,0.0,0.022108782981671043,0.0,0.0
hiba,88,0.1,M1,17,11,0.0,0.0,0.19506432296909318,0.0,0.0
hiba,88,0.1,M2,110,89,0.00909090909090909,0.00023013540555029267,0.04961118931198478,0.0,0.02912621359223301
hiba,88,0.1,M3,14,9,0.0,0.0,0.23163576165011648,0.0,0.0
hiba,88,0.1,B,165,75,0.07272727272727272,0.038142083985717765,0.12359339112377714,0.027670274930548903,0.1302690698312525
hiba,88,0.15,M1,17,11,0.058823529411764705,0.001488174391266636,0.2868893966672207,0.0,0.17647058823529413
hiba,88,0.15,M2,110,89,0.01818181818181818,0.0022095371748962075,0.06413753937745299,0.0,0.045871559633027525
hiba,88,0.15,M3,14,9,0.0,0.0,0.23163576165011648,0.0,0.0
hiba,88,0.15,B,165,75,0.13333333333333333,0.08548254353268517,0.19488353312864629,0.0601144578313253,0.21255072152204868
pad,88,0.05,M1,25,13,0.0,0.0,0.1371851715307125,0.0,0.0
pad,88,0.05,M2,175,120,0.0,0.0,0.020858695349057415,0.0,0.0
pad,88,0.05,M3,67,45,0.0,0.0,0.053569654127096765,0.0,0.0
pad,88,0.05,B,16,15,0.0,0.0,0.2059072142078227,0.0,0.0
pad,88,0.1,M1,25,13,0.0,0.0,0.1371851715307125,0.0,0.0
pad,88,0.1,M2,175,120,0.0,0.0,0.020858695349057415,0.0,0.0
pad,88,0.1,M3,67,45,0.0,0.0,0.053569654127096765,0.0,0.0
pad,88,0.1,B,16,15,0.0625,0.0015811117227658884,0.3023207384345319,0.0,0.2
pad,88,0.15,M1,25,13,0.0,0.0,0.1371851715307125,0.0,0.0
pad,88,0.15,M2,175,120,0.0,0.0,0.020858695349057415,0.0,0.0
pad,88,0.15,M3,67,45,0.0,0.0,0.053569654127096765,0.0,0.0
pad,88,0.15,B,16,15,0.0625,0.0015811117227658884,0.3023207384345319,0.0,0.19406249999999972
hiba,89,0.05,M1,7,7,0.0,0.0,0.4096163972250034,0.0,0.0
hiba,89,0.05,M2,130,98,0.0,0.0,0.027977178415451696,0.0,0.0
hiba,89,0.05,M3,11,10,0.0,0.0,0.2849141529181544,0.0,0.0
hiba,89,0.05,B,180,78,0.0,0.0,0.020285204570112986,0.0,0.0
hiba,89,0.1,M1,7,7,0.0,0.0,0.4096163972250034,0.0,0.0
hiba,89,0.1,M2,130,98,0.0,0.0,0.027977178415451696,0.0,0.0
hiba,89,0.1,M3,11,10,0.0,0.0,0.2849141529181544,0.0,0.0
hiba,89,0.1,B,180,78,0.08333333333333333,0.04739156775630353,0.13372033399205266,0.02526061057334326,0.14009530827212985
hiba,89,0.15,M1,7,7,0.0,0.0,0.4096163972250034,0.0,0.0
hiba,89,0.15,M2,130,98,0.015384615384615385,0.0018686089582520542,0.054468881333788056,0.0,0.04032258064516129
hiba,89,0.15,M3,11,10,0.0,0.0,0.2849141529181544,0.0,0.0
hiba,89,0.15,B,180,78,0.16111111111111112,0.11063211060835211,0.22311706313113644,0.049048177553229884,0.2558716475095785
pad,89,0.05,M1,18,11,0.0,0.0,0.1853019681378522,0.0,0.0
pad,89,0.05,M2,165,116,0.0,0.0,0.022108782981671043,0.0,0.0
pad,89,0.05,M3,69,48,0.0,0.0,0.05205805786307967,0.0,0.0
pad,89,0.05,B,17,15,0.058823529411764705,0.001488174391266636,0.2868893966672207,0.0,0.19406249999999972
pad,89,0.1,M1,18,11,0.0,0.0,0.1853019681378522,0.0,0.0
pad,89,0.1,M2,165,116,0.0,0.0,0.022108782981671043,0.0,0.0
pad,89,0.1,M3,69,48,0.0,0.0,0.05205805786307967,0.0,0.0
pad,89,0.1,B,17,15,0.058823529411764705,0.001488174391266636,0.2868893966672207,0.0,0.1875
pad,89,0.15,M1,18,11,0.0,0.0,0.1853019681378522,0.0,0.0
pad,89,0.15,M2,165,116,0.0,0.0,0.022108782981671043,0.0,0.0
pad,89,0.15,M3,69,48,0.0,0.0,0.05205805786307967,0.0,0.0
pad,89,0.15,B,17,15,0.058823529411764705,0.001488174391266636,0.2868893966672207,0.0,0.1875
hiba,90,0.05,M1,11,7,0.0,0.0,0.2849141529181544,0.0,0.0
hiba,90,0.05,M2,125,94,0.0,0.0,0.02907983713643152,0.0,0.0
hiba,90,0.05,M3,17,12,0.0,0.0,0.19506432296909318,0.0,0.0
hiba,90,0.05,B,185,72,0.0,0.0,0.01974240414218442,0.0,0.0
hiba,90,0.1,M1,11,7,0.0,0.0,0.2849141529181544,0.0,0.0
hiba,90,0.1,M2,125,94,0.0,0.0,0.02907983713643152,0.0,0.0
hiba,90,0.1,M3,17,12,0.0,0.0,0.19506432296909318,0.0,0.0
hiba,90,0.1,B,185,72,0.021621621621621623,0.0059218514199967,0.05443201494345372,0.0,0.04954989625861722
hiba,90,0.15,M1,11,7,0.0,0.0,0.2849141529181544,0.0,0.0
hiba,90,0.15,M2,125,94,0.0,0.0,0.02907983713643152,0.0,0.0
hiba,90,0.15,M3,17,12,0.0,0.0,0.19506432296909318,0.0,0.0
