cohort,head,draw,alpha,stratum,degenerate,coverage,miss_rate,referral,set_size,n_test
pad,primary,29,0.1,M1,False,1.0,0.0,1.0,3.3636363636363638,22
pad,primary,29,0.1,M2,False,0.912751677852349,0.0,1.0,3.053691275167785,149
pad,primary,29,0.1,M3,False,0.8941176470588236,0.0,1.0,2.6470588235294117,85
pad,primary,29,0.1,B,False,0.5416666666666666,,0.9583333333333334,2.2083333333333335,24
pad,pad_only,29,0.15,M1,False,0.6818181818181818,0.0,1.0,2.0,22
pad,pad_only,29,0.15,M2,False,0.8389261744966443,0.0,1.0,2.4496644295302015,149
pad,pad_only,29,0.15,M3,False,0.9058823529411765,0.0,1.0,2.7058823529411766,85
pad,pad_only,29,0.15,B,False,0.9166666666666666,,0.5,2.0833333333333335,24
pad,primary,29,0.15,M1,False,0.9090909090909091,0.0,1.0,2.5454545454545454,22
pad,primary,29,0.15,M2,False,0.87248322147651,0.0,1.0,2.778523489932886,149
pad,primary,29,0.15,M3,False,0.8823529411764706,0.011764705882352941,0.9882352941176471,2.4941176470588236,85
pad,primary,29,0.15,B,False,0.5416666666666666,,0.9166666666666666,2.0416666666666665,24
hiba,pad_only,29,0.05,M1,False,0.9333333333333333,0.0,1.0,7.4,15
hiba,pad_only,29,0.05,M2,False,0.963302752293578,0.0,1.0,6.6880733944954125,109
hiba,pad_only,29,0.05,M3,False,1.0,0.0,1.0,7.5,18
hiba,pad_only,29,0.05,B,False,0.9590163934426229,,1.0,6.737704918032787,244
hiba,primary,29,0.05,M1,False,1.0,0.0,1.0,6.133333333333334,15
hiba,primary,29,0.05,M2,False,0.926605504587156,0.0,1.0,6.440366972477064,109
hiba,primary,29,0.05,M3,False,1.0,0.0,1.0,6.388888888888889,18
hiba,primary,29,0.05,B,False,0.9795081967213115,,1.0,5.635245901639344,244
hiba,pad_only,29,0.1,M1,False,0.9333333333333333,0.0,1.0,6.333333333333333,15
hiba,pad_only,29,0.1,M2,False,0.944954128440367,0.0,1.0,6.394495412844036,109
hiba,pad_only,29,0.1,M3,False,1.0,0.0,1.0,7.277777777777778,18
hiba,pad_only,29,0.1,B,False,0.9590163934426229,,1.0,6.35655737704918,244
hiba,primary,29,0.1,M1,False,0.8666666666666667,0.0,1.0,4.133333333333334,15
hiba,primary,29,0.1,M2,False,0.8899082568807339,0.0,1.0,4.743119266055046,109
hiba,primary,29,0.1,M3,False,1.0,0.0,1.0,4.944444444444445,18
hiba,primary,29,0.1,B,False,0.9467213114754098,,0.9713114754098361,3.7540983606557377,244
hiba,pad_only,29,0.15,M1,False,0.8666666666666667,0.0,1.0,5.2,15
hiba,pad_only,29,0.15,M2,False,0.8899082568807339,0.009174311926605505,0.9908256880733946,4.825688073394495,109
hiba,pad_only,29,0.15,M3,False,0.7222222222222222,0.05555555555555555,0.9444444444444444,4.111111111111111,18
hiba,pad_only,29,0.15,B,False,0.9180327868852459,,0.9590163934426229,4.147540983606557,244
hiba,primary,29,0.15,M1,False,0.8666666666666667,0.0,1.0,3.8666666666666667,15
hiba,primary,29,0.15,M2,False,0.8073394495412844,0.009174311926605505,0.9908256880733946,3.889908256880734,109
hiba,primary,29,0.15,M3,False,0.8333333333333334,0.0,1.0,3.9444444444444446,18
hiba,primary,29,0.15,B,False,0.9221311475409836,,0.8483606557377049,2.877049180327869,244
pad,pad_only,30,0.05,M1,False,1.0,0.0,1.0,6.645161290322581,31
pad,pad_only,30,0.05,M2,False,0.9819277108433735,0.0,1.0,6.295180722891566,166
pad,pad_only,30,0.05,M3,False,0.9726027397260274,0.0,1.0,6.287671232876712,73
pad,pad_only,30,0.05,B,False,1.0,,1.0,5.1,20
pad,primary,30,0.05,M1,False,1.0,0.0,1.0,4.32258064516129,31
pad,primary,30,0.05,M2,False,0.9819277108433735,0.0,1.0,4.078313253012048,166
pad,primary,30,0.05,M3,False,0.9178082191780822,0.0,1.0,3.73972602739726,73
pad,primary,30,0.05,B,False,1.0,,1.0,3.85,20
pad,pad_only,30,0.1,M1,False,0.9354838709677419,0.0,1.0,4.290322580645161,31
pad,pad_only,30,0.1,M2,False,0.891566265060241,0.018072289156626505,0.9819277108433735,4.367469879518072,166
pad,pad_only,30,0.1,M3,False,0.9315068493150684,0.0,1.0,4.726027397260274,73
pad,pad_only,30,0.1,B,False,1.0,,1.0,2.95,20
pad,primary,30,0.1,M1,False,0.9032258064516129,0.0,1.0,3.7419354838709675,31
pad,primary,30,0.1,M2,False,0.9036144578313253,0.006024096385542169,0.9939759036144579,3.5481927710843375,166
pad,primary,30,0.1,M3,False,0.8493150684931506,0.0,1.0,3.328767123287671,73
pad,primary,30,0.1,B,False,1.0,,0.95,3.15,20
pad,pad_only,30,0.15,M1,False,0.9354838709677419,0.0,1.0,2.6774193548387095,31
pad,pad_only,30,0.15,M2,False,0.8493975903614458,0.0,1.0,2.5240963855421685,166
pad,pad_only,30,0.15,M3,False,0.8904109589041096,0.0136986301369863,0.9863013698630136,2.6301369863013697,73
pad,pad_only,30,0.15,B,False,0.95,,0.5,1.8,20
pad,primary,30,0.15,M1,False,0.9032258064516129,0.0,1.0,3.161290322580645,31
pad,primary,30,0.15,M2,False,0.8554216867469879,0.0,1.0,2.8373493975903616,166
pad,primary,30,0.15,M3,False,0.8493150684931506,0.0,1.0,2.808219178082192,73
pad,primary,30,0.15,B,False,1.0,,0.85,2.75,20
hiba,pad_only,30,0.05,M1,False,1.0,0.0,1.0,7.857142857142857,21
hiba,pad_only,30,0.05,M2,False,0.9583333333333334,0.0,1.0,7.466666666666667,120
hiba,pad_only,30,0.05,M3,False,0.9285714285714286,0.0,1.0,7.714285714285714,14
hiba,pad_only,30,0.05,B,False,1.0,,1.0,7.25,216
hiba,primary,30,0.05,M1,False,1.0,0.0,1.0,6.428571428571429,21
hiba,primary,30,0.05,M2,False,0.975,0.0,1.0,6.316666666666666,120
hiba,primary,30,0.05,M3,False,1.0,0.0,1.0,6.071428571428571,14
hiba,primary,30,0.05,B,False,0.9722222222222222,,1.0,5.768518518518518,216
hiba,pad_only,30,0.1,M1,False,1.0,0.0,1.0,7.0,21
hiba,pad_only,30,0.1,M2,False,0.8833333333333333,0.0,1.0,6.375,120
hiba,pad_only,30,0.1,M3,False,0.9285714285714286,0.0,1.0,7.071428571428571,14
hiba,pad_only,30,0.1,B,False,0.9861111111111112,,1.0,6.263888888888889,216
hiba,primary,30,0.1,M1,False,1.0,0.0,1.0,4.476190476190476,21
hiba,primary,30,0.1,M2,False,0.8666666666666667,0.025,0.975,4.6,120
hiba,primary,30,0.1,M3,False,0.9285714285714286,0.0,1.0,4.714285714285714,14
hiba,primary,30,0.1,B,False,0.9537037037037037,,0.9629629629629629,3.888888888888889,216
hiba,pad_only,30,0.15,M1,False,1.0,0.0,1.0,5.666666666666667,21
hiba,pad_only,30,0.15,M2,False,0.825,0.008333333333333333,0.9916666666666667,4.725,120
hiba,pad_only,30,0.15,M3,False,0.9285714285714286,0.0,1.0,5.285714285714286,14
hiba,pad_only,30,0.15,B,False,0.9537037037037037,,1.0,4.902777777777778,216
hiba,primary,30,0.15,M1,False,1.0,0.0,1.0,4.0,21
hiba,primary,30,0.15,M2,False,0.8,0.05,0.95,3.55,120
hiba,primary,30,0.15,M3,False,0.8571428571428571,0.0,1.0,3.7142857142857144,14
hiba,primary,30,0.15,B,False,0.9120370370370371,,0.8333333333333334,2.9444444444444446,216
pad,pad_only,31,0.05,M1,False,0.9444444444444444,0.0,1.0,6.222222222222222,18
pad,pad_only,31,0.05,M2,False,0.9271523178807947,0.0,1.0,6.125827814569536,151
pad,pad_only,31,0.05,M3,False,0.9222222222222223,0.0,1.0,5.9222222222222225,90
pad,pad_only,31,0.05,B,False,1.0,,1.0,5.333333333333333,24
pad,primary,31,0.05,M1,False,0.9444444444444444,0.0,1.0,4.444444444444445,18
pad,primary,31,0.05,M2,False,0.9006622516556292,0.0,1.0,3.966887417218543,151
pad,primary,31,0.05,M3,False,0.9777777777777777,0.0,1.0,4.144444444444445,90
pad,primary,31,0.05,B,False,1.0,,0.9583333333333334,4.041666666666667,24
pad,pad_only,31,0.1,M1,False,0.9444444444444444,0.0,1.0,4.388888888888889,18
pad,pad_only,31,0.1,M2,False,0.8675496688741722,0.019867549668874173,0.9801324503311258,4.437086092715232,151
pad,pad_only,31,0.1,M3,False,0.9,0.022222222222222223,0.9777777777777777,4.466666666666667,90
pad,pad_only,31,0.1,B,False,1.0,,1.0,3.4583333333333335,24
pad,primary,31,0.1,M1,False,0.8888888888888888,0.0,1.0,4.333333333333333,18
pad,primary,31,0.1,M2,False,0.8675496688741722,0.0,1.0,3.576158940397351,151
pad,primary,31,0.1,M3,False,0.9444444444444444,0.0,1.0,3.488888888888889,90
pad,primary,31,0.1,B,False,1.0,,0.9583333333333334,3.5416666666666665,24
pad,pad_only,31,0.15,M1,False,0.9444444444444444,0.0,1.0,2.7222222222222223,18
pad,pad_only,31,0.15,M2,False,0.8344370860927153,0.0,1.0,2.5496688741721854,151
pad,pad_only,31,0.15,M3,False,0.8666666666666667,0.011111111111111112,0.9888888888888889,2.6333333333333333,90
pad,pad_only,31,0.15,B,False,0.9583333333333334,,0.5416666666666666,2.375,24
pad,primary,31,0.15,M1,False,0.8888888888888888,0.0,1.0,3.1666666666666665,18
pad,primary,31,0.15,M2,False,0.7880794701986755,0.0,1.0,2.7086092715231787,151
pad,primary,31,0.15,M3,False,0.9444444444444444,0.0,1.0,3.0,90
pad,primary,31,0.15,B,False,1.0,,0.875,3.0,24
hiba,pad_only,31,0.05,M1,False,1.0,0.0,1.0,7.066666666666666,15
hiba,pad_only,31,0.05,M2,False,0.968503937007874,0.0,1.0,7.0,127
hiba,pad_only,31,0.05,M3,False,1.0,0.0,1.0,6.5,8
hiba,pad_only,31,0.05,B,False,0.9828571428571429,,1.0,6.8,175
hiba,primary,31,0.05,M1,False,1.0,0.0,1.0,5.866666666666666,15
hiba,primary,31,0.05,M2,False,0.968503937007874,0.0,1.0,6.291338582677166,127
hiba,primary,31,0.05,M3,False,1.0,0.0,1.0,6.375,8
hiba,primary,31,0.05,B,False,0.9657142857142857,,1.0,5.811428571428571,175
hiba,pad_only,31,0.1,M1,False,1.0,0.0,1.0,6.066666666666666,15
hiba,pad_only,31,0.1,M2,False,0.9606299212598425,0.0,1.0,5.503937007874016,127
hiba,pad_only,31,0.1,M3,False,1.0,0.0,1.0,5.375,8
hiba,pad_only,31,0.1,B,False,0.92,,1.0,5.405714285714286,175
hiba,primary,31,0.1,M1,False,0.7333333333333333,0.0,1.0,4.066666666666666,15
hiba,primary,31,0.1,M2,False,0.937007874015748,0.0,1.0,4.78740157480315,127
hiba,primary,31,0.1,M3,False,1.0,0.0,1.0,5.0,8
hiba,primary,31,0.1,B,False,0.9314285714285714,,0.96,4.177142857142857,175
hiba,pad_only,31,0.15,M1,False,0.8666666666666667,0.0,1.0,4.533333333333333,15
hiba,pad_only,31,0.15,M2,False,0.9212598425196851,0.0,1.0,5.181102362204724,127
hiba,pad_only,31,0.15,M3,False,0.875,0.0,1.0,4.25,8
hiba,pad_only,31,0.15,B,False,0.92,,1.0,4.702857142857143,175
hiba,primary,31,0.15,M1,False,0.7333333333333333,0.0,1.0,3.7333333333333334,15
hiba,primary,31,0.15,M2,False,0.889763779527559,0.0,1.0,4.070866141732283,127
hiba,primary,31,0.15,M3,False,1.0,0.0,1.0,4.125,8
hiba,primary,31,0.15,B,False,0.9142857142857143,,0.9028571428571428,3.36,175
pad,pad_only,32,0.05,M1,False,1.0,0.0,1.0,6.37037037037037,27
pad,pad_only,32,0.05,M2,False,0.9012345679012346,0.0,1.0,5.87037037037037,162
pad,pad_only,32,0.05,M3,False,0.9850746268656716,0.0,1.0,6.268656716417911,67
pad,pad_only,32,0.05,B,False,1.0,,1.0,5.555555555555555,18
pad,primary,32,0.05,M1,False,0.9629629629629629,0.0,1.0,3.6666666666666665,27
pad,primary,32,0.05,M2,False,0.9382716049382716,0.0,1.0,3.5308641975308643,162
pad,primary,32,0.05,M3,False,0.9850746268656716,0.0,1.0,3.9402985074626864,67
pad,primary,32,0.05,B,False,0.8888888888888888,,1.0,3.7222222222222223,18
pad,pad_only,32,0.1,M1,False,0.9629629629629629,0.0,1.0,3.259259259259259,27
pad,pad_only,32,0.1,M2,False,0.8518518518518519,0.0,1.0,2.771604938271605,162
pad,pad_only,32,0.1,M3,False,0.9104477611940298,0.0,1.0,2.8955223880597014,67
pad,pad_only,32,0.1,B,False,0.9444444444444444,,0.7222222222222222,2.6666666666666665,18
pad,primary,32,0.1,M1,False,0.8888888888888888,0.0,1.0,3.4074074074074074,27
pad,primary,32,0.1,M2,False,0.8641975308641975,0.0,1.0,3.0987654320987654,162
pad,primary,32,0.1,M3,False,0.9104477611940298,0.0,1.0,3.1194029850746268,67
pad,primary,32,0.1,B,False,0.8888888888888888,,1.0,3.3333333333333335,18
pad,pad_only,32,0.15,M1,False,0.9629629629629629,0.0,1.0,3.037037037037037,27
pad,pad_only,32,0.15,M2,False,0.808641975308642,0.0,1.0,2.3580246913580245,162
pad,pad_only,32,0.15,M3,False,0.8656716417910447,0.0,1.0,2.656716417910448,67
pad,pad_only,32,0.15,B,False,0.8888888888888888,,0.5555555555555556,2.2777777777777777,18
pad,primary,32,0.15,M1,False,0.8148148148148148,0.0,1.0,2.740740740740741,27
pad,primary,32,0.15,M2,False,0.808641975308642,0.0,1.0,2.697530864197531,162
pad,primary,32,0.15,M3,False,0.8208955223880597,0.0,1.0,2.671641791044776,67
pad,primary,32,0.15,B,False,0.7777777777777778,,0.8888888888888888,2.7777777777777777,18
hiba,pad_only,32,0.05,M1,False,0.95,0.0,1.0,6.95,20
hiba,pad_only,32,0.05,M2,False,0.9924812030075187,0.0,1.0,7.142857142857143,133
hiba,pad_only,32,0.05,M3,False,1.0,0.0,1.0,7.454545454545454,11
hiba,pad_only,32,0.05,B,False,0.9548872180451128,,1.0,7.345864661654136,133
hiba,primary,32,0.05,M1,False,1.0,0.0,1.0,6.3,20
hiba,primary,32,0.05,M2,False,0.9323308270676691,0.0,1.0,6.714285714285714,133
hiba,primary,32,0.05,M3,False,1.0,0.0,1.0,6.545454545454546,11
hiba,primary,32,0.05,B,False,0.9849624060150376,,1.0,5.7894736842105265,133
hiba,pad_only,32,0.1,M1,False,0.9,0.0,1.0,5.65,20
hiba,pad_only,32,0.1,M2,False,0.924812030075188,0.0,1.0,6.421052631578948,133
hiba,pad_only,32,0.1,M3,False,1.0,0.0,1.0,7.454545454545454,11
hiba,pad_only,32,0.1,B,False,0.9548872180451128,,1.0,5.796992481203008,133
hiba,primary,32,0.1,M1,False,0.9,0.0,1.0,4.25,20
hiba,primary,32,0.1,M2,False,0.924812030075188,0.0,1.0,5.112781954887218,133
hiba,primary,32,0.1,M3,False,1.0,0.0,1.0,4.545454545454546,11
hiba,primary,32,0.1,B,False,0.9097744360902256,,0.9699248120300752,3.7142857142857144,133
hiba,pad_only,32,0.15,M1,False,0.9,0.0,1.0,4.95,20
hiba,pad_only,32,0.15,M2,False,0.9022556390977443,0.0,1.0,5.082706766917293,133
hiba,pad_only,32,0.15,M3,False,0.9090909090909091,0.0,1.0,5.545454545454546,11
hiba,pad_only,32,0.15,B,False,0.9022556390977443,,0.9924812030075187,4.2556390977443606,133
hiba,primary,32,0.15,M1,False,0.9,0.0,1.0,4.05,20
hiba,primary,32,0.15,M2,False,0.8947368421052632,0.0,1.0,4.353383458646617,133
hiba,primary,32,0.15,M3,False,0.9090909090909091,0.0,1.0,3.1818181818181817,11
hiba,primary,32,0.15,B,False,0.8947368421052632,,0.8872180451127819,3.0225563909774436,133
pad,pad_only,33,0.05,M1,True,1.0,0.0,1.0,4.475,40
pad,pad_only,33,0.05,M2,False,0.9626865671641791,0.0,1.0,3.373134328358209,134
pad,pad_only,33,0.05,M3,False,1.0,0.0,1.0,3.4545454545454546,77
pad,pad_only,33,0.05,B,False,0.9090909090909091,,0.8636363636363636,3.6818181818181817,22
pad,primary,33,0.05,M1,True,1.0,0.0,1.0,4.325,40
pad,primary,33,0.05,M2,False,0.9701492537313433,0.0,1.0,3.6194029850746268,134
pad,primary,33,0.05,M3,False,0.948051948051948,0.0,1.0,3.311688311688312,77
pad,primary,33,0.05,B,False,0.9090909090909091,,1.0,3.909090909090909,22
pad,pad_only,33,0.1,M1,False,0.975,0.0,1.0,3.275,40
pad,pad_only,33,0.1,M2,False,0.8955223880597015,0.0,1.0,2.6641791044776117,134
pad,pad_only,33,0.1,M3,False,0.974025974025974,0.012987012987012988,0.987012987012987,2.8701298701298703,77
pad,pad_only,33,0.1,B,False,0.8181818181818182,,0.8636363636363636,2.727272727272727,22
pad,primary,33,0.1,M1,False,0.975,0.0,1.0,3.575,40
pad,primary,33,0.1,M2,False,0.9253731343283582,0.0,1.0,3.253731343283582,134
pad,primary,33,0.1,M3,False,0.948051948051948,0.0,1.0,3.064935064935065,77
pad,primary,33,0.1,B,False,0.9090909090909091,,0.9545454545454546,3.5454545454545454,22
pad,pad_only,33,0.15,M1,False,0.95,0.0,1.0,2.875,40
pad,pad_only,33,0.15,M2,False,0.835820895522388,0.0,1.0,2.328358208955224,134
pad,pad_only,33,0.15,M3,False,0.922077922077922,0.012987012987012988,0.987012987012987,2.5324675324675323,77
pad,pad_only,33,0.15,B,False,0.7727272727272727,,0.8181818181818182,2.409090909090909,22
pad,primary,33,0.15,M1,False,0.7,0.0,1.0,2.15,40
pad,primary,33,0.15,M2,False,0.8059701492537313,0.0,1.0,2.6865671641791047,134
pad,primary,33,0.15,M3,False,0.8961038961038961,0.0,1.0,2.688311688311688,77
pad,primary,33,0.15,B,False,0.8636363636363636,,0.8636363636363636,2.909090909090909,22
hiba,pad_only,33,0.05,M1,False,1.0,0.0,1.0,8.0,16
hiba,pad_only,33,0.05,M2,False,0.976,0.0,1.0,7.624,125
hiba,pad_only,33,0.05,M3,False,1.0,0.0,1.0,8.0,5
hiba,pad_only,33,0.05,B,False,1.0,,1.0,7.633962264150943,265
hiba,primary,33,0.05,M1,False,1.0,0.0,1.0,6.8125,16
hiba,primary,33,0.05,M2,False,0.952,0.0,1.0,6.52,125
hiba,primary,33,0.05,M3,False,1.0,0.0,1.0,6.6,5
hiba,primary,33,0.05,B,False,0.9849056603773585,,1.0,5.8830188679245285,265
hiba,pad_only,33,0.1,M1,False,1.0,0.0,1.0,6.875,16
hiba,pad_only,33,0.1,M2,False,0.88,0.0,1.0,6.216,125
hiba,pad_only,33,0.1,M3,False,0.6,0.0,1.0,5.8,5
hiba,pad_only,33,0.1,B,False,0.9924528301886792,,1.0,5.7018867924528305,265
hiba,primary,33,0.1,M1,False,0.875,0.0,1.0,4.5,16
hiba,primary,33,0.1,M2,False,0.904,0.008,0.992,4.672,125
hiba,primary,33,0.1,M3,False,0.8,0.0,1.0,5.0,5
hiba,primary,33,0.1,B,False,0.9622641509433962,,0.9547169811320755,3.8037735849056604,265
hiba,pad_only,33,0.15,M1,False,1.0,0.0,1.0,5.1875,16
hiba,pad_only,33,0.15,M2,False,0.84,0.016,0.984,4.472,125
hiba,pad_only,33,0.15,M3,False,0.6,0.0,1.0,4.2,5
hiba,pad_only,33,0.15,B,False,0.9584905660377359,,0.9735849056603774,4.4,265
hiba,primary,33,0.15,M1,False,0.8125,0.0,1.0,3.875,16
hiba,primary,33,0.15,M2,False,0.856,0.032,0.968,3.84,125
hiba,primary,33,0.15,M3,False,0.8,0.0,1.0,3.4,5
hiba,primary,33,0.15,B,False,0.9433962264150944,,0.8528301886792453,3.0,265
pad,pad_only,34,0.05,M1,False,1.0,0.0,1.0,3.875,32
pad,pad_only,34,0.05,M2,False,0.9491525423728814,0.0,1.0,3.1242937853107344,177
pad,pad_only,34,0.05,M3,False,0.9565217391304348,0.0,1.0,3.1594202898550723,69
pad,pad_only,34,0.05,B,False,0.8125,,0.75,3.75,16
pad,primary,34,0.05,M1,False,0.96875,0.0,1.0,3.875,32
pad,primary,34,0.05,M2,False,0.9548022598870056,0.0,1.0,4.096045197740113,177
pad,primary,34,0.05,M3,False,0.9710144927536232,0.0,1.0,3.8115942028985508,69
pad,primary,34,0.05,B,False,1.0,,1.0,4.625,16
pad,pad_only,34,0.1,M1,False,1.0,0.0,1.0,3.125,32
pad,pad_only,34,0.1,M2,False,0.847457627118644,0.0,1.0,2.4745762711864407,177
pad,pad_only,34,0.1,M3,False,0.8985507246376812,0.0,1.0,2.652173913043478,69
pad,pad_only,34,0.1,B,False,0.75,,0.625,2.375,16
pad,primary,34,0.1,M1,False,0.9375,0.0,1.0,3.40625,32
pad,primary,34,0.1,M2,False,0.9209039548022598,0.0,1.0,3.2994350282485874,177
pad,primary,34,0.1,M3,False,0.9130434782608695,0.0,1.0,2.8840579710144927,69
pad,primary,34,0.1,B,False,0.9375,,0.875,3.3125,16
pad,pad_only,34,0.15,M1,False,1.0,0.0,1.0,2.9375,32
pad,pad_only,34,0.15,M2,False,0.8192090395480226,0.0,1.0,2.2655367231638417,177
pad,pad_only,34,0.15,M3,False,0.8840579710144928,0.0,1.0,2.4782608695652173,69
pad,pad_only,34,0.15,B,False,0.75,,0.625,2.3125,16
pad,primary,34,0.15,M1,False,0.9375,0.0,1.0,3.21875,32
pad,primary,34,0.15,M2,False,0.8700564971751412,0.0,1.0,2.9096045197740112,177
pad,primary,34,0.15,M3,False,0.7681159420289855,0.0,1.0,2.5072463768115942,69
pad,primary,34,0.15,B,False,0.875,,0.875,3.25,16
hiba,pad_only,34,0.05,M1,False,0.8888888888888888,0.0,1.0,6.388888888888889,18
hiba,pad_only,34,0.05,M2,False,0.9180327868852459,0.0,1.0,6.631147540983607,122
hiba,pad_only,34,0.05,M3,False,1.0,0.0,1.0,7.0,6
hiba,pad_only,34,0.05,B,False,0.9692307692307692,,1.0,6.184615384615385,195
hiba,primary,34,0.05,M1,False,0.8333333333333334,0.0,1.0,5.166666666666667,18
hiba,primary,34,0.05,M2,False,0.9016393442622951,0.0,1.0,5.959016393442623,122
hiba,primary,34,0.05,M3,False,0.8333333333333334,0.0,1.0,5.666666666666667,6
hiba,primary,34,0.05,B,False,0.9538461538461539,,1.0,5.092307692307692,195
hiba,pad_only,34,0.1,M1,False,0.8888888888888888,0.0,1.0,6.111111111111111,18
hiba,pad_only,34,0.1,M2,False,0.8852459016393442,0.0,1.0,6.286885245901639,122
hiba,pad_only,34,0.1,M3,False,0.8333333333333334,0.0,1.0,6.166666666666667,6
hiba,pad_only,34,0.1,B,False,0.9692307692307692,,0.9948717948717949,5.512820512820513,195
hiba,primary,34,0.1,M1,False,0.8333333333333334,0.0,1.0,4.111111111111111,18
hiba,primary,34,0.1,M2,False,0.8360655737704918,0.02459016393442623,0.9754098360655737,4.245901639344262,122
hiba,primary,34,0.1,M3,False,0.8333333333333334,0.0,1.0,4.833333333333333,6
hiba,primary,34,0.1,B,False,0.9025641025641026,,0.9282051282051282,3.2512820512820513,195
hiba,pad_only,34,0.15,M1,False,0.8888888888888888,0.0,1.0,5.111111111111111,18
hiba,pad_only,34,0.15,M2,False,0.8688524590163934,0.0,1.0,4.844262295081967,122
hiba,pad_only,34,0.15,M3,False,0.8333333333333334,0.0,1.0,4.0,6
hiba,pad_only,34,0.15,B,False,0.8871794871794871,,0.9897435897435898,4.194871794871795,195
hiba,primary,34,0.15,M1,False,0.7777777777777778,0.05555555555555555,0.9444444444444444,3.7222222222222223,18
hiba,primary,34,0.15,M2,False,0.8032786885245902,0.02459016393442623,0.9754098360655737,3.540983606557377,122
hiba,primary,34,0.15,M3,False,0.8333333333333334,0.0,1.0,4.333333333333333,6
hiba,primary,34,0.15,B,False,0.8512820512820513,,0.8769230769230769,2.594871794871795,195
pad,pad_only,35,0.05,M1,False,1.0,0.0,1.0,7.419354838709677,31
pad,pad_only,35,0.05,M2,False,0.9294871794871795,0.0,1.0,6.551282051282051,156
pad,pad_only,35,0.05,M3,False,0.8970588235294118,0.0,1.0,6.397058823529412,68
pad,pad_only,35,0.05,B,True,1.0,,1.0,5.928571428571429,28
pad,primary,35,0.05,M1,False,1.0,0.0,1.0,7.32258064516129,31
pad,primary,35,0.05,M2,False,0.9487179487179487,0.0,1.0,6.955128205128205,156
pad,primary,35,0.05,M3,False,0.9558823529411765,0.0,1.0,6.882352941176471,68
pad,primary,35,0.05,B,True,1.0,,1.0,6.357142857142857,28
pad,pad_only,35,0.1,M1,False,0.7741935483870968,0.03225806451612903,0.967741935483871,5.290322580645161,31
pad,pad_only,35,0.1,M2,False,0.8717948717948718,0.0,1.0,5.608974358974359,156
pad,pad_only,35,0.1,M3,False,0.8088235294117647,0.0,1.0,5.676470588235294,68
pad,pad_only,35,0.1,B,False,1.0,,1.0,4.857142857142857,28
pad,primary,35,0.1,M1,False,1.0,0.0,1.0,3.806451612903226,31
pad,primary,35,0.1,M2,False,0.8782051282051282,0.0,1.0,3.0576923076923075,156
pad,primary,35,0.1,M3,False,0.9264705882352942,0.0,1.0,3.161764705882353,68
pad,primary,35,0.1,B,False,0.9285714285714286,,0.9642857142857143,3.392857142857143,28
pad,pad_only,35,0.15,M1,False,0.7741935483870968,0.0,1.0,2.7096774193548385,31
pad,pad_only,35,0.15,M2,False,0.7948717948717948,0.01282051282051282,0.9871794871794872,2.5384615384615383,156
pad,pad_only,35,0.15,M3,False,0.8088235294117647,0.014705882352941176,0.9852941176470589,2.588235294117647,68
pad,pad_only,35,0.15,B,False,0.9642857142857143,,0.8928571428571429,2.892857142857143,28
