cohort,draw,alpha,group,n_benign,benign_coverage,benign_referral,benign_set_size
hiba,76,0.15,1,18,1.0,0.8888888888888888,3.2222222222222223
hiba,76,0.15,2,92,0.9347826086956522,0.8478260869565217,2.9456521739130435
hiba,76,0.15,3,44,1.0,0.7727272727272727,2.8863636363636362
hiba,76,0.15,4,1,1.0,1.0,7.0
pad,76,0.05,1,1,1.0,1.0,2.0
pad,76,0.05,2,12,0.9166666666666666,0.9166666666666666,3.6666666666666665
pad,76,0.05,3,4,1.0,1.0,3.25
pad,76,0.05,6,1,1.0,1.0,6.0
pad,76,0.1,1,1,1.0,1.0,2.0
pad,76,0.1,2,12,0.9166666666666666,0.9166666666666666,3.0833333333333335
pad,76,0.1,3,4,1.0,1.0,3.0
pad,76,0.1,6,1,1.0,1.0,6.0
pad,76,0.15,1,1,1.0,1.0,2.0
pad,76,0.15,2,12,0.9166666666666666,0.9166666666666666,2.75
pad,76,0.15,3,4,1.0,1.0,2.75
pad,76,0.15,6,1,1.0,1.0,6.0
hiba,77,0.05,1,18,1.0,1.0,5.055555555555555
hiba,77,0.05,2,121,0.9917355371900827,1.0,5.801652892561983
hiba,77,0.05,3,60,0.9833333333333333,1.0,5.533333333333333
hiba,77,0.05,4,3,1.0,1.0,7.333333333333333
hiba,77,0.1,1,18,1.0,1.0,3.5555555555555554
hiba,77,0.1,2,121,0.9256198347107438,0.9256198347107438,3.5289256198347108
hiba,77,0.1,3,60,0.9666666666666667,0.9,3.45
hiba,77,0.1,4,3,1.0,1.0,6.666666666666667
hiba,77,0.15,1,18,0.9444444444444444,0.8888888888888888,2.5555555555555554
hiba,77,0.15,2,121,0.8760330578512396,0.8925619834710744,2.768595041322314
hiba,77,0.15,3,60,0.9333333333333333,0.75,2.6166666666666667
hiba,77,0.15,4,3,0.6666666666666666,1.0,5.666666666666667
pad,77,0.05,1,2,1.0,1.0,6.5
pad,77,0.05,2,17,1.0,1.0,6.235294117647059
pad,77,0.05,3,8,1.0,1.0,5.75
pad,77,0.05,4,1,1.0,1.0,8.0
pad,77,0.1,1,2,1.0,1.0,4.0
pad,77,0.1,2,17,0.9411764705882353,0.9411764705882353,3.3529411764705883
pad,77,0.1,3,8,1.0,1.0,3.25
pad,77,0.1,4,1,1.0,1.0,5.0
pad,77,0.15,1,2,1.0,1.0,4.0
pad,77,0.15,2,17,0.9411764705882353,0.8823529411764706,3.0
pad,77,0.15,3,8,0.875,1.0,2.625
pad,77,0.15,4,1,1.0,1.0,5.0
hiba,78,0.05,1,18,1.0,1.0,5.722222222222222
hiba,78,0.05,2,93,0.967741935483871,1.0,6.494623655913978
hiba,78,0.05,3,119,1.0,1.0,5.647058823529412
hiba,78,0.1,1,18,1.0,1.0,4.444444444444445
hiba,78,0.1,2,93,0.9247311827956989,0.978494623655914,3.967741935483871
hiba,78,0.1,3,119,0.9915966386554622,0.907563025210084,2.8907563025210083
hiba,78,0.15,1,18,1.0,0.9444444444444444,3.6666666666666665
hiba,78,0.15,2,93,0.9139784946236559,0.9139784946236559,3.4516129032258065
hiba,78,0.15,3,119,0.9831932773109243,0.7563025210084033,2.3445378151260505
pad,78,0.05,2,5,0.8,1.0,3.8
pad,78,0.05,3,2,1.0,1.0,5.0
pad,78,0.05,4,2,1.0,1.0,6.0
pad,78,0.1,2,5,0.8,0.8,2.8
pad,78,0.1,3,2,1.0,1.0,3.0
pad,78,0.1,4,2,1.0,1.0,4.0
pad,78,0.15,2,5,0.8,0.8,2.2
pad,78,0.15,3,2,1.0,1.0,3.0
pad,78,0.15,4,2,1.0,1.0,4.0
hiba,79,0.05,1,5,0.8,1.0,4.8
hiba,79,0.05,2,116,0.9396551724137931,1.0,5.4655172413793105
hiba,79,0.05,3,78,1.0,1.0,3.9743589743589745
hiba,79,0.05,4,2,1.0,1.0,6.5
hiba,79,0.1,1,5,0.8,1.0,4.6
hiba,79,0.1,2,116,0.8793103448275862,0.9827586206896551,3.7672413793103448
hiba,79,0.1,3,78,1.0,0.8717948717948718,2.769230769230769
hiba,79,0.1,4,2,0.5,1.0,6.0
hiba,79,0.15,1,5,0.6,1.0,3.6
hiba,79,0.15,2,116,0.8620689655172413,0.9568965517241379,3.060344827586207
hiba,79,0.15,3,78,0.9743589743589743,0.6410256410256411,2.3076923076923075
hiba,79,0.15,4,2,0.5,1.0,6.0
pad,79,0.05,1,3,1.0,1.0,2.3333333333333335
pad,79,0.05,2,6,0.8333333333333334,0.8333333333333334,2.8333333333333335
pad,79,0.05,3,4,1.0,1.0,2.75
pad,79,0.05,4,1,1.0,1.0,6.0
pad,79,0.05,6,1,1.0,1.0,6.0
pad,79,0.1,1,3,1.0,0.6666666666666666,2.0
pad,79,0.1,2,6,0.8333333333333334,0.8333333333333334,2.1666666666666665
pad,79,0.1,3,4,0.75,1.0,2.5
pad,79,0.1,4,1,1.0,1.0,3.0
pad,79,0.1,6,1,1.0,1.0,6.0
pad,79,0.15,1,3,1.0,0.6666666666666666,1.6666666666666667
pad,79,0.15,2,6,0.8333333333333334,0.8333333333333334,2.0
pad,79,0.15,3,4,0.75,1.0,2.0
pad,79,0.15,4,1,1.0,1.0,3.0
pad,79,0.15,6,1,1.0,1.0,6.0
hiba,80,0.05,1,18,0.9444444444444444,1.0,4.777777777777778
hiba,80,0.05,2,143,0.965034965034965,1.0,5.874125874125874
hiba,80,0.05,3,62,1.0,1.0,5.274193548387097
hiba,80,0.05,4,23,1.0,1.0,7.260869565217392
hiba,80,0.1,1,18,0.9444444444444444,0.9444444444444444,3.3333333333333335
hiba,80,0.1,2,143,0.9440559440559441,0.993006993006993,3.979020979020979
hiba,80,0.1,3,62,1.0,0.9354838709677419,3.2903225806451615
hiba,80,0.1,4,23,1.0,1.0,6.391304347826087
hiba,80,0.15,1,18,0.9444444444444444,0.8888888888888888,2.8333333333333335
hiba,80,0.15,2,143,0.916083916083916,0.958041958041958,3.3146853146853146
hiba,80,0.15,3,62,0.9838709677419355,0.7096774193548387,2.5483870967741935
hiba,80,0.15,4,23,1.0,1.0,6.043478260869565
pad,80,0.05,1,2,1.0,1.0,3.5
pad,80,0.05,2,12,1.0,1.0,3.6666666666666665
pad,80,0.05,3,3,1.0,1.0,4.0
pad,80,0.05,4,2,1.0,1.0,6.0
pad,80,0.1,1,2,0.5,1.0,3.0
pad,80,0.1,2,12,1.0,0.8333333333333334,2.9166666666666665
pad,80,0.1,3,3,1.0,1.0,3.6666666666666665
pad,80,0.1,4,2,1.0,1.0,4.0
pad,80,0.15,1,2,0.5,1.0,3.0
pad,80,0.15,2,12,1.0,0.8333333333333334,2.9166666666666665
pad,80,0.15,3,3,1.0,1.0,3.6666666666666665
pad,80,0.15,4,2,1.0,1.0,2.0
hiba,81,0.05,1,13,1.0,1.0,5.461538461538462
hiba,81,0.05,2,122,0.9180327868852459,1.0,4.926229508196721
hiba,81,0.05,3,72,1.0,1.0,5.013888888888889
hiba,81,0.05,4,21,1.0,1.0,7.142857142857143
hiba,81,0.1,1,13,0.9230769230769231,1.0,4.230769230769231
hiba,81,0.1,2,122,0.8688524590163934,0.9262295081967213,3.2540983606557377
hiba,81,0.1,3,72,1.0,0.9444444444444444,3.25
hiba,81,0.1,4,21,1.0,1.0,6.238095238095238
hiba,81,0.15,1,13,0.9230769230769231,1.0,3.923076923076923
hiba,81,0.15,2,122,0.8360655737704918,0.8360655737704918,2.6065573770491803
hiba,81,0.15,3,72,0.9861111111111112,0.5416666666666666,2.0833333333333335
hiba,81,0.15,4,21,1.0,1.0,5.571428571428571
pad,81,0.05,1,1,1.0,1.0,2.0
pad,81,0.05,2,8,0.875,1.0,3.625
pad,81,0.05,3,8,1.0,1.0,2.875
pad,81,0.05,6,1,1.0,1.0,6.0
pad,81,0.1,1,1,1.0,1.0,2.0
pad,81,0.1,2,8,0.875,1.0,2.875
pad,81,0.1,3,8,1.0,1.0,2.75
pad,81,0.1,6,1,1.0,1.0,6.0
pad,81,0.15,1,1,1.0,1.0,2.0
pad,81,0.15,2,8,0.875,1.0,2.5
pad,81,0.15,3,8,1.0,0.75,2.25
pad,81,0.15,6,1,1.0,1.0,6.0
hiba,82,0.05,1,16,0.9375,1.0,5.25
hiba,82,0.05,2,106,0.9716981132075472,1.0,5.943396226415095
hiba,82,0.05,3,51,1.0,1.0,4.549019607843137
hiba,82,0.05,4,1,1.0,1.0,7.0
hiba,82,0.1,1,16,0.875,0.9375,3.125
hiba,82,0.1,2,106,0.9433962264150944,0.9905660377358491,3.8962264150943398
hiba,82,0.1,3,51,0.9803921568627451,0.8823529411764706,3.2745098039215685
hiba,82,0.1,4,1,1.0,1.0,6.0
hiba,82,0.15,1,16,0.8125,0.9375,2.9375
hiba,82,0.15,2,106,0.9245283018867925,0.9339622641509434,3.188679245283019
hiba,82,0.15,3,51,0.9607843137254902,0.7254901960784313,2.5294117647058822
hiba,82,0.15,4,1,1.0,1.0,6.0
pad,82,0.05,1,1,1.0,1.0,4.0
pad,82,0.05,2,11,1.0,1.0,4.0
pad,82,0.05,3,7,1.0,1.0,3.142857142857143
pad,82,0.05,4,1,1.0,1.0,6.0
pad,82,0.1,1,1,1.0,1.0,4.0
pad,82,0.1,2,11,1.0,1.0,3.4545454545454546
pad,82,0.1,3,7,1.0,1.0,3.142857142857143
pad,82,0.1,4,1,1.0,1.0,5.0
pad,82,0.15,1,1,1.0,1.0,3.0
pad,82,0.15,2,11,1.0,0.9090909090909091,2.909090909090909
pad,82,0.15,3,7,1.0,0.7142857142857143,2.5714285714285716
pad,82,0.15,4,1,1.0,1.0,4.0
hiba,83,0.05,1,10,1.0,1.0,4.5
hiba,83,0.05,2,97,0.9896907216494846,1.0,5.546391752577319
hiba,83,0.05,3,22,1.0,1.0,5.954545454545454
hiba,83,0.05,4,23,1.0,1.0,7.608695652173913
hiba,83,0.1,1,10,1.0,0.9,3.0
hiba,83,0.1,2,97,0.9484536082474226,0.9381443298969072,3.463917525773196
hiba,83,0.1,3,22,0.9545454545454546,1.0,3.8181818181818183
hiba,83,0.1,4,23,1.0,1.0,6.391304347826087
hiba,83,0.15,1,10,0.9,0.9,2.6
hiba,83,0.15,2,97,0.9381443298969072,0.8350515463917526,2.845360824742268
hiba,83,0.15,3,22,0.8636363636363636,0.9545454545454546,3.0454545454545454
hiba,83,0.15,4,23,0.9565217391304348,1.0,5.956521739130435
pad,83,0.05,1,3,0.6666666666666666,1.0,3.6666666666666665
pad,83,0.05,2,9,0.8888888888888888,0.8888888888888888,2.6666666666666665
pad,83,0.05,3,6,0.8333333333333334,1.0,2.6666666666666665
pad,83,0.05,4,3,1.0,1.0,5.333333333333333
pad,83,0.1,1,3,0.6666666666666666,1.0,3.6666666666666665
pad,83,0.1,2,9,0.5555555555555556,0.8888888888888888,2.3333333333333335
pad,83,0.1,3,6,0.8333333333333334,1.0,2.5
pad,83,0.1,4,3,1.0,1.0,3.3333333333333335
pad,83,0.15,1,3,0.6666666666666666,1.0,3.6666666666666665
pad,83,0.15,2,9,0.5555555555555556,0.8888888888888888,2.2222222222222223
pad,83,0.15,3,6,0.8333333333333334,1.0,2.3333333333333335
pad,83,0.15,4,3,1.0,1.0,3.3333333333333335
hiba,84,0.05,1,4,1.0,1.0,6.0
hiba,84,0.05,2,148,0.9527027027027027,1.0,5.074324324324325
hiba,84,0.05,3,37,1.0,1.0,4.675675675675675
hiba,84,0.05,4,2,1.0,1.0,7.0
hiba,84,0.1,1,4,1.0,1.0,5.0
hiba,84,0.1,2,148,0.8918918918918919,0.9391891891891891,3.5405405405405403
hiba,84,0.1,3,37,0.972972972972973,0.8918918918918919,3.72972972972973
hiba,84,0.1,4,2,1.0,1.0,6.5
hiba,84,0.15,1,4,1.0,1.0,5.0
hiba,84,0.15,2,148,0.8513513513513513,0.8581081081081081,2.8445945945945947
hiba,84,0.15,3,37,0.8918918918918919,0.7837837837837838,2.6486486486486487
hiba,84,0.15,4,2,1.0,1.0,5.5
pad,84,0.05,1,3,1.0,1.0,4.333333333333333
pad,84,0.05,2,11,1.0,1.0,3.5454545454545454
pad,84,0.05,3,4,1.0,1.0,2.75
pad,84,0.05,4,2,1.0,1.0,6.0
pad,84,0.1,1,3,0.6666666666666666,1.0,4.0
pad,84,0.1,2,11,1.0,0.9090909090909091,3.090909090909091
pad,84,0.1,3,4,1.0,1.0,2.5
pad,84,0.1,4,2,1.0,1.0,6.0
pad,84,0.15,1,3,0.6666666666666666,1.0,4.0
pad,84,0.15,2,11,1.0,0.9090909090909091,2.8181818181818183
pad,84,0.15,3,4,1.0,1.0,2.5
pad,84,0.15,4,2,1.0,1.0,4.0
hiba,85,0.05,1,10,1.0,1.0,5.5
hiba,85,0.05,2,88,1.0,1.0,5.806818181818182
hiba,85,0.05,3,59,1.0,1.0,5.508474576271187
hiba,85,0.1,1,10,1.0,0.9,3.2
hiba,85,0.1,2,88,0.9545454545454546,0.9318181818181818,3.5454545454545454
hiba,85,0.1,3,59,0.9661016949152542,0.864406779661017,3.0
hiba,85,0.15,1,10,1.0,0.8,2.6
hiba,85,0.15,2,88,0.9090909090909091,0.8863636363636364,2.9318181818181817
hiba,85,0.15,3,59,0.9491525423728814,0.6271186440677966,2.2033898305084745
pad,85,0.05,1,2,1.0,1.0,4.5
pad,85,0.05,2,8,1.0,1.0,3.375
pad,85,0.05,3,5,1.0,1.0,2.6
pad,85,0.05,4,3,1.0,1.0,6.0
pad,85,0.05,6,1,1.0,1.0,6.0
pad,85,0.1,1,2,1.0,1.0,4.5
pad,85,0.1,2,8,1.0,0.875,2.75
pad,85,0.1,3,5,1.0,1.0,2.6
pad,85,0.1,4,3,1.0,1.0,6.0
pad,85,0.1,6,1,1.0,1.0,6.0
pad,85,0.15,1,2,0.5,1.0,3.5
pad,85,0.15,2,8,1.0,0.75,2.625
pad,85,0.15,3,5,0.8,1.0,1.8
pad,85,0.15,4,3,1.0,1.0,4.0
pad,85,0.15,6,1,1.0,1.0,6.0
hiba,86,0.05,1,17,1.0,1.0,4.764705882352941
hiba,86,0.05,2,101,0.9603960396039604,1.0,5.108910891089109
hiba,86,0.05,3,123,0.983739837398374,1.0,5.162601626016261
hiba,86,0.05,4,21,1.0,1.0,7.285714285714286
hiba,86,0.1,1,17,1.0,0.9411764705882353,3.4705882352941178
hiba,86,0.1,2,101,0.9207920792079208,0.9603960396039604,3.6633663366336635
hiba,86,0.1,3,123,0.983739837398374,0.9186991869918699,3.2601626016260163
hiba,86,0.1,4,21,1.0,1.0,6.333333333333333
hiba,86,0.15,1,17,1.0,0.8235294117647058,2.823529411764706
hiba,86,0.15,2,101,0.8712871287128713,0.9108910891089109,3.0
hiba,86,0.15,3,123,0.975609756097561,0.5609756097560976,2.016260162601626
hiba,86,0.15,4,21,1.0,1.0,5.666666666666667
pad,86,0.05,1,3,0.3333333333333333,1.0,3.6666666666666665
pad,86,0.05,2,10,0.8,1.0,3.3
pad,86,0.05,3,4,0.75,1.0,3.5
pad,86,0.05,4,4,1.0,1.0,5.5
pad,86,0.05,6,1,1.0,1.0,6.0
pad,86,0.1,1,3,0.0,1.0,3.3333333333333335
pad,86,0.1,2,10,0.3,1.0,2.4
pad,86,0.1,3,4,0.75,1.0,3.25
pad,86,0.1,4,4,1.0,1.0,4.25
pad,86,0.1,6,1,1.0,1.0,5.0
pad,86,0.15,1,3,0.0,1.0,3.3333333333333335
pad,86,0.15,2,10,0.2,1.0,2.1
pad,86,0.15,3,4,0.75,1.0,3.25
pad,86,0.15,4,4,1.0,1.0,4.25
pad,86,0.15,6,1,1.0,1.0,5.0
hiba,87,0.05,1,3,0.6666666666666666,1.0,5.0
hiba,87,0.05,2,120,0.9916666666666667,1.0,5.925
hiba,87,0.05,3,30,0.9666666666666667,1.0,6.033333333333333
hiba,87,0.05,4,2,1.0,1.0,7.0
hiba,87,0.1,1,3,0.6666666666666666,1.0,4.0
hiba,87,0.1,2,120,0.925,0.9833333333333333,3.933333333333333
hiba,87,0.1,3,30,0.9333333333333333,0.9666666666666667,4.233333333333333
hiba,87,0.1,4,2,1.0,1.0,6.5
hiba,87,0.15,1,3,0.6666666666666666,1.0,3.3333333333333335
hiba,87,0.15,2,120,0.8583333333333333,0.9166666666666666,3.191666666666667
hiba,87,0.15,3,30,0.9333333333333333,0.8333333333333334,2.8666666666666667
hiba,87,0.15,4,2,0.5,1.0,6.0
pad,87,0.05,2,8,0.875,1.0,3.25
pad,87,0.05,3,7,1.0,1.0,3.0
pad,87,0.05,4,2,1.0,1.0,6.0
pad,87,0.1,2,8,0.875,0.75,2.625
pad,87,0.1,3,7,1.0,1.0,2.4285714285714284
pad,87,0.1,4,2,1.0,1.0,4.0
pad,87,0.15,2,8,0.875,0.625,2.125
pad,87,0.15,3,7,1.0,0.7142857142857143,2.0
pad,87,0.15,4,2,1.0,1.0,4.0
hiba,88,0.05,1,5,1.0,1.0,5.4
hiba,88,0.05,2,123,0.967479674796748,1.0,5.585365853658536
hiba,88,0.05,3,35,0.9714285714285714,1.0,5.714285714285714
hiba,88,0.05,4,2,1.0,1.0,7.0
hiba,88,0.1,1,5,0.8,0.8,3.4
hiba,88,0.1,2,123,0.926829268292683,0.926829268292683,3.5121951219512195
hiba,88,0.1,3,35,0.9714285714285714,0.9428571428571428,3.257142857142857
hiba,88,0.1,4,2,1.0,1.0,6.5
hiba,88,0.15,1,5,0.8,0.8,3.2
hiba,88,0.15,2,123,0.9024390243902439,0.8943089430894309,2.861788617886179
hiba,88,0.15,3,35,0.9142857142857143,0.7714285714285715,2.4857142857142858
hiba,88,0.15,4,2,1.0,1.0,6.0
pad,88,0.05,2,10,0.9,1.0,4.5
pad,88,0.05,3,4,1.0,1.0,3.75
pad,88,0.05,4,2,1.0,1.0,6.0
pad,88,0.1,2,10,0.9,0.9,3.5
pad,88,0.1,3,4,0.75,1.0,2.75
pad,88,0.1,4,2,1.0,1.0,2.5
pad,88,0.15,2,10,0.8,0.9,3.1
pad,88,0.15,3,4,0.75,1.0,2.75
pad,88,0.15,4,2,1.0,1.0,2.5
hiba,89,0.05,1,7,1.0,1.0,4.571428571428571
hiba,89,0.05,2,129,0.937984496124031,1.0,5.837209302325581
hiba,89,0.05,3,44,0.9545454545454546,1.0,4.863636363636363
hiba,89,0.1,1,7,1.0,1.0,4.0
hiba,89,0.1,2,129,0.8837209302325582,0.9612403100775194,4.023255813953488
hiba,89,0.1,3,44,0.9545454545454546,0.7727272727272727,2.772727272727273
hiba,89,0.15,1,7,1.0,1.0,3.2857142857142856
hiba,89,0.15,2,129,0.8449612403100775,0.9147286821705426,3.186046511627907
hiba,89,0.15,3,44,0.9545454545454546,0.5909090909090909,2.1818181818181817
pad,89,0.05,1,3,0.3333333333333333,1.0,2.6666666666666665
pad,89,0.05,2,8,0.875,0.875,3.375
pad,89,0.05,3,5,0.8,1.0,3.2
pad,89,0.05,4,1,1.0,1.0,6.0
pad,89,0.1,1,3,0.3333333333333333,1.0,2.3333333333333335
pad,89,0.1,2,8,0.875,0.875,3.0
pad,89,0.1,3,5,0.8,1.0,3.2
pad,89,0.1,4,1,1.0,1.0,5.0
pad,89,0.15,1,3,0.3333333333333333,1.0,1.6666666666666667
pad,89,0.15,2,8,0.875,0.875,2.875
pad,89,0.15,3,5,0.8,1.0,2.8
pad,89,0.15,4,1,1.0,1.0,5.0
hiba,90,0.05,1,12,0.9166666666666666,1.0,5.5
hiba,90,0.05,2,110,0.990909090909091,1.0,5.636363636363637
hiba,90,0.05,3,42,1.0,1.0,4.190476190476191
hiba,90,0.05,4,21,1.0,1.0,7.666666666666667
hiba,90,0.1,1,12,0.9166666666666666,1.0,3.75
hiba,90,0.1,2,110,0.9454545454545454,0.990909090909091,3.8454545454545452
hiba,90,0.1,3,42,1.0,0.9285714285714286,3.0
hiba,90,0.1,4,21,1.0,1.0,6.380952380952381
hiba,90,0.15,1,12,0.9166666666666666,1.0,3.25
hiba,90,0.15,2,110,0.8909090909090909,0.9727272727272728,3.1545454545454548
hiba,90,0.15,3,42,0.9761904761904762,0.8095238095238095,2.5952380952380953
hiba,90,0.15,4,21,1.0,1.0,5.9523809523809526
pad,90,0.05,1,1,1.0,1.0,5.0
pad,90,0.05,2,11,1.0,1.0,3.727272727272727
pad,90,0.05,3,7,1.0,1.0,3.4285714285714284
pad,90,0.05,4,3,1.0,1.0,6.0
pad,90,0.05,6,1,1.0,1.0,6.0
pad,90,0.1,1,1,0.0,1.0,4.0
pad,90,0.1,2,11,1.0,0.9090909090909091,3.272727272727273
pad,90,0.1,3,7,1.0,1.0,3.2857142857142856
pad,90,0.1,4,3,1.0,1.0,4.0
pad,90,0.1,6,1,1.0,1.0,6.0
pad,90,0.15,1,1,0.0,1.0,4.0
pad,90,0.15,2,11,1.0,0.9090909090909091,2.909090909090909
pad,90,0.15,3,7,1.0,0.7142857142857143,2.7142857142857144
pad,90,0.15,4,3,1.0,1.0,4.0
pad,90,0.15,6,1,1.0,1.0,6.0
hiba,91,0.05,1,14,1.0,1.0,4.642857142857143
hiba,91,0.05,2,146,0.9863013698630136,1.0,5.938356164383562
hiba,91,0.05,3,58,0.9827586206896551,1.0,5.5
hiba,91,0.05,4,1,1.0,1.0,7.0
hiba,91,0.1,1,14,1.0,0.9285714285714286,3.2857142857142856
hiba,91,0.1,2,146,0.9383561643835616,0.9794520547945206,3.9178082191780823
hiba,91,0.1,3,58,0.9827586206896551,0.9310344827586207,3.310344827586207
hiba,91,0.1,4,1,1.0,1.0,7.0
hiba,91,0.15,1,14,1.0,0.9285714285714286,3.0
hiba,91,0.15,2,146,0.910958904109589,0.9452054794520548,3.0821917808219177
hiba,91,0.15,3,58,0.9655172413793104,0.6724137931034483,2.310344827586207
hiba,91,0.15,4,1,0.0,1.0,6.0
pad,91,0.05,1,3,1.0,1.0,3.3333333333333335
pad,91,0.05,2,9,1.0,1.0,3.888888888888889
pad,91,0.05,3,8,1.0,1.0,3.375
pad,91,0.05,4,3,1.0,1.0,6.0
pad,91,0.1,1,3,1.0,1.0,3.3333333333333335
pad,91,0.1,2,9,1.0,0.8888888888888888,3.2222222222222223
pad,91,0.1,3,8,1.0,1.0,3.125
pad,91,0.1,4,3,1.0,1.0,4.333333333333333
pad,91,0.15,1,3,1.0,1.0,2.6666666666666665
pad,91,0.15,2,9,1.0,0.8888888888888888,2.888888888888889
pad,91,0.15,3,8,0.875,1.0,2.75
pad,91,0.15,4,3,1.0,1.0,3.6666666666666665
hiba,92,0.05,1,14,1.0,1.0,5.0
hiba,92,0.05,2,132,0.9848484848484849,1.0,6.409090909090909
hiba,92,0.05,3,90,1.0,1.0,5.666666666666667
hiba,92,0.05,4,2,1.0,1.0,7.5
hiba,92,0.1,1,14,1.0,1.0,3.5
hiba,92,0.1,2,132,0.9621212121212122,0.9924242424242424,4.333333333333333
hiba,92,0.1,3,90,1.0,1.0,3.911111111111111
hiba,92,0.1,4,2,1.0,1.0,6.5
hiba,92,0.15,1,14,1.0,0.8571428571428571,3.0714285714285716
hiba,92,0.15,2,132,0.9545454545454546,0.946969696969697,3.4242424242424243
hiba,92,0.15,3,90,1.0,0.9111111111111111,3.2444444444444445
hiba,92,0.15,4,2,1.0,1.0,6.5
pad,92,0.05,1,3,1.0,1.0,3.6666666666666665
pad,92,0.05,2,10,1.0,1.0,3.6
pad,92,0.05,3,6,1.0,1.0,3.0
pad,92,0.05,4,3,1.0,1.0,6.0
pad,92,0.05,6,1,1.0,1.0,6.0
pad,92,0.1,1,3,1.0,1.0,3.6666666666666665
pad,92,0.1,2,10,1.0,1.0,3.3
pad,92,0.1,3,6,1.0,1.0,2.8333333333333335
pad,92,0.1,4,3,1.0,1.0,4.333333333333333
pad,92,0.1,6,1,1.0,1.0,6.0
pad,92,0.15,1,3,0.6666666666666666,1.0,2.3333333333333335
pad,92,0.15,2,10,1.0,0.9,2.9
pad,92,0.15,3,6,0.8333333333333334,0.6666666666666666,1.8333333333333333
pad,92,0.15,4,3,1.0,1.0,3.0
pad,92,0.15,6,1,1.0,1.0,6.0
hiba,93,0.05,1,6,1.0,1.0,5.5
hiba,93,0.05,2,114,0.956140350877193,1.0,5.368421052631579
hiba,93,0.05,3,46,1.0,1.0,5.130434782608695
hiba,93,0.05,4,22,1.0,1.0,7.318181818181818
hiba,93,0.1,1,6,1.0,1.0,4.166666666666667
hiba,93,0.1,2,114,0.9210526315789473,0.956140350877193,3.491228070175439
hiba,93,0.1,3,46,1.0,0.9347826086956522,3.239130434782609
hiba,93,0.1,4,22,1.0,1.0,6.409090909090909
hiba,93,0.15,1,6,1.0,1.0,3.8333333333333335
hiba,93,0.15,2,114,0.8508771929824561,0.8771929824561403,2.789473684210526
hiba,93,0.15,3,46,1.0,0.7391304347826086,2.3043478260869565
hiba,93,0.15,4,22,1.0,1.0,5.636363636363637
pad,93,0.05,1,2,1.0,1.0,6.5
pad,93,0.05,2,13,1.0,1.0,6.153846153846154
pad,93,0.05,3,8,1.0,1.0,5.625
pad,93,0.05,4,3,1.0,1.0,8.0
pad,93,0.1,1,2,1.0,1.0,3.5
pad,93,0.1,2,13,0.9230769230769231,0.9230769230769231,3.230769230769231
pad,93,0.1,3,8,1.0,1.0,2.75
pad,93,0.1,4,3,1.0,1.0,6.0
pad,93,0.15,1,2,1.0,1.0,3.5
pad,93,0.15,2,13,0.9230769230769231,0.9230769230769231,2.6153846153846154
pad,93,0.15,3,8,1.0,0.75,2.125
pad,93,0.15,4,3,1.0,1.0,3.0
hiba,94,0.05,1,11,1.0,1.0,4.363636363636363
hiba,94,0.05,2,136,0.9632352941176471,1.0,5.602941176470588
hiba,94,0.05,3,21,0.9523809523809523,1.0,4.761904761904762
hiba,94,0.05,4,2,1.0,1.0,7.0
hiba,94,0.1,1,11,1.0,1.0,3.727272727272727
hiba,94,0.1,2,136,0.9338235294117647,0.9411764705882353,3.8970588235294117
hiba,94,0.1,3,21,0.9523809523809523,0.8571428571428571,2.7142857142857144
hiba,94,0.1,4,2,0.5,1.0,6.0
hiba,94,0.15,1,11,1.0,1.0,3.0
hiba,94,0.15,2,136,0.9044117647058824,0.8823529411764706,2.7794117647058822
hiba,94,0.15,3,21,0.9523809523809523,0.6190476190476191,2.0
hiba,94,0.15,4,2,0.5,1.0,6.0
pad,94,0.05,1,3,0.3333333333333333,1.0,2.6666666666666665
pad,94,0.05,2,8,0.75,1.0,3.5
pad,94,0.05,3,4,0.75,1.0,3.25
pad,94,0.05,4,3,1.0,1.0,5.333333333333333
pad,94,0.1,1,3,0.3333333333333333,1.0,2.6666666666666665
pad,94,0.1,2,8,0.75,1.0,3.25
pad,94,0.1,3,4,0.75,1.0,3.25
pad,94,0.1,4,3,1.0,1.0,4.333333333333333
pad,94,0.15,1,3,0.3333333333333333,1.0,2.6666666666666665
pad,94,0.15,2,8,0.75,1.0,2.75
pad,94,0.15,3,4,0.75,1.0,2.5
pad,94,0.15,4,3,1.0,1.0,4.333333333333333
hiba,95,0.05,1,12,1.0,1.0,5.25
hiba,95,0.05,2,113,0.9646017699115044,1.0,5.477876106194691
hiba,95,0.05,3,11,0.8181818181818182,1.0,7.181818181818182
hiba,95,0.05,4,1,1.0,1.0,7.0
hiba,95,0.1,1,12,1.0,1.0,3.4166666666666665
hiba,95,0.1,2,113,0.911504424778761,0.9469026548672567,3.7079646017699117
hiba,95,0.1,3,11,0.8181818181818182,1.0,4.454545454545454
hiba,95,0.1,4,1,1.0,1.0,7.0
hiba,95,0.15,1,12,0.9166666666666666,1.0,3.1666666666666665
hiba,95,0.15,2,113,0.9026548672566371,0.8849557522123894,2.8672566371681416
hiba,95,0.15,3,11,0.7272727272727273,1.0,3.6363636363636362
hiba,95,0.15,4,1,1.0,1.0,6.0
pad,95,0.05,1,2,1.0,1.0,2.5
pad,95,0.05,2,6,1.0,1.0,3.5
