cohort,draw,alpha,stratum,coverage,n_test,referral
hiba,82,0.1,cov-NV,0.9928057553956835,139,
hiba,82,0.1,cov-BCC,0.9310344827586207,58,
hiba,82,0.1,sens-BCC,,58,1.0
hiba,82,0.1,cov-AK,0.8461538461538461,13,
hiba,82,0.1,sens-AK,,13,1.0
hiba,82,0.1,cov-BKL,0.9444444444444444,18,
hiba,82,0.1,cov-DF,0.4166666666666667,12,
hiba,82,0.1,cov-VASC,1.0,5,
hiba,82,0.1,cov-SCC,0.7391304347826086,23,
hiba,82,0.1,sens-SCC,,23,1.0
hiba,82,0.15,cov-MEL,0.9038461538461539,52,
hiba,82,0.15,sens-MEL,,52,0.9807692307692307
hiba,82,0.15,cov-NV,0.9856115107913669,139,
hiba,82,0.15,cov-BCC,0.8620689655172413,58,
hiba,82,0.15,sens-BCC,,58,0.9655172413793104
hiba,82,0.15,cov-AK,0.8461538461538461,13,
hiba,82,0.15,sens-AK,,13,1.0
hiba,82,0.15,cov-BKL,0.8888888888888888,18,
hiba,82,0.15,cov-DF,0.3333333333333333,12,
hiba,82,0.15,cov-VASC,0.8,5,
hiba,82,0.15,cov-SCC,0.6521739130434783,23,
hiba,82,0.15,sens-SCC,,23,0.9130434782608695
pad,82,0.05,cov-MEL,0.8888888888888888,9,
pad,82,0.05,sens-MEL,,9,1.0
pad,82,0.05,cov-NV,1.0,11,
pad,82,0.05,cov-BCC,0.9830508474576272,177,
pad,82,0.05,sens-BCC,,177,1.0
pad,82,0.05,cov-AK,0.9642857142857143,56,
pad,82,0.05,sens-AK,,56,1.0
pad,82,0.05,cov-BKL,1.0,8,
pad,82,0.05,cov-SCC,0.8571428571428571,35,
pad,82,0.05,sens-SCC,,35,1.0
pad,82,0.1,cov-MEL,0.7777777777777778,9,
pad,82,0.1,sens-MEL,,9,1.0
pad,82,0.1,cov-NV,1.0,11,
pad,82,0.1,cov-BCC,0.9152542372881356,177,
pad,82,0.1,sens-BCC,,177,1.0
pad,82,0.1,cov-AK,0.8928571428571429,56,
pad,82,0.1,sens-AK,,56,1.0
pad,82,0.1,cov-BKL,1.0,8,
pad,82,0.1,cov-SCC,0.7428571428571429,35,
pad,82,0.1,sens-SCC,,35,1.0
pad,82,0.15,cov-MEL,0.7777777777777778,9,
pad,82,0.15,sens-MEL,,9,1.0
pad,82,0.15,cov-NV,0.9090909090909091,11,
pad,82,0.15,cov-BCC,0.8587570621468926,177,
pad,82,0.15,sens-BCC,,177,1.0
pad,82,0.15,cov-AK,0.8392857142857143,56,
pad,82,0.15,sens-AK,,56,1.0
pad,82,0.15,cov-BKL,1.0,8,
pad,82,0.15,cov-SCC,0.6,35,
pad,82,0.15,sens-SCC,,35,1.0
hiba,83,0.05,cov-MEL,1.0,46,
hiba,83,0.05,sens-MEL,,46,1.0
hiba,83,0.05,cov-NV,1.0,115,
hiba,83,0.05,cov-BCC,0.9838709677419355,62,
hiba,83,0.05,sens-BCC,,62,1.0
hiba,83,0.05,cov-AK,0.9333333333333333,15,
hiba,83,0.05,sens-AK,,15,1.0
hiba,83,0.05,cov-BKL,1.0,17,
hiba,83,0.05,cov-DF,0.9230769230769231,13,
hiba,83,0.05,cov-VASC,1.0,7,
hiba,83,0.05,cov-SCC,0.9032258064516129,31,
hiba,83,0.05,sens-SCC,,31,1.0
hiba,83,0.1,cov-MEL,0.9130434782608695,46,
hiba,83,0.1,sens-MEL,,46,0.9347826086956522
hiba,83,0.1,cov-NV,1.0,115,
hiba,83,0.1,cov-BCC,0.967741935483871,62,
hiba,83,0.1,sens-BCC,,62,1.0
hiba,83,0.1,cov-AK,0.9333333333333333,15,
hiba,83,0.1,sens-AK,,15,1.0
hiba,83,0.1,cov-BKL,1.0,17,
hiba,83,0.1,cov-DF,0.5384615384615384,13,
hiba,83,0.1,cov-VASC,1.0,7,
hiba,83,0.1,cov-SCC,0.8387096774193549,31,
hiba,83,0.1,sens-SCC,,31,1.0
hiba,83,0.15,cov-MEL,0.8913043478260869,46,
hiba,83,0.15,sens-MEL,,46,0.9130434782608695
hiba,83,0.15,cov-NV,1.0,115,
hiba,83,0.15,cov-BCC,0.9516129032258065,62,
hiba,83,0.15,sens-BCC,,62,0.9838709677419355
hiba,83,0.15,cov-AK,0.8666666666666667,15,
hiba,83,0.15,sens-AK,,15,1.0
hiba,83,0.15,cov-BKL,0.9411764705882353,17,
hiba,83,0.15,cov-DF,0.38461538461538464,13,
hiba,83,0.15,cov-VASC,1.0,7,
hiba,83,0.15,cov-SCC,0.7741935483870968,31,
hiba,83,0.15,sens-SCC,,31,1.0
pad,83,0.05,cov-MEL,1.0,6,
pad,83,0.05,sens-MEL,,6,1.0
pad,83,0.05,cov-NV,0.9,10,
pad,83,0.05,cov-BCC,0.9822485207100592,169,
pad,83,0.05,sens-BCC,,169,1.0
pad,83,0.05,cov-AK,0.9322033898305084,59,
pad,83,0.05,sens-AK,,59,1.0
pad,83,0.05,cov-BKL,1.0,5,
pad,83,0.05,cov-SCC,0.9615384615384616,26,
pad,83,0.05,sens-SCC,,26,1.0
pad,83,0.1,cov-MEL,0.6666666666666666,6,
pad,83,0.1,sens-MEL,,6,1.0
pad,83,0.1,cov-NV,0.7,10,
pad,83,0.1,cov-BCC,0.9349112426035503,169,
pad,83,0.1,sens-BCC,,169,1.0
pad,83,0.1,cov-AK,0.9152542372881356,59,
pad,83,0.1,sens-AK,,59,1.0
pad,83,0.1,cov-BKL,1.0,5,
pad,83,0.1,cov-SCC,0.8076923076923077,26,
pad,83,0.1,sens-SCC,,26,1.0
pad,83,0.15,cov-MEL,0.6666666666666666,6,
pad,83,0.15,sens-MEL,,6,1.0
pad,83,0.15,cov-NV,0.7,10,
pad,83,0.15,cov-BCC,0.9053254437869822,169,
pad,83,0.15,sens-BCC,,169,1.0
pad,83,0.15,cov-AK,0.8813559322033898,59,
pad,83,0.15,sens-AK,,59,1.0
pad,83,0.15,cov-BKL,1.0,5,
pad,83,0.15,cov-SCC,0.5384615384615384,26,
pad,83,0.15,sens-SCC,,26,1.0
hiba,84,0.05,cov-MEL,0.9761904761904762,42,
hiba,84,0.05,sens-MEL,,42,1.0
hiba,84,0.05,cov-NV,1.0,144,
hiba,84,0.05,cov-BCC,0.9814814814814815,54,
hiba,84,0.05,sens-BCC,,54,1.0
hiba,84,0.05,cov-AK,0.6875,16,
hiba,84,0.05,sens-AK,,16,1.0
hiba,84,0.05,cov-BKL,1.0,20,
hiba,84,0.05,cov-DF,0.6470588235294118,17,
hiba,84,0.05,cov-VASC,0.7,10,
hiba,84,0.05,cov-SCC,0.7586206896551724,29,
hiba,84,0.05,sens-SCC,,29,1.0
hiba,84,0.1,cov-MEL,0.9523809523809523,42,
hiba,84,0.1,sens-MEL,,42,1.0
hiba,84,0.1,cov-NV,0.9861111111111112,144,
hiba,84,0.1,cov-BCC,0.9259259259259259,54,
hiba,84,0.1,sens-BCC,,54,1.0
hiba,84,0.1,cov-AK,0.6875,16,
hiba,84,0.1,sens-AK,,16,1.0
hiba,84,0.1,cov-BKL,0.85,20,
hiba,84,0.1,cov-DF,0.35294117647058826,17,
hiba,84,0.1,cov-VASC,0.5,10,
hiba,84,0.1,cov-SCC,0.7241379310344828,29,
hiba,84,0.1,sens-SCC,,29,1.0
hiba,84,0.15,cov-MEL,0.9523809523809523,42,
hiba,84,0.15,sens-MEL,,42,1.0
hiba,84,0.15,cov-NV,0.9652777777777778,144,
hiba,84,0.15,cov-BCC,0.8703703703703703,54,
hiba,84,0.15,sens-BCC,,54,1.0
hiba,84,0.15,cov-AK,0.6875,16,
hiba,84,0.15,sens-AK,,16,1.0
hiba,84,0.15,cov-BKL,0.85,20,
hiba,84,0.15,cov-DF,0.29411764705882354,17,
hiba,84,0.15,cov-VASC,0.2,10,
hiba,84,0.15,cov-SCC,0.5862068965517241,29,
hiba,84,0.15,sens-SCC,,29,0.9655172413793104
pad,84,0.05,cov-MEL,1.0,9,
pad,84,0.05,sens-MEL,,9,1.0
pad,84,0.05,cov-NV,1.0,10,
pad,84,0.05,cov-BCC,0.9724137931034482,145,
pad,84,0.05,sens-BCC,,145,1.0
pad,84,0.05,cov-AK,0.9818181818181818,55,
pad,84,0.05,sens-AK,,55,1.0
pad,84,0.05,cov-BKL,1.0,5,
pad,84,0.05,cov-SCC,0.8787878787878788,33,
pad,84,0.05,sens-SCC,,33,1.0
pad,84,0.1,cov-MEL,1.0,9,
pad,84,0.1,sens-MEL,,9,1.0
pad,84,0.1,cov-NV,1.0,10,
pad,84,0.1,cov-BCC,0.9586206896551724,145,
pad,84,0.1,sens-BCC,,145,1.0
pad,84,0.1,cov-AK,0.9636363636363636,55,
pad,84,0.1,sens-AK,,55,1.0
pad,84,0.1,cov-BKL,1.0,5,
pad,84,0.1,cov-SCC,0.8181818181818182,33,
pad,84,0.1,sens-SCC,,33,1.0
pad,84,0.15,cov-MEL,0.8888888888888888,9,
pad,84,0.15,sens-MEL,,9,1.0
pad,84,0.15,cov-NV,1.0,10,
pad,84,0.15,cov-BCC,0.9310344827586207,145,
pad,84,0.15,sens-BCC,,145,1.0
pad,84,0.15,cov-AK,0.9090909090909091,55,
pad,84,0.15,sens-AK,,55,1.0
pad,84,0.15,cov-BKL,1.0,5,
pad,84,0.15,cov-SCC,0.7878787878787878,33,
pad,84,0.15,sens-SCC,,33,1.0
hiba,85,0.05,cov-MEL,0.9830508474576272,59,
hiba,85,0.05,sens-MEL,,59,1.0
hiba,85,0.05,cov-NV,1.0,125,
hiba,85,0.05,cov-BCC,1.0,60,
hiba,85,0.05,sens-BCC,,60,1.0
hiba,85,0.05,cov-AK,0.9230769230769231,13,
hiba,85,0.05,sens-AK,,13,1.0
hiba,85,0.05,cov-BKL,1.0,16,
hiba,85,0.05,cov-DF,0.9,10,
hiba,85,0.05,cov-VASC,1.0,6,
hiba,85,0.05,cov-SCC,0.8846153846153846,26,
hiba,85,0.05,sens-SCC,,26,1.0
hiba,85,0.1,cov-MEL,0.9322033898305084,59,
hiba,85,0.1,sens-MEL,,59,1.0
hiba,85,0.1,cov-NV,1.0,125,
hiba,85,0.1,cov-BCC,0.85,60,
hiba,85,0.1,sens-BCC,,60,1.0
hiba,85,0.1,cov-AK,0.7692307692307693,13,
hiba,85,0.1,sens-AK,,13,1.0
hiba,85,0.1,cov-BKL,1.0,16,
hiba,85,0.1,cov-DF,0.5,10,
hiba,85,0.1,cov-VASC,0.8333333333333334,6,
hiba,85,0.1,cov-SCC,0.7692307692307693,26,
hiba,85,0.1,sens-SCC,,26,1.0
hiba,85,0.15,cov-MEL,0.8983050847457628,59,
hiba,85,0.15,sens-MEL,,59,0.9830508474576272
hiba,85,0.15,cov-NV,0.992,125,
hiba,85,0.15,cov-BCC,0.8,60,
hiba,85,0.15,sens-BCC,,60,0.9833333333333333
hiba,85,0.15,cov-AK,0.7692307692307693,13,
hiba,85,0.15,sens-AK,,13,1.0
hiba,85,0.15,cov-BKL,0.9375,16,
hiba,85,0.15,cov-DF,0.3,10,
hiba,85,0.15,cov-VASC,0.6666666666666666,6,
hiba,85,0.15,cov-SCC,0.6923076923076923,26,
hiba,85,0.15,sens-SCC,,26,1.0
pad,85,0.05,cov-MEL,1.0,9,
pad,85,0.05,sens-MEL,,9,1.0
pad,85,0.05,cov-NV,1.0,17,
pad,85,0.05,cov-BCC,0.9863945578231292,147,
pad,85,0.05,sens-BCC,,147,1.0
pad,85,0.05,cov-AK,0.9795918367346939,49,
pad,85,0.05,sens-AK,,49,1.0
pad,85,0.05,cov-BKL,1.0,6,
pad,85,0.05,cov-SCC,0.8823529411764706,34,
pad,85,0.05,sens-SCC,,34,1.0
pad,85,0.1,cov-MEL,1.0,9,
pad,85,0.1,sens-MEL,,9,1.0
pad,85,0.1,cov-NV,1.0,17,
pad,85,0.1,cov-BCC,0.9115646258503401,147,
pad,85,0.1,sens-BCC,,147,1.0
pad,85,0.1,cov-AK,0.9591836734693877,49,
pad,85,0.1,sens-AK,,49,0.9795918367346939
pad,85,0.1,cov-BKL,1.0,6,
pad,85,0.1,cov-SCC,0.7647058823529411,34,
pad,85,0.1,sens-SCC,,34,1.0
pad,85,0.15,cov-MEL,1.0,9,
pad,85,0.15,sens-MEL,,9,1.0
pad,85,0.15,cov-NV,1.0,17,
pad,85,0.15,cov-BCC,0.8979591836734694,147,
pad,85,0.15,sens-BCC,,147,1.0
pad,85,0.15,cov-AK,0.9591836734693877,49,
pad,85,0.15,sens-AK,,49,1.0
pad,85,0.15,cov-BKL,1.0,6,
pad,85,0.15,cov-SCC,0.7058823529411765,34,
pad,85,0.15,sens-SCC,,34,1.0
hiba,86,0.05,cov-MEL,1.0,52,
hiba,86,0.05,sens-MEL,,52,1.0
hiba,86,0.05,cov-NV,1.0,229,
hiba,86,0.05,cov-BCC,0.9848484848484849,66,
hiba,86,0.05,sens-BCC,,66,1.0
hiba,86,0.05,cov-AK,0.9285714285714286,14,
hiba,86,0.05,sens-AK,,14,1.0
hiba,86,0.05,cov-BKL,1.0,15,
hiba,86,0.05,cov-DF,0.7777777777777778,9,
hiba,86,0.05,cov-VASC,0.8888888888888888,9,
hiba,86,0.05,cov-SCC,0.6896551724137931,29,
hiba,86,0.05,sens-SCC,,29,1.0
hiba,86,0.1,cov-MEL,0.9615384615384616,52,
hiba,86,0.1,sens-MEL,,52,0.9615384615384616
hiba,86,0.1,cov-NV,0.9956331877729258,229,
hiba,86,0.1,cov-BCC,0.9393939393939394,66,
hiba,86,0.1,sens-BCC,,66,1.0
hiba,86,0.1,cov-AK,0.9285714285714286,14,
hiba,86,0.1,sens-AK,,14,1.0
hiba,86,0.1,cov-BKL,1.0,15,
hiba,86,0.1,cov-DF,0.4444444444444444,9,
hiba,86,0.1,cov-VASC,0.7777777777777778,9,
hiba,86,0.1,cov-SCC,0.6551724137931034,29,
hiba,86,0.1,sens-SCC,,29,1.0
hiba,86,0.15,cov-MEL,0.9423076923076923,52,
hiba,86,0.15,sens-MEL,,52,0.9615384615384616
hiba,86,0.15,cov-NV,0.9912663755458515,229,
hiba,86,0.15,cov-BCC,0.9242424242424242,66,
hiba,86,0.15,sens-BCC,,66,1.0
hiba,86,0.15,cov-AK,0.9285714285714286,14,
hiba,86,0.15,sens-AK,,14,1.0
hiba,86,0.15,cov-BKL,0.8666666666666667,15,
hiba,86,0.15,cov-DF,0.3333333333333333,9,
hiba,86,0.15,cov-VASC,0.4444444444444444,9,
hiba,86,0.15,cov-SCC,0.5862068965517241,29,
hiba,86,0.15,sens-SCC,,29,0.9655172413793104
pad,86,0.05,cov-MEL,1.0,7,
pad,86,0.05,sens-MEL,,7,1.0
pad,86,0.05,cov-NV,1.0,11,
pad,86,0.05,cov-BCC,0.9939393939393939,165,
pad,86,0.05,sens-BCC,,165,1.0
pad,86,0.05,cov-AK,0.9615384615384616,52,
pad,86,0.05,sens-AK,,52,1.0
pad,86,0.05,cov-BKL,1.0,9,
pad,86,0.05,cov-SCC,0.8888888888888888,27,
pad,86,0.05,sens-SCC,,27,1.0
pad,86,0.1,cov-MEL,0.8571428571428571,7,
pad,86,0.1,sens-MEL,,7,1.0
pad,86,0.1,cov-NV,1.0,11,
pad,86,0.1,cov-BCC,0.9575757575757575,165,
pad,86,0.1,sens-BCC,,165,1.0
pad,86,0.1,cov-AK,0.9423076923076923,52,
pad,86,0.1,sens-AK,,52,1.0
pad,86,0.1,cov-BKL,1.0,9,
pad,86,0.1,cov-SCC,0.8148148148148148,27,
pad,86,0.1,sens-SCC,,27,1.0
pad,86,0.15,cov-MEL,0.8571428571428571,7,
pad,86,0.15,sens-MEL,,7,1.0
pad,86,0.15,cov-NV,1.0,11,
pad,86,0.15,cov-BCC,0.9212121212121213,165,
pad,86,0.15,sens-BCC,,165,1.0
pad,86,0.15,cov-AK,0.8461538461538461,52,
pad,86,0.15,sens-AK,,52,1.0
pad,86,0.15,cov-BKL,1.0,9,
pad,86,0.15,cov-SCC,0.6666666666666666,27,
pad,86,0.15,sens-SCC,,27,1.0
hiba,87,0.05,cov-MEL,1.0,51,
hiba,87,0.05,sens-MEL,,51,1.0
hiba,87,0.05,cov-NV,1.0,109,
hiba,87,0.05,cov-BCC,0.9846153846153847,65,
hiba,87,0.05,sens-BCC,,65,1.0
hiba,87,0.05,cov-AK,0.7647058823529411,17,
hiba,87,0.05,sens-AK,,17,1.0
hiba,87,0.05,cov-BKL,1.0,18,
hiba,87,0.05,cov-DF,0.8333333333333334,18,
hiba,87,0.05,cov-VASC,0.9,10,
hiba,87,0.05,cov-SCC,0.9333333333333333,30,
hiba,87,0.05,sens-SCC,,30,1.0
hiba,87,0.1,cov-MEL,0.9803921568627451,51,
hiba,87,0.1,sens-MEL,,51,1.0
hiba,87,0.1,cov-NV,1.0,109,
hiba,87,0.1,cov-BCC,0.9692307692307692,65,
hiba,87,0.1,sens-BCC,,65,1.0
hiba,87,0.1,cov-AK,0.7647058823529411,17,
hiba,87,0.1,sens-AK,,17,1.0
hiba,87,0.1,cov-BKL,1.0,18,
hiba,87,0.1,cov-DF,0.5,18,
hiba,87,0.1,cov-VASC,0.7,10,
hiba,87,0.1,cov-SCC,0.9,30,
hiba,87,0.1,sens-SCC,,30,1.0
hiba,87,0.15,cov-MEL,0.9607843137254902,51,
hiba,87,0.15,sens-MEL,,51,1.0
hiba,87,0.15,cov-NV,0.9724770642201835,109,
hiba,87,0.15,cov-BCC,0.9538461538461539,65,
hiba,87,0.15,sens-BCC,,65,1.0
hiba,87,0.15,cov-AK,0.7058823529411765,17,
hiba,87,0.15,sens-AK,,17,1.0
hiba,87,0.15,cov-BKL,0.9444444444444444,18,
hiba,87,0.15,cov-DF,0.3333333333333333,18,
hiba,87,0.15,cov-VASC,0.5,10,
hiba,87,0.15,cov-SCC,0.8,30,
hiba,87,0.15,sens-SCC,,30,1.0
pad,87,0.05,cov-MEL,0.9230769230769231,13,
pad,87,0.05,sens-MEL,,13,1.0
pad,87,0.05,cov-NV,1.0,20,
pad,87,0.05,cov-BCC,0.9863013698630136,146,
pad,87,0.05,sens-BCC,,146,1.0
pad,87,0.05,cov-AK,0.967741935483871,62,
pad,87,0.05,sens-AK,,62,1.0
pad,87,0.05,cov-BKL,1.0,6,
pad,87,0.05,cov-SCC,0.8,35,
pad,87,0.05,sens-SCC,,35,1.0
pad,87,0.1,cov-MEL,0.8461538461538461,13,
pad,87,0.1,sens-MEL,,13,1.0
pad,87,0.1,cov-NV,0.95,20,
pad,87,0.1,cov-BCC,0.958904109589041,146,
pad,87,0.1,sens-BCC,,146,1.0
pad,87,0.1,cov-AK,0.9516129032258065,62,
pad,87,0.1,sens-AK,,62,1.0
pad,87,0.1,cov-BKL,1.0,6,
pad,87,0.1,cov-SCC,0.7714285714285715,35,
pad,87,0.1,sens-SCC,,35,1.0
pad,87,0.15,cov-MEL,0.7692307692307693,13,
pad,87,0.15,sens-MEL,,13,1.0
pad,87,0.15,cov-NV,0.8,20,
pad,87,0.15,cov-BCC,0.9246575342465754,146,
pad,87,0.15,sens-BCC,,146,1.0
pad,87,0.15,cov-AK,0.9032258064516129,62,
pad,87,0.15,sens-AK,,62,1.0
pad,87,0.15,cov-BKL,0.8333333333333334,6,
pad,87,0.15,cov-SCC,0.6857142857142857,35,
pad,87,0.15,sens-SCC,,35,1.0
hiba,88,0.05,cov-MEL,0.9795918367346939,49,
hiba,88,0.05,sens-MEL,,49,1.0
hiba,88,0.05,cov-NV,1.0,120,
hiba,88,0.05,cov-BCC,0.9824561403508771,57,
hiba,88,0.05,sens-BCC,,57,1.0
hiba,88,0.05,cov-AK,1.0,13,
hiba,88,0.05,sens-AK,,13,1.0
hiba,88,0.05,cov-BKL,1.0,19,
hiba,88,0.05,cov-DF,0.7058823529411765,17,
hiba,88,0.05,cov-VASC,1.0,9,
hiba,88,0.05,cov-SCC,0.9090909090909091,22,
hiba,88,0.05,sens-SCC,,22,1.0
hiba,88,0.1,cov-MEL,0.9183673469387755,49,
hiba,88,0.1,sens-MEL,,49,0.9795918367346939
hiba,88,0.1,cov-NV,0.9916666666666667,120,
hiba,88,0.1,cov-BCC,0.9649122807017544,57,
hiba,88,0.1,sens-BCC,,57,1.0
hiba,88,0.1,cov-AK,0.9230769230769231,13,
hiba,88,0.1,sens-AK,,13,1.0
hiba,88,0.1,cov-BKL,0.9473684210526315,19,
hiba,88,0.1,cov-DF,0.5294117647058824,17,
hiba,88,0.1,cov-VASC,0.7777777777777778,9,
hiba,88,0.1,cov-SCC,0.7272727272727273,22,
hiba,88,0.1,sens-SCC,,22,1.0
hiba,88,0.15,cov-MEL,0.8979591836734694,49,
hiba,88,0.15,sens-MEL,,49,0.9795918367346939
hiba,88,0.15,cov-NV,0.9833333333333333,120,
hiba,88,0.15,cov-BCC,0.9298245614035088,57,
hiba,88,0.15,sens-BCC,,57,0.9649122807017544
hiba,88,0.15,cov-AK,0.8461538461538461,13,
hiba,88,0.15,sens-AK,,13,1.0
hiba,88,0.15,cov-BKL,0.8947368421052632,19,
hiba,88,0.15,cov-DF,0.47058823529411764,17,
hiba,88,0.15,cov-VASC,0.6666666666666666,9,
hiba,88,0.15,cov-SCC,0.6363636363636364,22,
hiba,88,0.15,sens-SCC,,22,1.0
pad,88,0.05,cov-MEL,0.8888888888888888,9,
pad,88,0.05,sens-MEL,,9,1.0
pad,88,0.05,cov-NV,0.9166666666666666,12,
pad,88,0.05,cov-BCC,0.9767441860465116,172,
pad,88,0.05,sens-BCC,,172,1.0
pad,88,0.05,cov-AK,0.9565217391304348,69,
pad,88,0.05,sens-AK,,69,1.0
pad,88,0.05,cov-BKL,1.0,6,
pad,88,0.05,cov-SCC,0.8611111111111112,36,
pad,88,0.05,sens-SCC,,36,1.0
pad,88,0.1,cov-MEL,0.7777777777777778,9,
pad,88,0.1,sens-MEL,,9,1.0
pad,88,0.1,cov-NV,0.9166666666666666,12,
pad,88,0.1,cov-BCC,0.9302325581395349,172,
pad,88,0.1,sens-BCC,,172,1.0
pad,88,0.1,cov-AK,0.855072463768116,69,
pad,88,0.1,sens-AK,,69,1.0
pad,88,0.1,cov-BKL,1.0,6,
pad,88,0.1,cov-SCC,0.7222222222222222,36,
pad,88,0.1,sens-SCC,,36,1.0
pad,88,0.15,cov-MEL,0.7777777777777778,9,
pad,88,0.15,sens-MEL,,9,1.0
pad,88,0.15,cov-NV,0.8333333333333334,12,
pad,88,0.15,cov-BCC,0.877906976744186,172,
pad,88,0.15,sens-BCC,,172,1.0
pad,88,0.15,cov-AK,0.8260869565217391,69,
pad,88,0.15,sens-AK,,69,1.0
pad,88,0.15,cov-BKL,1.0,6,
pad,88,0.15,cov-SCC,0.6388888888888888,36,
pad,88,0.15,sens-SCC,,36,1.0
hiba,89,0.05,cov-MEL,1.0,45,
hiba,89,0.05,sens-MEL,,45,1.0
hiba,89,0.05,cov-NV,1.0,133,
hiba,89,0.05,cov-BCC,0.9859154929577465,71,
hiba,89,0.05,sens-BCC,,71,1.0
hiba,89,0.05,cov-AK,1.0,7,
hiba,89,0.05,sens-AK,,7,1.0
hiba,89,0.05,cov-BKL,1.0,24,
hiba,89,0.05,cov-DF,0.6153846153846154,13,
hiba,89,0.05,cov-VASC,0.8,10,
hiba,89,0.05,cov-SCC,0.96,25,
hiba,89,0.05,sens-SCC,,25,1.0
hiba,89,0.1,cov-MEL,0.9777777777777777,45,
hiba,89,0.1,sens-MEL,,45,1.0
hiba,89,0.1,cov-NV,0.9849624060150376,133,
hiba,89,0.1,cov-BCC,0.9859154929577465,71,
hiba,89,0.1,sens-BCC,,71,1.0
hiba,89,0.1,cov-AK,1.0,7,
hiba,89,0.1,sens-AK,,7,1.0
hiba,89,0.1,cov-BKL,0.9583333333333334,24,
hiba,89,0.1,cov-DF,0.38461538461538464,13,
hiba,89,0.1,cov-VASC,0.5,10,
hiba,89,0.1,cov-SCC,0.88,25,
hiba,89,0.1,sens-SCC,,25,1.0
hiba,89,0.15,cov-MEL,0.9111111111111111,45,
hiba,89,0.15,sens-MEL,,45,0.9555555555555556
hiba,89,0.15,cov-NV,0.9624060150375939,133,
hiba,89,0.15,cov-BCC,0.971830985915493,71,
hiba,89,0.15,sens-BCC,,71,1.0
hiba,89,0.15,cov-AK,0.8571428571428571,7,
hiba,89,0.15,sens-AK,,7,1.0
hiba,89,0.15,cov-BKL,0.9166666666666666,24,
hiba,89,0.15,cov-DF,0.3076923076923077,13,
hiba,89,0.15,cov-VASC,0.4,10,
hiba,89,0.15,cov-SCC,0.84,25,
hiba,89,0.15,sens-SCC,,25,1.0
pad,89,0.05,cov-MEL,1.0,8,
pad,89,0.05,sens-MEL,,8,1.0
pad,89,0.05,cov-NV,1.0,12,
pad,89,0.05,cov-BCC,0.9836065573770492,183,
pad,89,0.05,sens-BCC,,183,1.0
pad,89,0.05,cov-AK,0.9827586206896551,58,
pad,89,0.05,sens-AK,,58,1.0
pad,89,0.05,cov-BKL,1.0,5,
pad,89,0.05,cov-SCC,0.8285714285714286,35,
pad,89,0.05,sens-SCC,,35,1.0
pad,89,0.1,cov-MEL,0.875,8,
pad,89,0.1,sens-MEL,,8,1.0
pad,89,0.1,cov-NV,1.0,12,
pad,89,0.1,cov-BCC,0.9234972677595629,183,
pad,89,0.1,sens-BCC,,183,1.0
pad,89,0.1,cov-AK,0.9482758620689655,58,
pad,89,0.1,sens-AK,,58,1.0
pad,89,0.1,cov-BKL,1.0,5,
pad,89,0.1,cov-SCC,0.7428571428571429,35,
pad,89,0.1,sens-SCC,,35,1.0
pad,89,0.15,cov-MEL,0.75,8,
pad,89,0.15,sens-MEL,,8,1.0
pad,89,0.15,cov-NV,0.9166666666666666,12,
pad,89,0.15,cov-BCC,0.8579234972677595,183,
pad,89,0.15,sens-BCC,,183,1.0
pad,89,0.15,cov-AK,0.8793103448275862,58,
pad,89,0.15,sens-AK,,58,1.0
pad,89,0.15,cov-BKL,1.0,5,
pad,89,0.15,cov-SCC,0.6285714285714286,35,
pad,89,0.15,sens-SCC,,35,1.0
hiba,90,0.05,cov-MEL,0.9622641509433962,53,
hiba,90,0.05,sens-MEL,,53,1.0
hiba,90,0.05,cov-NV,1.0,152,
hiba,90,0.05,cov-BCC,0.9830508474576272,59,
hiba,90,0.05,sens-BCC,,59,1.0
hiba,90,0.05,cov-AK,0.9333333333333333,15,
hiba,90,0.05,sens-AK,,15,1.0
hiba,90,0.05,cov-BKL,1.0,13,
hiba,90,0.05,cov-DF,0.8181818181818182,11,
hiba,90,0.05,cov-VASC,0.8888888888888888,9,
hiba,90,0.05,cov-SCC,0.7307692307692307,26,
hiba,90,0.05,sens-SCC,,26,1.0
hiba,90,0.1,cov-MEL,0.9622641509433962,53,
hiba,90,0.1,sens-MEL,,53,1.0
hiba,90,0.1,cov-NV,0.993421052631579,152,
hiba,90,0.1,cov-BCC,0.9830508474576272,59,
hiba,90,0.1,sens-BCC,,59,1.0
hiba,90,0.1,cov-AK,0.9333333333333333,15,
hiba,90,0.1,sens-AK,,15,1.0
hiba,90,0.1,cov-BKL,1.0,13,
hiba,90,0.1,cov-DF,0.6363636363636364,11,
hiba,90,0.1,cov-VASC,0.7777777777777778,9,
hiba,90,0.1,cov-SCC,0.6923076923076923,26,
hiba,90,0.1,sens-SCC,,26,1.0
hiba,90,0.15,cov-MEL,0.9622641509433962,53,
hiba,90,0.15,sens-MEL,,53,1.0
hiba,90,0.15,cov-NV,0.9671052631578947,152,
hiba,90,0.15,cov-BCC,0.9322033898305084,59,
hiba,90,0.15,sens-BCC,,59,0.9661016949152542
hiba,90,0.15,cov-AK,0.8666666666666667,15,
hiba,90,0.15,sens-AK,,15,1.0
hiba,90,0.15,cov-BKL,1.0,13,
hiba,90,0.15,cov-DF,0.45454545454545453,11,
hiba,90,0.15,cov-VASC,0.6666666666666666,9,
