cohort,draw,alpha,stratum,n_cal,degenerate,coverage,coverage_pw,miss_rate,referral,referral_pw,set_size,n_test,n_test_pat
hiba,79,0.15,M3,25,False,0.7272727272727273,0.7222222222222222,0.0,1.0,1.0,3.6363636363636362,11,9.0
hiba,79,0.15,marginal-M1,396,False,1.0,,0.0,1.0,,4.181818181818182,11,
hiba,79,0.15,marginal-M2,396,False,0.905511811023622,,0.015748031496062992,0.984251968503937,,3.84251968503937,127,
hiba,79,0.15,marginal-M3,396,False,0.7272727272727273,,0.0,1.0,,3.909090909090909,11,
pad,79,0.05,B,26,False,0.9333333333333333,0.9230769230769231,,0.9333333333333333,0.9230769230769231,3.1333333333333333,15,13.0
pad,79,0.05,M1,22,False,0.6666666666666666,0.6527777777777778,0.0,1.0,1.0,2.962962962962963,27,18.0
pad,79,0.05,M2,152,False,0.9161676646706587,0.9145299145299145,0.0,1.0,1.0,3.9221556886227544,167,117.0
pad,79,0.05,M3,77,False,1.0,1.0,0.0,1.0,1.0,4.203125,64,43.0
pad,79,0.05,M4,9,True,1.0,1.0,0.0,1.0,1.0,5.375,8,8.0
pad,79,0.05,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.5,2,1.0
pad,79,0.05,marginal-M1,280,False,0.8148148148148148,,0.0,1.0,,3.7037037037037037,27,
pad,79,0.05,marginal-M2,280,False,0.9101796407185628,,0.0,1.0,,3.7964071856287425,167,
pad,79,0.05,marginal-M3,280,False,1.0,,0.0,1.0,,3.8125,64,
pad,79,0.05,marginal-M4,280,False,0.875,,0.0,1.0,,4.875,8,
pad,79,0.05,marginal-M5,280,False,1.0,,0.0,1.0,,2.5,2,
pad,79,0.1,B,26,False,0.8666666666666667,0.8461538461538461,,0.8666666666666667,0.8461538461538461,2.533333333333333,15,13.0
pad,79,0.1,M1,22,False,0.5925925925925926,0.5833333333333334,0.0,1.0,1.0,2.185185185185185,27,18.0
pad,79,0.1,M2,152,False,0.8562874251497006,0.8632478632478633,0.0,1.0,1.0,3.029940119760479,167,117.0
pad,79,0.1,M3,77,False,0.921875,0.9302325581395349,0.0,1.0,1.0,3.125,64,43.0
pad,79,0.1,M4,9,False,0.875,0.875,0.0,1.0,1.0,4.0,8,8.0
pad,79,0.1,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,2,1.0
pad,79,0.1,marginal-M1,280,False,0.7037037037037037,,0.0,1.0,,2.962962962962963,27,
pad,79,0.1,marginal-M2,280,False,0.844311377245509,,0.0,1.0,,3.0838323353293413,167,
pad,79,0.1,marginal-M3,280,False,0.921875,,0.0,1.0,,3.171875,64,
pad,79,0.1,marginal-M4,280,False,0.875,,0.0,1.0,,4.0,8,
pad,79,0.1,marginal-M5,280,False,0.5,,0.0,1.0,,1.0,2,
pad,79,0.15,B,26,False,0.8666666666666667,0.8461538461538461,,0.8666666666666667,0.8461538461538461,2.2666666666666666,15,13.0
pad,79,0.15,M1,22,False,0.5925925925925926,0.5833333333333334,0.0,1.0,1.0,2.074074074074074,27,18.0
pad,79,0.15,M2,152,False,0.8203592814371258,0.8276353276353275,0.0,1.0,1.0,2.718562874251497,167,117.0
pad,79,0.15,M3,77,False,0.8125,0.8197674418604651,0.0,1.0,1.0,2.703125,64,43.0
pad,79,0.15,M4,9,False,0.875,0.875,0.0,1.0,1.0,4.0,8,8.0
pad,79,0.15,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,2,1.0
pad,79,0.15,marginal-M1,280,False,0.6666666666666666,,0.0,1.0,,2.5925925925925926,27,
pad,79,0.15,marginal-M2,280,False,0.7904191616766467,,0.0,1.0,,2.658682634730539,167,
pad,79,0.15,marginal-M3,280,False,0.8125,,0.0,1.0,,2.8125,64,
pad,79,0.15,marginal-M4,280,False,0.875,,0.0,1.0,,3.75,8,
pad,79,0.15,marginal-M5,280,False,0.5,,0.0,1.0,,0.5,2,
hiba,80,0.05,B,163,False,0.975609756097561,0.9266666666666666,,1.0,1.0,5.772357723577236,246,75.0
hiba,80,0.05,M1,27,False,1.0,1.0,0.0,1.0,1.0,6.166666666666667,12,7.0
hiba,80,0.05,M2,225,False,0.963963963963964,0.9666666666666667,0.0,1.0,1.0,6.225225225225225,111,90.0
hiba,80,0.05,M3,25,False,1.0,1.0,0.0,1.0,1.0,6.4,10,9.0
hiba,80,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.583333333333333,12,
hiba,80,0.05,marginal-M2,396,False,0.963963963963964,,0.0,1.0,,5.576576576576577,111,
hiba,80,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.1,10,
hiba,80,0.1,B,163,False,0.9634146341463414,0.8933333333333333,,0.975609756097561,0.9925266106442577,3.983739837398374,246,75.0
hiba,80,0.1,M1,27,False,0.8333333333333334,0.9285714285714286,0.0,1.0,1.0,5.0,12,7.0
hiba,80,0.1,M2,225,False,0.918918918918919,0.9111111111111111,0.009009009009009009,0.990990990990991,0.9888888888888889,4.693693693693693,111,90.0
hiba,80,0.1,M3,25,False,1.0,1.0,0.0,1.0,1.0,5.1,10,9.0
hiba,80,0.1,marginal-M1,396,False,1.0,,0.0,1.0,,4.833333333333333,12,
hiba,80,0.1,marginal-M2,396,False,0.9279279279279279,,0.0,1.0,,4.657657657657658,111,
hiba,80,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,4.9,10,
hiba,80,0.15,B,163,False,0.943089430894309,0.855,,0.8943089430894309,0.9573948105558012,3.341463414634146,246,75.0
hiba,80,0.15,M1,27,False,0.5833333333333334,0.6428571428571429,0.0,1.0,1.0,4.083333333333333,12,7.0
hiba,80,0.15,M2,225,False,0.9009009009009009,0.9,0.009009009009009009,0.990990990990991,0.9888888888888889,4.072072072072072,111,90.0
hiba,80,0.15,M3,25,False,0.9,0.9444444444444444,0.0,1.0,1.0,4.3,10,9.0
hiba,80,0.15,marginal-M1,396,False,0.8333333333333334,,0.0,1.0,,3.8333333333333335,12,
hiba,80,0.15,marginal-M2,396,False,0.9009009009009009,,0.009009009009009009,0.990990990990991,,3.5135135135135136,111,
hiba,80,0.15,marginal-M3,396,False,0.9,,0.0,1.0,,3.7,10,
pad,80,0.05,B,23,False,1.0,1.0,,1.0,1.0,3.9473684210526314,19,16.0
pad,80,0.05,M1,25,False,1.0,1.0,0.0,1.0,1.0,4.6923076923076925,26,15.0
pad,80,0.05,M2,152,False,0.9588235294117647,0.9686609686609686,0.0,1.0,1.0,4.1647058823529415,170,117.0
pad,80,0.05,M3,76,False,0.8783783783783784,0.8674242424242425,0.0,1.0,1.0,3.5945945945945947,74,44.0
pad,80,0.05,M4,13,True,1.0,1.0,0.0,1.0,1.0,5.75,4,4.0
pad,80,0.05,M5,1,True,1.0,1.0,0.0,1.0,1.0,5.0,5,4.0
pad,80,0.05,marginal-M1,281,False,1.0,,0.0,1.0,,4.576923076923077,26,
pad,80,0.05,marginal-M2,281,False,0.9588235294117647,,0.0,1.0,,4.141176470588236,170,
pad,80,0.05,marginal-M3,281,False,0.972972972972973,,0.0,1.0,,4.0,74,
pad,80,0.05,marginal-M4,281,False,1.0,,0.0,1.0,,5.0,4,
pad,80,0.05,marginal-M5,281,False,1.0,,0.0,1.0,,3.6,5,
pad,80,0.1,B,23,False,0.9473684210526315,0.9375,,0.8947368421052632,0.875,3.1578947368421053,19,16.0
pad,80,0.1,M1,25,False,1.0,1.0,0.0,1.0,1.0,4.115384615384615,26,15.0
pad,80,0.1,M2,152,False,0.8764705882352941,0.8817663817663817,0.0,1.0,1.0,3.123529411764706,170,117.0
pad,80,0.1,M3,76,False,0.7972972972972973,0.7850378787878789,0.0,1.0,1.0,2.72972972972973,74,44.0
pad,80,0.1,M4,13,False,1.0,1.0,0.0,1.0,1.0,3.75,4,4.0
pad,80,0.1,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.4,5,4.0
pad,80,0.1,marginal-M1,281,False,0.9615384615384616,,0.0,1.0,,4.0,26,
pad,80,0.1,marginal-M2,281,False,0.8588235294117647,,0.0,1.0,,3.2411764705882353,170,
pad,80,0.1,marginal-M3,281,False,0.8783783783783784,,0.0,1.0,,3.2432432432432434,74,
pad,80,0.1,marginal-M4,281,False,0.75,,0.0,1.0,,3.25,4,
pad,80,0.1,marginal-M5,281,False,0.8,,0.0,1.0,,2.4,5,
pad,80,0.15,B,23,False,0.9473684210526315,0.9375,,0.8947368421052632,0.875,2.9473684210526314,19,16.0
pad,80,0.15,M1,25,False,1.0,1.0,0.0,1.0,1.0,4.115384615384615,26,15.0
pad,80,0.15,M2,152,False,0.8352941176470589,0.844017094017094,0.0,1.0,1.0,2.911764705882353,170,117.0
pad,80,0.15,M3,76,False,0.7702702702702703,0.756628787878788,0.0,1.0,1.0,2.6621621621621623,74,44.0
pad,80,0.15,M4,13,False,0.5,0.5,0.0,1.0,1.0,2.5,4,4.0
pad,80,0.15,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.4,5,4.0
pad,80,0.15,marginal-M1,281,False,0.9615384615384616,,0.0,1.0,,3.423076923076923,26,
pad,80,0.15,marginal-M2,281,False,0.8058823529411765,,0.0,1.0,,2.7,170,
pad,80,0.15,marginal-M3,281,False,0.7972972972972973,,0.0,1.0,,2.77027027027027,74,
pad,80,0.15,marginal-M4,281,False,0.75,,0.0,1.0,,3.25,4,
pad,80,0.15,marginal-M5,281,False,0.6,,0.0,1.0,,1.8,5,
hiba,81,0.05,B,160,False,0.956140350877193,0.8995726495726496,,1.0,1.0,5.18859649122807,228,78.0
hiba,81,0.05,M1,25,False,1.0,1.0,0.0,1.0,1.0,5.615384615384615,13,9.0
hiba,81,0.05,M2,219,False,0.9416666666666667,0.9322916666666666,0.0,1.0,1.0,5.625,120,96.0
hiba,81,0.05,M3,28,False,1.0,1.0,0.0,1.0,1.0,6.0,7,6.0
hiba,81,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,5.384615384615385,13,
hiba,81,0.05,marginal-M2,396,False,0.9416666666666667,,0.0,1.0,,5.2,120,
hiba,81,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,5.714285714285714,7,
hiba,81,0.1,B,160,False,0.9254385964912281,0.8457264957264957,,0.9429824561403509,0.9591982091982092,3.5833333333333335,228,78.0
hiba,81,0.1,M1,25,False,1.0,1.0,0.0,1.0,1.0,4.384615384615385,13,9.0
hiba,81,0.1,M2,219,False,0.8583333333333333,0.8463541666666666,0.016666666666666666,0.9833333333333333,0.984375,4.308333333333334,120,96.0
hiba,81,0.1,M3,28,False,1.0,1.0,0.0,1.0,1.0,4.857142857142857,7,6.0
hiba,81,0.1,marginal-M1,396,False,1.0,,0.0,1.0,,3.8461538461538463,13,
hiba,81,0.1,marginal-M2,396,False,0.875,,0.025,0.975,,4.208333333333333,120,
hiba,81,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,4.571428571428571,7,
hiba,81,0.15,B,160,False,0.9035087719298246,0.788034188034188,,0.7675438596491229,0.880850630850631,2.789473684210526,228,78.0
hiba,81,0.15,M1,25,False,0.8461538461538461,0.8888888888888888,0.0,1.0,1.0,3.076923076923077,13,9.0
hiba,81,0.15,M2,219,False,0.825,0.8272569444444443,0.025,0.975,0.9739583333333334,3.5166666666666666,120,96.0
hiba,81,0.15,M3,28,False,0.8571428571428571,0.8333333333333334,0.0,1.0,1.0,3.7142857142857144,7,6.0
hiba,81,0.15,marginal-M1,396,False,0.9230769230769231,,0.0,1.0,,2.8461538461538463,13,
hiba,81,0.15,marginal-M2,396,False,0.8416666666666667,,0.025,0.975,,3.2583333333333333,120,
hiba,81,0.15,marginal-M3,396,False,0.8571428571428571,,0.0,1.0,,3.4285714285714284,7,
pad,81,0.05,B,26,False,0.9444444444444444,0.9230769230769231,,1.0,1.0,3.3333333333333335,18,13.0
pad,81,0.05,M1,27,False,1.0,1.0,0.0,1.0,1.0,4.423076923076923,26,13.0
pad,81,0.05,M2,162,False,0.9559748427672956,0.9501557632398753,0.0,1.0,1.0,3.943396226415094,159,107.0
pad,81,0.05,M3,63,False,0.9333333333333333,0.9327485380116959,0.0,1.0,1.0,3.611111111111111,90,57.0
pad,81,0.05,M4,13,True,1.0,1.0,0.0,1.0,1.0,5.5,4,4.0
pad,81,0.05,M5,4,True,1.0,1.0,0.0,1.0,1.0,5.0,1,1.0
pad,81,0.05,marginal-M1,285,False,0.9615384615384616,,0.0,1.0,,4.076923076923077,26,
pad,81,0.05,marginal-M2,285,False,0.9559748427672956,,0.0,1.0,,3.993710691823899,159,
pad,81,0.05,marginal-M3,285,False,0.9666666666666667,,0.0,1.0,,3.8555555555555556,90,
pad,81,0.05,marginal-M4,285,False,1.0,,0.0,1.0,,5.5,4,
pad,81,0.05,marginal-M5,285,False,1.0,,0.0,1.0,,4.0,1,
pad,81,0.1,B,26,False,0.9444444444444444,0.9230769230769231,,1.0,1.0,2.9444444444444446,18,13.0
pad,81,0.1,M1,27,False,0.9615384615384616,0.9230769230769231,0.0,1.0,1.0,3.6153846153846154,26,13.0
pad,81,0.1,M2,162,False,0.8742138364779874,0.8753894080996883,0.0,1.0,1.0,3.069182389937107,159,107.0
pad,81,0.1,M3,63,False,0.9111111111111111,0.9239766081871346,0.0,1.0,1.0,2.977777777777778,90,57.0
pad,81,0.1,M4,13,False,1.0,1.0,0.0,1.0,1.0,5.0,4,4.0
pad,81,0.1,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,1,1.0
pad,81,0.1,marginal-M1,285,False,0.9230769230769231,,0.0,1.0,,3.3461538461538463,26,
pad,81,0.1,marginal-M2,285,False,0.8742138364779874,,0.0,1.0,,3.238993710691824,159,
pad,81,0.1,marginal-M3,285,False,0.9222222222222223,,0.0,1.0,,3.2333333333333334,90,
pad,81,0.1,marginal-M4,285,False,1.0,,0.0,1.0,,4.5,4,
pad,81,0.1,marginal-M5,285,False,1.0,,0.0,1.0,,3.0,1,
pad,81,0.15,B,26,False,0.9444444444444444,0.9230769230769231,,0.8888888888888888,0.9487179487179488,2.5555555555555554,18,13.0
pad,81,0.15,M1,27,False,0.9230769230769231,0.9038461538461539,0.0,1.0,1.0,3.1923076923076925,26,13.0
pad,81,0.15,M2,162,False,0.8490566037735849,0.8535825545171339,0.0,1.0,1.0,2.792452830188679,159,107.0
pad,81,0.15,M3,63,False,0.8666666666666667,0.8823099415204679,0.0,1.0,1.0,2.6555555555555554,90,57.0
pad,81,0.15,M4,13,False,1.0,1.0,0.0,1.0,1.0,4.25,4,4.0
pad,81,0.15,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,1,1.0
pad,81,0.15,marginal-M1,285,False,0.9230769230769231,,0.0,1.0,,2.9615384615384617,26,
pad,81,0.15,marginal-M2,285,False,0.8490566037735849,,0.0,1.0,,2.9874213836477987,159,
pad,81,0.15,marginal-M3,285,False,0.8888888888888888,,0.0,1.0,,2.933333333333333,90,
pad,81,0.15,marginal-M4,285,False,1.0,,0.0,1.0,,4.0,4,
pad,81,0.15,marginal-M5,285,False,1.0,,0.0,1.0,,3.0,1,
hiba,82,0.05,B,163,False,0.9770114942528736,0.9533333333333334,,1.0,1.0,5.35632183908046,174,75.0
hiba,82,0.05,M1,23,False,1.0,1.0,0.0,1.0,1.0,5.733333333333333,15,11.0
hiba,82,0.05,M2,226,False,0.9369369369369369,0.9297752808988764,0.0,1.0,1.0,6.243243243243243,111,89.0
hiba,82,0.05,M3,20,False,0.95,0.9285714285714286,0.0,1.0,1.0,5.65,20,14.0
hiba,82,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,5.933333333333334,15,
hiba,82,0.05,marginal-M2,396,False,0.972972972972973,,0.0,1.0,,6.009009009009009,111,
hiba,82,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,5.8,20,
hiba,82,0.1,B,163,False,0.9482758620689655,0.9,,0.9540229885057471,0.9746666666666666,3.6551724137931036,174,75.0
hiba,82,0.1,M1,23,False,0.8,0.893939393939394,0.0,1.0,1.0,3.6666666666666665,15,11.0
hiba,82,0.1,M2,226,False,0.8918918918918919,0.8792134831460674,0.009009009009009009,0.990990990990991,0.9943820224719101,4.72972972972973,111,89.0
hiba,82,0.1,M3,20,False,0.95,0.9285714285714286,0.0,1.0,1.0,4.4,20,14.0
hiba,82,0.1,marginal-M1,396,False,1.0,,0.0,1.0,,3.8666666666666667,15,
hiba,82,0.1,marginal-M2,396,False,0.9009009009009009,,0.009009009009009009,0.990990990990991,,4.594594594594595,111,
hiba,82,0.1,marginal-M3,396,False,0.95,,0.0,1.0,,4.45,20,
hiba,82,0.15,B,163,False,0.9252873563218391,0.8566666666666667,,0.8735632183908046,0.8881481481481482,2.9885057471264367,174,75.0
hiba,82,0.15,M1,23,False,0.8,0.893939393939394,0.06666666666666667,0.9333333333333333,0.9545454545454546,3.2,15,11.0
hiba,82,0.15,M2,226,False,0.8378378378378378,0.8192883895131086,0.036036036036036036,0.963963963963964,0.9691011235955056,3.936936936936937,111,89.0
hiba,82,0.15,M3,20,False,0.95,0.9285714285714286,0.0,1.0,1.0,3.8,20,14.0
hiba,82,0.15,marginal-M1,396,False,0.8666666666666667,,0.06666666666666667,0.9333333333333333,,2.933333333333333,15,
hiba,82,0.15,marginal-M2,396,False,0.8738738738738738,,0.018018018018018018,0.9819819819819819,,3.6126126126126126,111,
hiba,82,0.15,marginal-M3,396,False,0.95,,0.0,1.0,,3.2,20,
pad,82,0.05,B,24,False,1.0,1.0,,1.0,1.0,3.8,20,15.0
pad,82,0.05,M1,24,False,0.9545454545454546,0.96875,0.0,1.0,1.0,4.181818181818182,22,16.0
pad,82,0.05,M2,155,False,0.9779005524861878,0.9809941520467835,0.0,1.0,1.0,4.165745856353591,181,114.0
pad,82,0.05,M3,67,False,0.9230769230769231,0.9056603773584906,0.0,1.0,1.0,3.6923076923076925,78,53.0
pad,82,0.05,M4,13,True,1.0,1.0,0.0,1.0,1.0,5.0,6,4.0
pad,82,0.05,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,1,1.0
pad,82,0.05,marginal-M1,279,False,0.9545454545454546,,0.0,1.0,,4.045454545454546,22,
pad,82,0.05,marginal-M2,279,False,0.9668508287292817,,0.0,1.0,,3.994475138121547,181,
pad,82,0.05,marginal-M3,279,False,0.9615384615384616,,0.0,1.0,,4.012820512820513,78,
pad,82,0.05,marginal-M4,279,False,1.0,,0.0,1.0,,4.5,6,
pad,82,0.05,marginal-M5,279,False,1.0,,0.0,1.0,,1.0,1,
pad,82,0.1,B,24,False,1.0,1.0,,1.0,1.0,3.45,20,15.0
pad,82,0.1,M1,24,False,0.9545454545454546,0.96875,0.0,1.0,1.0,4.045454545454546,22,16.0
pad,82,0.1,M2,155,False,0.9060773480662984,0.9005847953216374,0.0,1.0,1.0,3.613259668508287,181,114.0
pad,82,0.1,M3,67,False,0.9230769230769231,0.9056603773584906,0.0,1.0,1.0,3.4615384615384617,78,53.0
pad,82,0.1,M4,13,False,1.0,1.0,0.0,1.0,1.0,4.833333333333333,6,4.0
pad,82,0.1,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,1,1.0
pad,82,0.1,marginal-M1,279,False,0.8181818181818182,,0.0,1.0,,2.8636363636363638,22,
pad,82,0.1,marginal-M2,279,False,0.8784530386740331,,0.0,1.0,,3.2375690607734806,181,
pad,82,0.1,marginal-M3,279,False,0.9230769230769231,,0.0,1.0,,3.2948717948717947,78,
pad,82,0.1,marginal-M4,279,False,1.0,,0.0,1.0,,3.5,6,
pad,82,0.1,marginal-M5,279,False,1.0,,0.0,1.0,,1.0,1,
pad,82,0.15,B,24,False,1.0,1.0,,0.85,0.888888888888889,2.85,20,15.0
pad,82,0.15,M1,24,False,0.9545454545454546,0.96875,0.0,1.0,1.0,3.5,22,16.0
pad,82,0.15,M2,155,False,0.7955801104972375,0.795530492898914,0.0,1.0,1.0,2.723756906077348,181,114.0
pad,82,0.15,M3,67,False,0.8461538461538461,0.8278301886792453,0.0,1.0,1.0,2.6794871794871793,78,53.0
pad,82,0.15,M4,13,False,1.0,1.0,0.0,1.0,1.0,3.1666666666666665,6,4.0
pad,82,0.15,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,1,1.0
pad,82,0.15,marginal-M1,279,False,0.7727272727272727,,0.0,1.0,,2.272727272727273,22,
pad,82,0.15,marginal-M2,279,False,0.7569060773480663,,0.0,1.0,,2.591160220994475,181,
pad,82,0.15,marginal-M3,279,False,0.8333333333333334,,0.0,1.0,,2.6153846153846154,78,
pad,82,0.15,marginal-M4,279,False,1.0,,0.0,1.0,,2.8333333333333335,6,
pad,82,0.15,marginal-M5,279,False,0.0,,0.0,1.0,,0.0,1,
hiba,83,0.05,B,164,False,0.9868421052631579,0.972972972972973,,1.0,1.0,5.9605263157894735,152,74.0
hiba,83,0.05,M1,20,False,0.96,0.9285714285714286,0.0,1.0,1.0,6.36,25,14.0
hiba,83,0.05,M2,219,False,0.9666666666666667,0.9635416666666666,0.0,1.0,1.0,6.625,120,96.0
hiba,83,0.05,M3,27,False,1.0,1.0,0.0,1.0,1.0,6.555555555555555,9,7.0
hiba,83,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.4,25,
hiba,83,0.05,marginal-M2,396,False,0.9666666666666667,,0.0,1.0,,5.975,120,
hiba,83,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.111111111111111,9,
hiba,83,0.1,B,164,False,0.9605263157894737,0.9324324324324325,,0.9539473684210527,0.9662162162162162,3.9276315789473686,152,74.0
hiba,83,0.1,M1,20,False,0.92,0.9142857142857144,0.0,1.0,1.0,4.68,25,14.0
hiba,83,0.1,M2,219,False,0.9166666666666666,0.9114583333333334,0.025,0.975,0.9791666666666666,4.716666666666667,120,96.0
hiba,83,0.1,M3,27,False,0.8888888888888888,0.8571428571428571,0.0,1.0,1.0,4.555555555555555,9,7.0
hiba,83,0.1,marginal-M1,396,False,0.96,,0.0,1.0,,5.2,25,
hiba,83,0.1,marginal-M2,396,False,0.95,,0.008333333333333333,0.9916666666666667,,4.858333333333333,120,
hiba,83,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,5.444444444444445,9,
hiba,83,0.15,B,164,False,0.9276315789473685,0.8840090090090089,,0.881578947368421,0.9042792792792792,3.3289473684210527,152,74.0
hiba,83,0.15,M1,20,False,0.92,0.9142857142857144,0.0,1.0,1.0,4.4,25,14.0
hiba,83,0.15,M2,219,False,0.9083333333333333,0.90625,0.025,0.975,0.9791666666666666,4.0,120,96.0
hiba,83,0.15,M3,27,False,0.7777777777777778,0.7142857142857143,0.0,1.0,1.0,3.6666666666666665,9,7.0
hiba,83,0.15,marginal-M1,396,False,0.96,,0.0,1.0,,4.16,25,
hiba,83,0.15,marginal-M2,396,False,0.9083333333333333,,0.03333333333333333,0.9666666666666667,,3.5166666666666666,120,
hiba,83,0.15,marginal-M3,396,False,0.8888888888888888,,0.0,1.0,,4.0,9,
pad,83,0.05,B,19,False,0.8571428571428571,0.85,,0.9523809523809523,0.95,3.1904761904761907,21,20.0
pad,83,0.05,M1,24,False,0.9666666666666667,0.96875,0.0,1.0,1.0,3.6666666666666665,30,16.0
pad,83,0.05,M2,163,False,0.9155844155844156,0.9150943396226415,0.0,1.0,1.0,3.357142857142857,154,106.0
pad,83,0.05,M3,79,False,0.9433962264150944,0.926829268292683,0.0,1.0,1.0,3.3773584905660377,53,41.0
pad,83,0.05,M4,9,True,1.0,1.0,0.0,1.0,1.0,4.5,10,8.0
pad,83,0.05,M5,3,True,1.0,1.0,0.0,1.0,1.0,4.0,2,2.0
pad,83,0.05,marginal-M1,293,False,0.9666666666666667,,0.0,1.0,,3.8333333333333335,30,
pad,83,0.05,marginal-M2,293,False,0.922077922077922,,0.0,1.0,,3.8766233766233764,154,
pad,83,0.05,marginal-M3,293,False,0.9622641509433962,,0.0,1.0,,3.8867924528301887,53,
pad,83,0.05,marginal-M4,293,False,0.9,,0.0,1.0,,4.9,10,
pad,83,0.05,marginal-M5,293,False,1.0,,0.0,1.0,,4.0,2,
pad,83,0.1,B,19,False,0.7142857142857143,0.7,,0.9523809523809523,0.95,2.7142857142857144,21,20.0
pad,83,0.1,M1,24,False,0.9666666666666667,0.96875,0.0,1.0,1.0,3.5,30,16.0
pad,83,0.1,M2,163,False,0.9025974025974026,0.8962264150943396,0.0,1.0,1.0,3.012987012987013,154,106.0
pad,83,0.1,M3,79,False,0.8867924528301887,0.8902439024390244,0.0,1.0,1.0,2.7735849056603774,53,41.0
pad,83,0.1,M4,9,False,0.8,0.75,0.0,1.0,1.0,3.1,10,8.0
pad,83,0.1,M5,3,True,1.0,1.0,0.0,1.0,1.0,4.0,2,2.0
pad,83,0.1,marginal-M1,293,False,0.8666666666666667,,0.0,1.0,,3.1666666666666665,30,
pad,83,0.1,marginal-M2,293,False,0.8831168831168831,,0.0,1.0,,3.292207792207792,154,
pad,83,0.1,marginal-M3,293,False,0.9056603773584906,,0.0,1.0,,3.2641509433962264,53,
pad,83,0.1,marginal-M4,293,False,0.8,,0.0,1.0,,3.7,10,
pad,83,0.1,marginal-M5,293,False,1.0,,0.0,1.0,,3.0,2,
pad,83,0.15,B,19,False,0.7142857142857143,0.7,,0.9523809523809523,0.95,2.619047619047619,21,20.0
pad,83,0.15,M1,24,False,0.9666666666666667,0.96875,0.0,1.0,1.0,3.433333333333333,30,16.0
pad,83,0.15,M2,163,False,0.8636363636363636,0.8632075471698113,0.0,1.0,1.0,2.792207792207792,154,106.0
pad,83,0.15,M3,79,False,0.8867924528301887,0.8902439024390244,0.018867924528301886,0.9811320754716981,0.975609756097561,2.6226415094339623,53,41.0
pad,83,0.15,M4,9,False,0.8,0.75,0.0,1.0,1.0,3.0,10,8.0
pad,83,0.15,M5,3,True,1.0,1.0,0.0,1.0,1.0,4.0,2,2.0
pad,83,0.15,marginal-M1,293,False,0.8,,0.0,1.0,,2.6,30,
pad,83,0.15,marginal-M2,293,False,0.8116883116883117,,0.0,1.0,,2.6103896103896105,154,
pad,83,0.15,marginal-M3,293,False,0.8301886792452831,,0.0,1.0,,2.7169811320754715,53,
pad,83,0.15,marginal-M4,293,False,0.8,,0.0,1.0,,3.2,10,
pad,83,0.15,marginal-M5,293,False,1.0,,0.0,1.0,,2.5,2,
hiba,84,0.05,B,160,False,0.9633507853403142,0.9198717948717948,,1.0,1.0,5.036649214659686,191,78.0
hiba,84,0.05,M1,26,False,1.0,1.0,0.0,1.0,1.0,6.4375,16,8.0
hiba,84,0.05,M2,230,False,0.8899082568807339,0.9117647058823529,0.0,1.0,1.0,5.889908256880734,109,85.0
hiba,84,0.05,M3,21,False,0.875,0.8461538461538461,0.0,1.0,1.0,5.875,16,13.0
hiba,84,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,5.5625,16,
hiba,84,0.05,marginal-M2,396,False,0.8990825688073395,,0.0,1.0,,5.128440366972477,109,
hiba,84,0.05,marginal-M3,396,False,0.9375,,0.0,1.0,,5.5,16,
hiba,84,0.1,B,160,False,0.9109947643979057,0.8418803418803419,,0.9319371727748691,0.9455369192211298,3.6387434554973823,191,78.0
hiba,84,0.1,M1,26,False,0.875,0.9375,0.0,1.0,1.0,4.25,16,8.0
hiba,84,0.1,M2,230,False,0.8532110091743119,0.8735294117647059,0.0,1.0,1.0,4.4036697247706424,109,85.0
hiba,84,0.1,M3,21,False,0.875,0.8461538461538461,0.0,1.0,1.0,4.75,16,13.0
hiba,84,0.1,marginal-M1,396,False,0.9375,,0.0,1.0,,4.5625,16,
hiba,84,0.1,marginal-M2,396,False,0.8623853211009175,,0.0,1.0,,4.192660550458716,109,
hiba,84,0.1,marginal-M3,396,False,0.9375,,0.0,1.0,,4.8125,16,
hiba,84,0.15,B,160,False,0.8638743455497382,0.7922008547008547,,0.8481675392670157,0.8894712743396954,2.8795811518324608,191,78.0
