draw,alpha,modality,n,n_mal,coverage,set_size,miss,release,referral
76,0.05,clin,16,9,1.0,6.5,0.0,0.0,1.0
76,0.05,both,86,59,0.9534883720930233,6.872093023255814,0.0,0.0,1.0
76,0.05,all,315,160,0.9841269841269841,6.644444444444445,0.0,0.0,1.0
76,0.1,derm,213,92,0.9577464788732394,4.511737089201878,0.0,0.024793388429752067,0.9859154929577465
76,0.1,clin,16,9,0.875,4.25,0.1111111111111111,0.0,0.9375
76,0.1,both,86,59,0.9069767441860465,4.534883720930233,0.0,0.0,1.0
76,0.1,all,315,160,0.9396825396825397,4.504761904761905,0.00625,0.01935483870967742,0.9873015873015873
76,0.15,derm,213,92,0.9342723004694836,3.4694835680751175,0.010869565217391304,0.21487603305785125,0.8732394366197183
76,0.15,clin,16,9,0.8125,3.1875,0.2222222222222222,0.0,0.875
76,0.15,both,86,59,0.8604651162790697,3.697674418604651,0.03389830508474576,0.0,0.9767441860465116
76,0.15,all,315,160,0.9079365079365079,3.5174603174603174,0.03125,0.16774193548387098,0.9015873015873016
77,0.05,derm,238,73,0.9915966386554622,5.983193277310924,0.0,0.0,1.0
77,0.05,clin,20,13,0.95,5.7,0.0,0.0,1.0
77,0.05,both,73,43,0.958904109589041,6.232876712328767,0.0,0.0,1.0
77,0.05,all,331,129,0.9818731117824774,6.021148036253776,0.0,0.0,1.0
77,0.1,derm,238,73,0.957983193277311,3.9411764705882355,0.0273972602739726,0.09090909090909091,0.9285714285714286
77,0.1,clin,20,13,0.7,3.35,0.07692307692307693,0.0,0.95
77,0.1,both,73,43,0.8767123287671232,4.2465753424657535,0.0,0.0,1.0
77,0.1,all,331,129,0.9244712990936556,3.972809667673716,0.023255813953488372,0.07425742574257425,0.945619335347432
77,0.15,derm,238,73,0.9159663865546218,3.1092436974789917,0.0410958904109589,0.18181818181818182,0.8613445378151261
77,0.15,clin,20,13,0.65,2.9,0.07692307692307693,0.0,0.95
77,0.15,both,73,43,0.821917808219178,3.547945205479452,0.0,0.0,1.0
77,0.15,all,331,129,0.879154078549849,3.193353474320242,0.031007751937984496,0.1485148514851485,0.8972809667673716
78,0.05,derm,280,80,0.9928571428571429,6.242857142857143,0.0,0.0,1.0
78,0.05,clin,17,10,0.9411764705882353,6.529411764705882,0.0,0.0,1.0
78,0.05,both,80,57,0.9875,6.725,0.0,0.0,1.0
78,0.05,all,377,147,0.9893899204244032,6.358090185676392,0.0,0.0,1.0
78,0.1,derm,280,80,0.9642857142857143,3.8214285714285716,0.0,0.065,0.9535714285714286
78,0.1,clin,17,10,0.8823529411764706,4.0,0.0,0.0,1.0
78,0.1,both,80,57,0.9375,4.375,0.0,0.0,1.0
78,0.1,all,377,147,0.9549071618037135,3.946949602122016,0.0,0.05652173913043478,0.9655172413793104
78,0.15,derm,280,80,0.95,3.2285714285714286,0.0,0.19,0.8642857142857143
78,0.15,clin,17,10,0.8235294117647058,3.2941176470588234,0.0,0.0,1.0
78,0.15,both,80,57,0.9125,3.875,0.0,0.0,1.0
78,0.15,all,377,147,0.9363395225464191,3.3687002652519893,0.0,0.16521739130434782,0.8992042440318302
79,0.05,derm,261,86,0.9770114942528736,5.283524904214559,0.0,0.0,1.0
79,0.05,clin,13,10,1.0,5.153846153846154,0.0,0.0,1.0
79,0.05,both,76,53,0.881578947368421,5.7105263157894735,0.0,0.0,1.0
79,0.05,all,350,149,0.9571428571428572,5.371428571428571,0.0,0.0,1.0
79,0.1,derm,261,86,0.9425287356321839,3.8160919540229883,0.023255813953488372,0.06857142857142857,0.946360153256705
79,0.1,clin,13,10,0.8461538461538461,4.0,0.0,0.0,1.0
79,0.1,both,76,53,0.8552631578947368,4.4868421052631575,0.0,0.0,1.0
79,0.1,all,350,149,0.92,3.9685714285714284,0.013422818791946308,0.05970149253731343,0.96
79,0.15,derm,261,86,0.9157088122605364,3.1187739463601534,0.023255813953488372,0.18857142857142858,0.8659003831417624
79,0.15,clin,13,10,0.7692307692307693,3.1538461538461537,0.0,0.0,1.0
79,0.15,both,76,53,0.8289473684210527,3.736842105263158,0.018867924528301886,0.0,0.9868421052631579
79,0.15,all,350,149,0.8914285714285715,3.2542857142857144,0.020134228187919462,0.16417910447761194,0.8971428571428571
80,0.05,derm,284,75,0.9964788732394366,5.98943661971831,0.0,0.0,1.0
80,0.05,clin,20,17,0.9,5.35,0.0,0.0,1.0
80,0.05,both,75,41,0.9066666666666666,5.88,0.0,0.0,1.0
80,0.05,all,379,133,0.9736147757255936,5.934036939313984,0.0,0.0,1.0
80,0.1,derm,284,75,0.9753521126760564,4.313380281690141,0.0,0.028708133971291867,0.9788732394366197
80,0.1,clin,20,17,0.85,3.8,0.058823529411764705,0.0,0.95
80,0.1,both,75,41,0.8666666666666667,4.1466666666666665,0.0,0.0,1.0
80,0.1,all,379,133,0.9472295514511874,4.253298153034301,0.007518796992481203,0.024390243902439025,0.9815303430079155
80,0.15,derm,284,75,0.9436619718309859,3.609154929577465,0.0,0.12440191387559808,0.9084507042253521
80,0.15,clin,20,17,0.85,3.1,0.058823529411764705,0.0,0.95
80,0.15,both,75,41,0.84,3.72,0.0,0.0,1.0
80,0.15,all,379,133,0.9182058047493403,3.604221635883905,0.007518796992481203,0.10569105691056911,0.9287598944591029
81,0.05,derm,281,82,0.9857651245551602,5.398576512455516,0.0,0.0,1.0
81,0.05,clin,18,14,0.7777777777777778,4.5,0.0,0.0,1.0
81,0.05,both,69,44,0.8695652173913043,5.434782608695652,0.0,0.0,1.0
81,0.05,all,368,140,0.9538043478260869,5.361413043478261,0.0,0.0,1.0
81,0.1,derm,281,82,0.9395017793594306,3.8576512455516014,0.012195121951219513,0.06532663316582915,0.9501779359430605
81,0.1,clin,18,14,0.6111111111111112,3.2222222222222223,0.07142857142857142,0.0,0.9444444444444444
81,0.1,both,69,44,0.855072463768116,4.101449275362318,0.0,0.0,1.0
81,0.1,all,368,140,0.907608695652174,3.8722826086956523,0.014285714285714285,0.05701754385964912,0.9592391304347826
81,0.15,derm,281,82,0.9039145907473309,2.96085409252669,0.024390243902439025,0.2613065326633166,0.8078291814946619
81,0.15,clin,18,14,0.5555555555555556,2.7222222222222223,0.07142857142857142,0.0,0.9444444444444444
81,0.15,both,69,44,0.8405797101449275,3.5217391304347827,0.0,0.04,0.9855072463768116
81,0.15,all,368,140,0.875,3.0543478260869565,0.02142857142857143,0.2324561403508772,0.8478260869565217
82,0.05,derm,220,83,0.9863636363636363,5.877272727272727,0.0,0.0,1.0
82,0.05,clin,18,10,0.8333333333333334,6.055555555555555,0.0,0.0,1.0
82,0.05,both,82,53,0.926829268292683,5.841463414634147,0.0,0.0,1.0
82,0.05,all,320,146,0.9625,5.878125,0.0,0.0,1.0
82,0.1,derm,220,83,0.9454545454545454,4.054545454545455,0.012048192771084338,0.058394160583941604,0.9590909090909091
82,0.1,clin,18,10,0.7777777777777778,3.7222222222222223,0.0,0.0,1.0
82,0.1,both,82,53,0.8902439024390244,4.2073170731707314,0.0,0.0,1.0
82,0.1,all,320,146,0.921875,4.075,0.00684931506849315,0.04597701149425287,0.971875
82,0.15,derm,220,83,0.9227272727272727,3.3454545454545452,0.024096385542168676,0.15328467153284672,0.8954545454545455
82,0.15,clin,18,10,0.6666666666666666,2.888888888888889,0.1,0.0,0.9444444444444444
82,0.15,both,82,53,0.8536585365853658,3.573170731707317,0.03773584905660377,0.034482758620689655,0.9634146341463414
82,0.15,all,320,146,0.890625,3.378125,0.03424657534246575,0.12643678160919541,0.915625
83,0.05,derm,199,90,0.9899497487437185,6.28140703517588,0.0,0.0,1.0
83,0.05,clin,19,10,1.0,5.842105263157895,0.0,0.0,1.0
83,0.05,both,88,54,0.9545454545454546,6.170454545454546,0.0,0.0,1.0
83,0.05,all,306,154,0.9803921568627451,6.222222222222222,0.0,0.0,1.0
83,0.1,derm,199,90,0.9597989949748744,4.407035175879397,0.022222222222222223,0.06422018348623854,0.9547738693467337
83,0.1,clin,19,10,0.9473684210526315,3.8947368421052633,0.1,0.0,0.9473684210526315
83,0.1,both,88,54,0.8863636363636364,4.204545454545454,0.0,0.0,1.0
83,0.1,all,306,154,0.9379084967320261,4.316993464052287,0.01948051948051948,0.046052631578947366,0.9673202614379085
83,0.15,derm,199,90,0.9346733668341709,3.758793969849246,0.022222222222222223,0.1559633027522936,0.9045226130653267
83,0.15,clin,19,10,0.8947368421052632,3.210526315789474,0.1,0.0,0.9473684210526315
83,0.15,both,88,54,0.875,3.6363636363636362,0.0,0.029411764705882353,0.9886363636363636
83,0.15,all,306,154,0.9150326797385621,3.689542483660131,0.01948051948051948,0.11842105263157894,0.9313725490196079
84,0.05,derm,232,75,0.9655172413793104,5.370689655172414,0.0,0.0,1.0
84,0.05,clin,7,4,1.0,4.285714285714286,0.0,0.0,1.0
84,0.05,both,93,62,0.8602150537634409,5.645161290322581,0.0,0.0,1.0
84,0.05,all,332,141,0.9367469879518072,5.424698795180723,0.0,0.0,1.0
84,0.1,derm,232,75,0.9267241379310345,3.9224137931034484,0.0,0.08280254777070063,0.9439655172413793
84,0.1,clin,7,4,0.8571428571428571,3.4285714285714284,0.0,0.0,1.0
84,0.1,both,93,62,0.7956989247311828,4.139784946236559,0.0,0.0,1.0
84,0.1,all,332,141,0.8885542168674698,3.9728915662650603,0.0,0.06806282722513089,0.9608433734939759
84,0.15,derm,232,75,0.8793103448275862,3.1077586206896552,0.0,0.17834394904458598,0.8793103448275862
84,0.15,clin,7,4,0.8571428571428571,3.0,0.0,0.0,1.0
84,0.15,both,93,62,0.7634408602150538,3.5806451612903225,0.016129032258064516,0.03225806451612903,0.978494623655914
84,0.15,all,332,141,0.8463855421686747,3.2379518072289155,0.0070921985815602835,0.1518324607329843,0.9096385542168675
85,0.05,derm,227,96,1.0,6.140969162995595,0.0,0.0,1.0
85,0.05,clin,13,9,1.0,6.538461538461538,0.0,0.0,1.0
85,0.05,both,75,53,0.9333333333333333,6.333333333333333,0.0,0.0,1.0
85,0.05,all,315,158,0.9841269841269841,6.203174603174603,0.0,0.0,1.0
85,0.1,derm,227,96,0.9427312775330396,3.907488986784141,0.0,0.11450381679389313,0.933920704845815
85,0.1,clin,13,9,0.8461538461538461,4.153846153846154,0.0,0.0,1.0
85,0.1,both,75,53,0.8533333333333334,4.24,0.0,0.0,1.0
85,0.1,all,315,158,0.9174603174603174,3.996825396825397,0.0,0.09554140127388536,0.9523809523809523
85,0.15,derm,227,96,0.9074889867841409,3.20704845814978,0.0,0.2595419847328244,0.8502202643171806
85,0.15,clin,13,9,0.8461538461538461,3.1538461538461537,0.0,0.0,1.0
85,0.15,both,75,53,0.8133333333333334,3.6266666666666665,0.018867924528301886,0.0,0.9866666666666667
85,0.15,all,315,158,0.8825396825396825,3.3047619047619046,0.006329113924050633,0.21656050955414013,0.8888888888888888
86,0.05,derm,307,75,0.9771986970684039,5.472312703583062,0.0,0.0,1.0
86,0.05,clin,22,19,0.9545454545454546,5.181818181818182,0.0,0.0,1.0
86,0.05,both,94,67,0.9042553191489362,5.702127659574468,0.0,0.0,1.0
86,0.05,all,423,161,0.9598108747044918,5.508274231678487,0.0,0.0,1.0
86,0.1,derm,307,75,0.9576547231270358,3.8697068403908794,0.013333333333333334,0.06465517241379311,0.9478827361563518
86,0.1,clin,22,19,0.8636363636363636,3.8636363636363638,0.05263157894736842,0.0,0.9545454545454546
86,0.1,both,94,67,0.8936170212765957,4.340425531914893,0.0,0.0,1.0
86,0.1,all,423,161,0.9385342789598109,3.9739952718676124,0.012422360248447204,0.05725190839694656,0.9598108747044918
86,0.15,derm,307,75,0.9283387622149837,2.8925081433224755,0.02666666666666667,0.28448275862068967,0.7785016286644951
86,0.15,clin,22,19,0.7272727272727273,2.9545454545454546,0.05263157894736842,0.0,0.9545454545454546
86,0.15,both,94,67,0.8723404255319149,3.6702127659574466,0.014925373134328358,0.0,0.9893617021276596
86,0.15,all,423,161,0.9054373522458629,3.0685579196217496,0.024844720496894408,0.25190839694656486,0.83451536643026
87,0.05,derm,209,84,0.9856459330143541,6.253588516746412,0.0,0.0,1.0
87,0.05,clin,19,14,0.8421052631578947,6.2631578947368425,0.0,0.0,1.0
87,0.05,both,90,65,0.9555555555555556,6.4,0.0,0.0,1.0
87,0.05,all,318,163,0.9685534591194969,6.29559748427673,0.0,0.0,1.0
87,0.1,derm,209,84,0.9617224880382775,4.45933014354067,0.0,0.024,0.9856459330143541
87,0.1,clin,19,14,0.7894736842105263,4.2105263157894735,0.0,0.0,1.0
87,0.1,both,90,65,0.8888888888888888,4.544444444444444,0.0,0.0,1.0
87,0.1,all,318,163,0.9308176100628931,4.468553459119497,0.0,0.01935483870967742,0.9905660377358491
87,0.15,derm,209,84,0.9282296650717703,3.4832535885167464,0.0,0.12,0.9282296650717703
87,0.15,clin,19,14,0.6842105263157895,3.3684210526315788,0.0,0.0,1.0
87,0.15,both,90,65,0.8555555555555555,3.8,0.0,0.0,1.0
87,0.15,all,318,163,0.8930817610062893,3.5660377358490565,0.0,0.0967741935483871,0.9528301886792453
88,0.05,derm,193,66,1.0,5.953367875647668,0.0,0.0,1.0
88,0.05,clin,21,16,0.9523809523809523,5.761904761904762,0.0,0.0,1.0
88,0.05,both,92,59,0.9130434782608695,6.0,0.0,0.0,1.0
88,0.05,all,306,141,0.9705882352941176,5.954248366013072,0.0,0.0,1.0
88,0.1,derm,193,66,0.9430051813471503,3.860103626943005,0.0,0.09448818897637795,0.9378238341968912
88,0.1,clin,21,16,0.8571428571428571,4.095238095238095,0.0625,0.0,0.9523809523809523
88,0.1,both,92,59,0.8804347826086957,4.1521739130434785,0.0,0.0,1.0
88,0.1,all,306,141,0.9183006535947712,3.9640522875816995,0.0070921985815602835,0.07272727272727272,0.9575163398692811
88,0.15,derm,193,66,0.9067357512953368,3.150259067357513,0.015151515151515152,0.1732283464566929,0.8808290155440415
88,0.15,clin,21,16,0.8095238095238095,3.2857142857142856,0.0625,0.0,0.9523809523809523
88,0.15,both,92,59,0.8586956521739131,3.5760869565217392,0.01694915254237288,0.0,0.9891304347826086
88,0.15,all,306,141,0.8856209150326797,3.287581699346405,0.02127659574468085,0.13333333333333333,0.9183006535947712
89,0.05,derm,239,92,0.9748953974895398,5.899581589958159,0.0,0.0,1.0
89,0.05,clin,13,10,0.9230769230769231,4.846153846153846,0.0,0.0,1.0
89,0.05,both,76,46,0.9342105263157895,5.723684210526316,0.0,0.0,1.0
89,0.05,all,328,148,0.9634146341463414,5.817073170731708,0.0,0.0,1.0
89,0.1,derm,239,92,0.9497907949790795,4.2092050209205025,0.0,0.10204081632653061,0.9372384937238494
89,0.1,clin,13,10,0.7692307692307693,3.230769230769231,0.0,0.0,1.0
89,0.1,both,76,46,0.8947368421052632,4.302631578947368,0.0,0.0,1.0
89,0.1,all,328,148,0.9298780487804879,4.192073170731708,0.0,0.08333333333333333,0.9542682926829268
89,0.15,derm,239,92,0.9163179916317992,3.4728033472803346,0.021739130434782608,0.1836734693877551,0.8786610878661087
89,0.15,clin,13,10,0.7692307692307693,2.5384615384615383,0.0,0.0,1.0
89,0.15,both,76,46,0.868421052631579,3.6447368421052633,0.0,0.06666666666666667,0.9736842105263158
89,0.15,all,328,148,0.899390243902439,3.475609756097561,0.013513513513513514,0.16111111111111112,0.9054878048780488
90,0.05,derm,242,83,0.9834710743801653,5.917355371900826,0.0,0.0,1.0
90,0.05,clin,11,7,0.9090909090909091,6.545454545454546,0.0,0.0,1.0
90,0.05,both,85,63,0.9058823529411765,5.882352941176471,0.0,0.0,1.0
90,0.05,all,338,153,0.9615384615384616,5.928994082840236,0.0,0.0,1.0
90,0.1,derm,242,83,0.9710743801652892,4.285123966942149,0.0,0.025157232704402517,0.9834710743801653
90,0.1,clin,11,7,0.8181818181818182,4.0,0.0,0.0,1.0
90,0.1,both,85,63,0.8823529411764706,4.258823529411765,0.0,0.0,1.0
90,0.1,all,338,153,0.9437869822485208,4.269230769230769,0.0,0.021621621621621623,0.9881656804733728
90,0.15,derm,242,83,0.9256198347107438,3.6818181818181817,0.0,0.06918238993710692,0.9545454545454546
90,0.15,clin,11,7,0.8181818181818182,3.090909090909091,0.0,0.0,1.0
90,0.15,both,85,63,0.8705882352941177,3.611764705882353,0.0,0.0,1.0
90,0.15,all,338,153,0.908284023668639,3.6449704142011834,0.0,0.05945945945945946,0.9674556213017751
91,0.05,derm,260,78,0.9807692307692307,6.042307692307692,0.0,0.0,1.0
91,0.05,clin,19,12,0.9473684210526315,5.894736842105263,0.0,0.0,1.0
91,0.05,both,87,57,0.9425287356321839,6.275862068965517,0.0,0.0,1.0
91,0.05,all,366,147,0.9699453551912568,6.090163934426229,0.0,0.0,1.0
91,0.1,derm,260,78,0.9461538461538461,4.015384615384615,0.038461538461538464,0.04395604395604396,0.9576923076923077
91,0.1,clin,19,12,0.8947368421052632,4.2105263157894735,0.0,0.0,1.0
91,0.1,both,87,57,0.9080459770114943,4.379310344827586,0.0,0.0,1.0
91,0.1,all,366,147,0.9344262295081968,4.112021857923497,0.02040816326530612,0.0365296803652968,0.9699453551912568
91,0.15,derm,260,78,0.9076923076923077,3.1192307692307693,0.038461538461538464,0.15384615384615385,0.8807692307692307
91,0.15,clin,19,12,0.8421052631578947,3.4210526315789473,0.0,0.0,1.0
91,0.15,both,87,57,0.8735632183908046,3.7471264367816093,0.017543859649122806,0.0,0.9885057471264368
91,0.15,all,366,147,0.8961748633879781,3.2841530054644807,0.027210884353741496,0.1278538812785388,0.912568306010929
92,0.05,derm,289,80,1.0,6.311418685121107,0.0,0.0,1.0
92,0.05,clin,16,10,0.9375,6.3125,0.0,0.0,1.0
92,0.05,both,87,64,0.9770114942528736,6.666666666666667,0.0,0.0,1.0
92,0.05,all,392,154,0.9923469387755102,6.39030612244898,0.0,0.0,1.0
92,0.1,derm,289,80,0.9757785467128027,4.529411764705882,0.0125,0.004784688995215311,0.9930795847750865
92,0.1,clin,16,10,0.875,4.4375,0.0,0.0,1.0
92,0.1,both,87,64,0.9425287356321839,4.7011494252873565,0.0,0.0,1.0
92,0.1,all,392,154,0.9642857142857143,4.563775510204081,0.006493506493506494,0.004201680672268907,0.9948979591836735
92,0.15,derm,289,80,0.972318339100346,3.7716262975778547,0.025,0.07655502392344497,0.9377162629757786
92,0.15,clin,16,10,0.875,3.6875,0.0,0.0,1.0
92,0.15,both,87,64,0.9310344827586207,3.954022988505747,0.0,0.043478260869565216,0.9885057471264368
92,0.15,all,392,154,0.9591836734693877,3.808673469387755,0.012987012987012988,0.07142857142857142,0.951530612244898
93,0.05,derm,241,86,0.983402489626556,5.842323651452282,0.0,0.0,1.0
93,0.05,clin,15,8,1.0,4.866666666666666,0.0,0.0,1.0
93,0.05,both,77,51,0.8961038961038961,5.87012987012987,0.0,0.0,1.0
93,0.05,all,333,145,0.963963963963964,5.804804804804805,0.0,0.0,1.0
93,0.1,derm,241,86,0.950207468879668,4.161825726141079,0.023255813953488372,0.05161290322580645,0.9585062240663901
93,0.1,clin,15,8,0.8666666666666667,3.466666666666667,0.125,0.0,0.9333333333333333
93,0.1,both,77,51,0.8441558441558441,4.0519480519480515,0.0,0.0,1.0
93,0.1,all,333,145,0.9219219219219219,4.105105105105105,0.020689655172413793,0.0425531914893617,0.9669669669669669
93,0.15,derm,241,86,0.921161825726141,3.3029045643153525,0.023255813953488372,0.15483870967741936,0.8921161825726142
93,0.15,clin,15,8,0.7333333333333333,2.7333333333333334,0.125,0.0,0.9333333333333333
93,0.15,both,77,51,0.8311688311688312,3.5714285714285716,0.0,0.07692307692307693,0.974025974025974
93,0.15,all,333,145,0.8918918918918919,3.339339339339339,0.020689655172413793,0.13829787234042554,0.9129129129129129
94,0.05,derm,227,89,0.9823788546255506,5.753303964757709,0.0,0.0,1.0
94,0.05,clin,15,12,0.8666666666666667,5.0,0.0,0.0,1.0
94,0.05,both,74,45,0.9054054054054054,6.04054054054054,0.0,0.0,1.0
94,0.05,all,316,146,0.9588607594936709,5.784810126582278,0.0,0.0,1.0
94,0.1,derm,227,89,0.9515418502202643,4.185022026431718,0.0,0.07971014492753623,0.9515418502202643
94,0.1,clin,15,12,0.8,3.8,0.0,0.0,1.0
94,0.1,both,74,45,0.8918918918918919,4.554054054054054,0.0,0.0,1.0
94,0.1,all,316,146,0.930379746835443,4.253164556962025,0.0,0.06470588235294118,0.9651898734177216
94,0.15,derm,227,89,0.8986784140969163,3.039647577092511,0.011235955056179775,0.17391304347826086,0.8898678414096917
94,0.15,clin,15,12,0.6,2.8,0.08333333333333333,0.0,0.9333333333333333
94,0.15,both,74,45,0.7972972972972973,3.5675675675675675,0.044444444444444446,0.0,0.972972972972973
94,0.15,all,316,146,0.8607594936708861,3.151898734177215,0.0273972602739726,0.1411764705882353,0.9113924050632911
95,0.05,derm,199,95,0.9547738693467337,5.899497487437186,0.0,0.0,1.0
95,0.05,clin,15,10,0.9333333333333333,5.733333333333333,0.0,0.0,1.0
95,0.05,both,77,49,0.961038961038961,6.103896103896104,0.0,0.0,1.0
95,0.05,all,291,154,0.9553264604810997,5.945017182130584,0.0,0.0,1.0
95,0.1,derm,199,95,0.914572864321608,4.211055276381909,0.0,0.057692307692307696,0.9698492462311558
95,0.1,clin,15,10,0.9333333333333333,3.8666666666666667,0.0,0.0,1.0
95,0.1,both,77,49,0.9090909090909091,4.558441558441558,0.0,0.0,1.0
95,0.1,all,291,154,0.9140893470790378,4.285223367697594,0.0,0.043795620437956206,0.979381443298969
95,0.15,derm,199,95,0.8693467336683417,3.4170854271356785,0.0,0.125,0.9346733668341709
95,0.15,clin,15,10,0.8,2.933333333333333,0.0,0.0,1.0
95,0.15,both,77,49,0.8181818181818182,3.7012987012987013,0.0,0.0,1.0
95,0.15,all,291,154,0.852233676975945,3.4673539518900345,0.0,0.0948905109489051,0.9553264604810997
96,0.05,derm,209,82,0.9665071770334929,5.779904306220096,0.0,0.0,1.0
96,0.05,clin,7,7,0.5714285714285714,5.571428571428571,0.0,,1.0
96,0.05,both,90,64,0.9777777777777777,6.133333333333334,0.0,0.0,1.0
96,0.05,all,306,153,0.9607843137254902,5.879084967320262,0.0,0.0,1.0
96,0.1,derm,209,82,0.9090909090909091,4.425837320574162,0.0,0.0,1.0
96,0.1,clin,7,7,0.5714285714285714,3.5714285714285716,0.0,,1.0
96,0.1,both,90,64,0.9555555555555556,4.633333333333334,0.0,0.0,1.0
96,0.1,all,306,153,0.9150326797385621,4.467320261437909,0.0,0.0,1.0
96,0.15,derm,209,82,0.8516746411483254,3.3444976076555024,0.024390243902439025,0.09448818897637795,0.9330143540669856
96,0.15,clin,7,7,0.5714285714285714,3.0,0.14285714285714285,,0.8571428571428571
96,0.15,both,90,64,0.9,3.7777777777777777,0.0,0.0,1.0
96,0.15,all,306,153,0.8594771241830066,3.4640522875816995,0.0196078431372549,0.0784313725490196,0.9509803921568627
97,0.05,derm,234,78,0.9786324786324786,5.119658119658119,0.0,0.00641025641025641,0.9957264957264957
97,0.05,clin,19,13,0.8421052631578947,4.473684210526316,0.0,0.0,1.0
97,0.05,both,92,56,0.8586956521739131,5.315217391304348,0.0,0.0,1.0
97,0.05,all,345,147,0.9391304347826087,5.136231884057971,0.0,0.005050505050505051,0.9971014492753624
97,0.1,derm,234,78,0.9487179487179487,3.5085470085470085,0.0,0.1346153846153846,0.9102564102564102
97,0.1,clin,19,13,0.7894736842105263,3.3684210526315788,0.07692307692307693,0.0,0.9473684210526315
97,0.1,both,92,56,0.8152173913043478,4.217391304347826,0.0,0.0,1.0
97,0.1,all,345,147,0.9043478260869565,3.689855072463768,0.006802721088435374,0.10606060606060606,0.936231884057971
97,0.15,derm,234,78,0.9017094017094017,2.641025641025641,0.01282051282051282,0.3782051282051282,0.7435897435897436
97,0.15,clin,19,13,0.6842105263157895,2.526315789473684,0.07692307692307693,0.0,0.9473684210526315
97,0.15,both,92,56,0.7608695652173914,3.467391304347826,0.0,0.027777777777777776,0.9891304347826086
97,0.15,all,345,147,0.8521739130434782,2.8550724637681157,0.013605442176870748,0.30303030303030304,0.8202898550724638
98,0.05,derm,266,82,0.9774436090225563,5.443609022556391,0.0,0.0,1.0
98,0.05,clin,13,10,0.9230769230769231,5.3076923076923075,0.0,0.0,1.0
98,0.05,both,78,56,0.8846153846153846,5.5256410256410255,0.0,0.0,1.0
98,0.05,all,357,148,0.9551820728291317,5.456582633053221,0.0,0.0,1.0
98,0.1,derm,266,82,0.9586466165413534,4.184210526315789,0.0,0.043478260869565216,0.9699248120300752
98,0.1,clin,13,10,0.9230769230769231,4.153846153846154,0.0,0.0,1.0
98,0.1,both,78,56,0.8333333333333334,4.410256410256411,0.0,0.0,1.0
98,0.1,all,357,148,0.9299719887955182,4.23249299719888,0.0,0.03827751196172249,0.9775910364145658
98,0.15,derm,266,82,0.9473684210526315,3.473684210526316,0.012195121951219513,0.17391304347826086,0.8759398496240601
98,0.15,clin,13,10,0.9230769230769231,3.1538461538461537,0.0,0.0,1.0
98,0.15,both,78,56,0.8205128205128205,3.717948717948718,0.0,0.0,1.0
98,0.15,all,357,148,0.9187675070028011,3.515406162464986,0.006756756756756757,0.15311004784688995,0.907563025210084
99,0.05,derm,308,95,0.9707792207792207,6.055194805194805,0.0,0.0,1.0
99,0.05,clin,15,13,1.0,6.333333333333333,0.0,0.0,1.0
99,0.05,both,82,59,0.9390243902439024,6.158536585365853,0.0,0.0,1.0
99,0.05,all,405,167,0.9654320987654321,6.08641975308642,0.0,0.0,1.0
99,0.1,derm,308,95,0.948051948051948,3.9123376623376624,0.010526315789473684,0.03286384976525822,0.974025974025974
99,0.1,clin,15,13,1.0,4.066666666666666,0.0,0.0,1.0
99,0.1,both,82,59,0.9024390243902439,4.317073170731708,0.0,0.0,1.0
99,0.1,all,405,167,0.9407407407407408,4.0,0.005988023952095809,0.029411764705882353,0.980246913580247
99,0.15,derm,308,95,0.9123376623376623,3.0974025974025974,0.010526315789473684,0.1267605633802817,0.9090909090909091
99,0.15,clin,15,13,1.0,3.2666666666666666,0.0,0.0,1.0
99,0.15,both,82,59,0.8536585365853658,3.6097560975609757,0.0,0.043478260869565216,0.9878048780487805
99,0.15,all,405,167,0.9037037037037037,3.2074074074074073,0.005988023952095809,0.11764705882352941,0.928395061728395
