cohort,draw,alpha,stratum,n_cal,degenerate,coverage,coverage_pw,miss_rate,referral,referral_pw,set_size,n_test
pad,75,0.15,M3,64,False,0.9534883720930233,0.9594594594594594,0.0,1.0,1.0,3.1627906976744184,43
pad,75,0.15,M4,8,False,1.0,1.0,0.0,1.0,1.0,3.3333333333333335,6
pad,75,0.15,M5,3,True,,,,,,,0
hiba,76,0.05,B,185,False,1.0,1.0,,1.0,1.0,6.497041420118343,169
hiba,76,0.05,M1,21,False,0.8333333333333334,0.8611111111111112,0.0,1.0,1.0,5.5,18
hiba,76,0.05,M2,211,False,0.963302752293578,0.9597701149425287,0.0,1.0,1.0,7.027522935779817,109
hiba,76,0.05,M3,18,True,1.0,1.0,0.0,1.0,1.0,7.368421052631579,19
hiba,76,0.1,B,185,False,0.9704142011834319,0.9588477366255145,,0.9526627218934911,0.9629629629629628,4.153846153846154,169
hiba,76,0.1,M1,21,False,0.7222222222222222,0.7777777777777778,0.0,1.0,1.0,4.333333333333333,18
hiba,76,0.1,M2,211,False,0.9174311926605505,0.9109195402298851,0.009174311926605505,0.9908256880733946,0.9885057471264368,4.935779816513762,109
hiba,76,0.1,M3,18,False,1.0,1.0,0.0,1.0,1.0,5.473684210526316,19
hiba,76,0.15,B,185,False,0.9526627218934911,0.9218106995884774,,0.8520710059171598,0.914060356652949,3.165680473372781,169
hiba,76,0.15,M1,21,False,0.6111111111111112,0.611111111111111,0.05555555555555555,0.9444444444444444,0.9166666666666666,3.388888888888889,18
hiba,76,0.15,M2,211,False,0.8623853211009175,0.8649425287356322,0.027522935779816515,0.9724770642201835,0.9655172413793104,4.2110091743119265,109
hiba,76,0.15,M3,18,False,1.0,1.0,0.0,1.0,1.0,4.842105263157895,19
pad,76,0.05,B,89,False,1.0,1.0,,0.9852941176470589,0.9821428571428571,3.8529411764705883,68
pad,76,0.05,M1,18,True,1.0,1.0,0.0,1.0,1.0,4.967741935483871,31
pad,76,0.05,M2,146,False,0.9375,0.9315789473684211,0.0,1.0,1.0,4.1015625,128
pad,76,0.05,M3,68,False,0.9772727272727273,0.9696969696969697,0.0,1.0,1.0,4.090909090909091,44
pad,76,0.05,M4,8,True,1.0,1.0,0.0,1.0,1.0,5.285714285714286,7
pad,76,0.05,M5,2,True,1.0,1.0,0.0,1.0,1.0,6.0,1
pad,76,0.1,B,89,False,0.9411764705882353,0.9285714285714286,,0.9264705882352942,0.9196428571428571,3.264705882352941,68
pad,76,0.1,M1,18,False,1.0,1.0,0.0,1.0,1.0,3.967741935483871,31
pad,76,0.1,M2,146,False,0.8984375,0.8947368421052632,0.015625,0.984375,0.9894736842105263,3.3828125,128
pad,76,0.1,M3,68,False,0.9772727272727273,0.9696969696969697,0.0,1.0,1.0,3.5454545454545454,44
pad,76,0.1,M4,8,True,1.0,1.0,0.0,1.0,1.0,4.714285714285714,7
pad,76,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.0,1
pad,76,0.15,B,89,False,0.8676470588235294,0.8571428571428571,,0.9117647058823529,0.9017857142857143,2.588235294117647,68
pad,76,0.15,M1,18,False,0.8709677419354839,0.8412698412698413,0.03225806451612903,0.967741935483871,0.9523809523809523,3.161290322580645,31
pad,76,0.15,M2,146,False,0.875,0.868421052631579,0.015625,0.984375,0.9842105263157894,2.921875,128
pad,76,0.15,M3,68,False,0.9318181818181818,0.9343434343434343,0.0,1.0,1.0,3.0454545454545454,44
pad,76,0.15,M4,8,False,0.5714285714285714,0.5833333333333334,0.0,1.0,1.0,2.7142857142857144,7
pad,76,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.0,1
hiba,77,0.05,B,182,False,0.9855072463768116,0.9702380952380952,,1.0,1.0,5.879227053140097,207
hiba,77,0.05,M1,26,False,0.875,0.8571428571428571,0.0,1.0,1.0,6.25,8
hiba,77,0.05,M2,211,False,0.9519230769230769,0.9425287356321839,0.0,1.0,1.0,6.384615384615385,104
hiba,77,0.05,M3,19,False,1.0,1.0,0.0,1.0,1.0,6.666666666666667,12
hiba,77,0.1,B,182,False,0.9371980676328503,0.8948412698412698,,0.927536231884058,0.964957264957265,3.7246376811594204,207
hiba,77,0.1,M1,26,False,0.875,0.8571428571428571,0.0,1.0,1.0,5.25,8
hiba,77,0.1,M2,211,False,0.8653846153846154,0.8563218390804598,0.028846153846153848,0.9711538461538461,0.9770114942528736,4.596153846153846,104
hiba,77,0.1,M3,19,False,1.0,1.0,0.0,1.0,1.0,5.166666666666667,12
hiba,77,0.15,B,182,False,0.893719806763285,0.8190476190476188,,0.855072463768116,0.9309116809116809,2.8792270531400965,207
hiba,77,0.15,M1,26,False,0.875,0.8571428571428571,0.0,1.0,1.0,5.0,8
hiba,77,0.15,M2,211,False,0.8076923076923077,0.7931034482758621,0.04807692307692308,0.9519230769230769,0.9540229885057471,3.798076923076923,104
hiba,77,0.15,M3,19,False,1.0,1.0,0.0,1.0,1.0,4.333333333333333,12
pad,77,0.05,B,85,False,0.975,0.9777777777777779,,0.9625,0.9611111111111111,3.825,80
pad,77,0.05,M1,18,True,1.0,1.0,0.0,1.0,1.0,4.78125,32
pad,77,0.05,M2,147,False,0.9694656488549618,0.9680851063829787,0.0,1.0,1.0,4.3816793893129775,131
pad,77,0.05,M3,62,False,0.9375,0.9230769230769231,0.020833333333333332,0.9791666666666666,0.9743589743589743,3.7291666666666665,48
pad,77,0.05,M4,7,True,1.0,1.0,0.0,1.0,1.0,5.5,8
pad,77,0.05,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.5,2
pad,77,0.1,B,85,False,0.9625,0.9611111111111111,,0.9375,0.9277777777777778,3.4375,80
pad,77,0.1,M1,18,False,0.9375,0.9285714285714286,0.0,1.0,1.0,3.5625,32
pad,77,0.1,M2,147,False,0.9389312977099237,0.9361702127659575,0.0,1.0,1.0,3.900763358778626,131
pad,77,0.1,M3,62,False,0.875,0.8675213675213675,0.020833333333333332,0.9791666666666666,0.9743589743589743,3.2916666666666665,48
pad,77,0.1,M4,7,True,1.0,1.0,0.0,1.0,1.0,5.0,8
pad,77,0.1,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.5,2
pad,77,0.15,B,85,False,0.925,0.9305555555555556,,0.9,0.8972222222222223,2.9125,80
pad,77,0.15,M1,18,False,0.9375,0.9285714285714286,0.0,1.0,1.0,2.90625,32
pad,77,0.15,M2,147,False,0.8320610687022901,0.8262411347517731,0.022900763358778626,0.9770992366412213,0.9787234042553191,3.1068702290076335,131
pad,77,0.15,M3,62,False,0.8541666666666666,0.8418803418803418,0.041666666666666664,0.9583333333333334,0.9487179487179487,2.8125,48
pad,77,0.15,M4,7,False,1.0,1.0,0.0,1.0,1.0,3.875,8
pad,77,0.15,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.5,2
hiba,78,0.05,B,182,False,0.9835390946502057,0.9523809523809523,,1.0,1.0,5.897119341563786,243
hiba,78,0.05,M1,23,False,1.0,1.0,0.0,1.0,1.0,6.133333333333334,15
hiba,78,0.05,M2,211,False,0.9903846153846154,0.9885057471264368,0.0,1.0,1.0,6.4423076923076925,104
hiba,78,0.05,M3,23,False,1.0,1.0,0.0,1.0,1.0,6.6,15
hiba,78,0.1,B,182,False,0.9670781893004116,0.9275793650793651,,0.9506172839506173,0.9912044304901447,3.728395061728395,243
hiba,78,0.1,M1,23,False,1.0,1.0,0.0,1.0,1.0,5.133333333333334,15
hiba,78,0.1,M2,211,False,0.9519230769230769,0.9425287356321839,0.0,1.0,1.0,4.913461538461538,104
hiba,78,0.1,M3,23,False,0.8,0.625,0.0,1.0,1.0,4.133333333333334,15
hiba,78,0.15,B,182,False,0.9588477366255144,0.9186507936507937,,0.8436213991769548,0.942254636897494,3.0411522633744856,243
hiba,78,0.15,M1,23,False,0.8666666666666667,0.9,0.0,1.0,1.0,4.066666666666666,15
hiba,78,0.15,M2,211,False,0.9230769230769231,0.9137931034482759,0.0,1.0,1.0,4.346153846153846,104
hiba,78,0.15,M3,23,False,0.6666666666666666,0.5416666666666667,0.0,1.0,1.0,3.7333333333333334,15
pad,78,0.05,B,89,False,0.9863013698630136,0.9821428571428571,,0.9726027397260274,0.9761904761904763,4.068493150684931,73
pad,78,0.05,M1,26,False,1.0,1.0,0.0,1.0,1.0,4.315789473684211,19
pad,78,0.05,M2,137,False,1.0,1.0,0.0,1.0,1.0,4.621428571428571,140
pad,78,0.05,M3,67,False,1.0,1.0,0.0,1.0,1.0,4.4222222222222225,45
pad,78,0.05,M4,8,True,1.0,1.0,0.0,1.0,1.0,5.333333333333333,6
pad,78,0.05,M5,3,True,,,,,,,0
pad,78,0.1,B,89,False,0.9863013698630136,0.9821428571428571,,0.8767123287671232,0.9047619047619048,3.4657534246575343,73
pad,78,0.1,M1,26,False,0.9473684210526315,0.9230769230769231,0.0,1.0,1.0,3.6842105263157894,19
pad,78,0.1,M2,137,False,0.9357142857142857,0.9230769230769231,0.014285714285714285,0.9857142857142858,0.9807692307692307,3.7142857142857144,140
pad,78,0.1,M3,67,False,0.9555555555555556,0.9411764705882353,0.022222222222222223,0.9777777777777777,0.9705882352941176,3.8444444444444446,45
pad,78,0.1,M4,8,True,1.0,1.0,0.0,1.0,1.0,4.666666666666667,6
pad,78,0.1,M5,3,True,,,,,,,0
pad,78,0.15,B,89,False,0.9315068493150684,0.943452380952381,,0.8493150684931506,0.8898809523809523,2.8904109589041096,73
pad,78,0.15,M1,26,False,0.9473684210526315,0.9230769230769231,0.0,1.0,1.0,3.0,19
pad,78,0.15,M2,137,False,0.8857142857142857,0.8798076923076923,0.03571428571428571,0.9642857142857143,0.9615384615384616,3.0642857142857145,140
pad,78,0.15,M3,67,False,0.8888888888888888,0.8823529411764706,0.044444444444444446,0.9555555555555556,0.9558823529411765,3.3333333333333335,45
pad,78,0.15,M4,8,False,1.0,1.0,0.0,1.0,1.0,3.8333333333333335,6
pad,78,0.15,M5,3,True,,,,,,,0
hiba,79,0.05,B,179,False,0.9532710280373832,0.9157088122605362,,1.0,1.0,5.177570093457944,214
hiba,79,0.05,M1,26,False,1.0,1.0,0.0,1.0,1.0,6.1,10
hiba,79,0.05,M2,210,False,0.9741379310344828,0.9791666666666667,0.0,1.0,1.0,5.939655172413793,116
hiba,79,0.05,M3,23,False,0.7,0.6875,0.0,1.0,1.0,5.6,10
hiba,79,0.1,B,179,False,0.9018691588785047,0.8146551724137931,,0.9065420560747663,0.9887566137566137,3.44392523364486,214
hiba,79,0.1,M1,26,False,1.0,1.0,0.0,1.0,1.0,4.7,10
hiba,79,0.1,M2,210,False,0.9482758620689655,0.956439393939394,0.017241379310344827,0.9827586206896551,0.9886363636363636,4.672413793103448,116
hiba,79,0.1,M3,23,False,0.7,0.6875,0.0,1.0,1.0,4.1,10
hiba,79,0.15,B,179,False,0.8785046728971962,0.7768199233716474,,0.8084112149532711,0.9662014230979749,2.817757009345794,214
hiba,79,0.15,M1,26,False,1.0,1.0,0.0,1.0,1.0,3.8,10
hiba,79,0.15,M2,210,False,0.9137931034482759,0.9166666666666667,0.02586206896551724,0.9741379310344828,0.9848484848484849,3.7327586206896552,116
hiba,79,0.15,M3,23,False,0.7,0.6875,0.0,1.0,1.0,3.7,10
pad,79,0.05,B,80,False,0.9069767441860465,0.8948717948717948,,0.8953488372093024,0.8974358974358975,3.383720930232558,86
pad,79,0.05,M1,23,False,0.9130434782608695,0.90625,0.0,1.0,1.0,3.608695652173913,23
pad,79,0.05,M2,148,False,0.9596774193548387,0.9623655913978495,0.0,1.0,1.0,3.9596774193548385,124
pad,79,0.05,M3,60,False,0.9074074074074074,0.8780487804878049,0.018518518518518517,0.9814814814814815,0.975609756097561,3.7777777777777777,54
pad,79,0.05,M4,9,True,1.0,1.0,0.0,1.0,1.0,4.2,5
pad,79,0.05,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
pad,79,0.1,B,80,False,0.8488372093023255,0.8461538461538461,,0.8488372093023255,0.8743589743589744,2.697674418604651,86
pad,79,0.1,M1,23,False,0.8695652173913043,0.84375,0.0,1.0,1.0,2.9565217391304346,23
pad,79,0.1,M2,148,False,0.9193548387096774,0.9139784946236559,0.016129032258064516,0.9838709677419355,0.978494623655914,3.217741935483871,124
pad,79,0.1,M3,60,False,0.8148148148148148,0.7926829268292683,0.05555555555555555,0.9444444444444444,0.9390243902439024,3.0925925925925926,54
pad,79,0.1,M4,9,False,1.0,1.0,0.0,1.0,1.0,3.4,5
pad,79,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
pad,79,0.15,B,80,False,0.8023255813953488,0.7948717948717949,,0.8604651162790697,0.8897435897435898,2.3488372093023258,86
pad,79,0.15,M1,23,False,0.6956521739130435,0.6875,0.08695652173913043,0.9130434782608695,0.90625,2.1739130434782608,23
pad,79,0.15,M2,148,False,0.8225806451612904,0.8279569892473119,0.04032258064516129,0.9596774193548387,0.956989247311828,2.814516129032258,124
pad,79,0.15,M3,60,False,0.8148148148148148,0.7926829268292683,0.05555555555555555,0.9444444444444444,0.9390243902439024,2.888888888888889,54
pad,79,0.15,M4,9,False,1.0,1.0,0.0,1.0,1.0,3.4,5
pad,79,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
hiba,80,0.05,B,186,False,0.9761904761904762,0.93125,,1.0,1.0,5.48015873015873,252
hiba,80,0.05,M1,26,False,1.0,1.0,0.0,1.0,1.0,6.25,12
hiba,80,0.05,M2,211,False,0.9339622641509434,0.9310344827586207,0.0,1.0,1.0,5.962264150943396,106
hiba,80,0.05,M3,23,False,1.0,1.0,0.0,1.0,1.0,6.111111111111111,9
hiba,80,0.1,B,186,False,0.9642857142857143,0.9,,0.9682539682539683,0.9872584033613446,3.9523809523809526,252
hiba,80,0.1,M1,26,False,0.9166666666666666,0.9642857142857143,0.0,1.0,1.0,5.166666666666667,12
hiba,80,0.1,M2,211,False,0.9150943396226415,0.9080459770114943,0.009433962264150943,0.9905660377358491,0.9885057471264368,4.69811320754717,106
hiba,80,0.1,M3,23,False,1.0,1.0,0.0,1.0,1.0,5.0,9
hiba,80,0.15,B,186,False,0.9365079365079365,0.8453125,,0.8611111111111112,0.9194977793749081,3.0277777777777777,252
hiba,80,0.15,M1,26,False,0.5833333333333334,0.6428571428571429,0.16666666666666666,0.8333333333333334,0.8928571428571429,3.6666666666666665,12
hiba,80,0.15,M2,211,False,0.8867924528301887,0.8927203065134098,0.018867924528301886,0.9811320754716981,0.9770114942528736,3.7830188679245285,106
hiba,80,0.15,M3,23,False,0.8888888888888888,0.9375,0.0,1.0,1.0,3.888888888888889,9
pad,80,0.05,B,89,False,0.9722222222222222,0.9732142857142857,,0.9722222222222222,0.9761904761904762,4.0,72
pad,80,0.05,M1,18,True,1.0,1.0,0.0,1.0,1.0,4.9375,32
pad,80,0.05,M2,139,False,0.9411764705882353,0.9362745098039216,0.0,1.0,1.0,4.051470588235294,136
pad,80,0.05,M3,75,False,0.9714285714285714,0.9615384615384616,0.0,1.0,1.0,4.0285714285714285,35
pad,80,0.05,M4,8,True,1.0,1.0,0.0,1.0,1.0,5.5,6
pad,80,0.05,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
pad,80,0.1,B,89,False,0.8888888888888888,0.8958333333333333,,0.9305555555555556,0.931547619047619,3.2777777777777777,72
pad,80,0.1,M1,18,False,1.0,1.0,0.0,1.0,1.0,3.78125,32
pad,80,0.1,M2,139,False,0.875,0.8692810457516339,0.022058823529411766,0.9779411764705882,0.9754901960784313,3.2205882352941178,136
pad,80,0.1,M3,75,False,0.8,0.7756410256410255,0.0,1.0,1.0,3.085714285714286,35
pad,80,0.1,M4,8,True,1.0,1.0,0.0,1.0,1.0,4.666666666666667,6
pad,80,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
pad,80,0.15,B,89,False,0.8611111111111112,0.8779761904761905,,0.9027777777777778,0.9047619047619048,2.763888888888889,72
pad,80,0.15,M1,18,False,0.96875,0.9523809523809523,0.0,1.0,1.0,3.3125,32
pad,80,0.15,M2,139,False,0.8088235294117647,0.8115079365079366,0.022058823529411766,0.9779411764705882,0.9754901960784313,2.7941176470588234,136
pad,80,0.15,M3,75,False,0.7142857142857143,0.6794871794871794,0.05714285714285714,0.9428571428571428,0.9423076923076923,2.914285714285714,35
pad,80,0.15,M4,8,False,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0,3.1666666666666665,6
pad,80,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
hiba,81,0.05,B,181,False,0.9621848739495799,0.9137254901960785,,1.0,1.0,5.411764705882353,238
hiba,81,0.05,M1,24,False,1.0,1.0,0.0,1.0,1.0,5.846153846153846,13
hiba,81,0.05,M2,207,False,0.9375,0.9285714285714286,0.0,1.0,1.0,5.696428571428571,112
hiba,81,0.05,M3,26,False,1.0,1.0,0.0,1.0,1.0,6.2,5
hiba,81,0.1,B,181,False,0.9285714285714286,0.8584313725490196,,0.907563025210084,0.9274976657329598,3.5294117647058822,238
hiba,81,0.1,M1,24,False,0.7692307692307693,0.8333333333333334,0.0,1.0,1.0,3.8461538461538463,13
hiba,81,0.1,M2,207,False,0.8392857142857143,0.8324175824175825,0.017857142857142856,0.9821428571428571,0.9835164835164835,4.241071428571429,112
hiba,81,0.1,M3,26,False,1.0,1.0,0.0,1.0,1.0,5.0,5
hiba,81,0.15,B,181,False,0.9117647058823529,0.8172549019607843,,0.7983193277310925,0.8932306255835668,2.865546218487395,238
hiba,81,0.15,M1,24,False,0.7692307692307693,0.8333333333333334,0.07692307692307693,0.9230769230769231,0.9444444444444444,3.230769230769231,13
hiba,81,0.15,M2,207,False,0.8035714285714286,0.8067765567765567,0.026785714285714284,0.9732142857142857,0.9725274725274725,3.6517857142857144,112
hiba,81,0.15,M3,26,False,0.8,0.8,0.0,1.0,1.0,4.0,5
pad,81,0.05,B,93,False,0.9384615384615385,0.9423076923076923,,0.9846153846153847,0.9935897435897435,3.753846153846154,65
pad,81,0.05,M1,18,True,1.0,1.0,0.0,1.0,1.0,4.862068965517241,29
pad,81,0.05,M2,160,False,0.9719626168224299,0.9691358024691358,0.009345794392523364,0.9906542056074766,0.9876543209876543,4.168224299065421,107
pad,81,0.05,M3,62,False,0.8695652173913043,0.8461538461538461,0.043478260869565216,0.9565217391304348,0.9487179487179487,3.608695652173913,46
pad,81,0.05,M4,8,True,1.0,1.0,0.0,1.0,1.0,5.666666666666667,6
pad,81,0.1,B,93,False,0.8923076923076924,0.907051282051282,,0.9692307692307692,0.9743589743589743,3.2615384615384615,65
pad,81,0.1,M1,18,False,1.0,1.0,0.0,1.0,1.0,3.7241379310344827,29
pad,81,0.1,M2,160,False,0.9252336448598131,0.9259259259259259,0.018691588785046728,0.9813084112149533,0.9753086419753086,3.4953271028037385,107
pad,81,0.1,M3,62,False,0.8695652173913043,0.8461538461538461,0.043478260869565216,0.9565217391304348,0.9487179487179487,3.0652173913043477,46
pad,81,0.1,M4,8,True,1.0,1.0,0.0,1.0,1.0,5.0,6
pad,81,0.15,B,93,False,0.8923076923076924,0.907051282051282,,0.9076923076923077,0.935897435897436,2.6307692307692307,65
pad,81,0.15,M1,18,False,0.9655172413793104,0.9523809523809523,0.0,1.0,1.0,3.310344827586207,29
pad,81,0.15,M2,160,False,0.8785046728971962,0.8950617283950617,0.028037383177570093,0.9719626168224299,0.9691358024691358,3.0654205607476634,107
pad,81,0.15,M3,62,False,0.8260869565217391,0.8076923076923077,0.06521739130434782,0.9347826086956522,0.9230769230769231,2.717391304347826,46
pad,81,0.15,M4,8,False,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,3.3333333333333335,6
hiba,82,0.05,B,180,False,0.9732620320855615,0.9476744186046512,,1.0,1.0,6.171122994652406,187
hiba,82,0.05,M1,23,False,1.0,1.0,0.0,1.0,1.0,5.857142857142857,14
hiba,82,0.05,M2,216,False,0.93,0.9227642276422763,0.0,1.0,1.0,6.23,100
hiba,82,0.05,M3,18,True,1.0,1.0,0.0,1.0,1.0,6.894736842105263,19
hiba,82,0.1,B,180,False,0.9518716577540107,0.9127906976744186,,0.9572192513368984,0.977906976744186,3.978609625668449,187
hiba,82,0.1,M1,23,False,0.8571428571428571,0.9333333333333333,0.0,1.0,1.0,4.0,14
hiba,82,0.1,M2,216,False,0.89,0.8800813008130081,0.01,0.99,0.9939024390243902,4.83,100
hiba,82,0.1,M3,18,False,0.9473684210526315,0.9230769230769231,0.0,1.0,1.0,4.473684210526316,19
hiba,82,0.15,B,180,False,0.8877005347593583,0.8234496124031008,,0.8609625668449198,0.9183462532299743,2.983957219251337,187
hiba,82,0.15,M1,23,False,0.7857142857142857,0.8833333333333334,0.07142857142857142,0.9285714285714286,0.9666666666666666,2.857142857142857,14
hiba,82,0.15,M2,216,False,0.84,0.8272357723577235,0.03,0.97,0.9695121951219512,3.81,100
hiba,82,0.15,M3,18,False,0.9473684210526315,0.9230769230769231,0.0,1.0,1.0,3.6842105263157894,19
pad,82,0.05,B,99,False,0.9322033898305084,0.9492753623188406,,1.0,1.0,4.016949152542373,59
pad,82,0.05,M1,24,False,1.0,1.0,0.0,1.0,1.0,4.3,20
pad,82,0.05,M2,142,False,0.9761904761904762,0.9797979797979798,0.0,1.0,1.0,4.388888888888889,126
pad,82,0.05,M3,59,False,0.9444444444444444,0.9444444444444445,0.0,1.0,1.0,4.055555555555555,54
pad,82,0.05,M4,9,True,1.0,1.0,0.0,1.0,1.0,5.166666666666667,6
pad,82,0.05,M5,3,True,,,,,,,0
pad,82,0.1,B,99,False,0.9152542372881356,0.9275362318840579,,1.0,1.0,3.406779661016949,59
pad,82,0.1,M1,24,False,0.95,0.9333333333333333,0.0,1.0,1.0,3.8,20
pad,82,0.1,M2,142,False,0.9047619047619048,0.898989898989899,0.007936507936507936,0.9920634920634921,0.98989898989899,3.6825396825396823,126
pad,82,0.1,M3,59,False,0.9444444444444444,0.9444444444444445,0.0,1.0,1.0,3.537037037037037,54
pad,82,0.1,M4,9,False,0.8333333333333334,0.8,0.0,1.0,1.0,4.0,6
pad,82,0.1,M5,3,True,,,,,,,0
pad,82,0.15,B,99,False,0.8983050847457628,0.9057971014492753,,0.9152542372881356,0.9347826086956522,2.830508474576271,59
pad,82,0.15,M1,24,False,0.95,0.9333333333333333,0.0,1.0,1.0,3.25,20
pad,82,0.15,M2,142,False,0.8650793650793651,0.8585858585858586,0.015873015873015872,0.9841269841269841,0.9797979797979798,3.0555555555555554,126
pad,82,0.15,M3,59,False,0.8148148148148148,0.8095238095238095,0.05555555555555555,0.9444444444444444,0.9285714285714286,2.8333333333333335,54
pad,82,0.15,M4,9,False,0.8333333333333334,0.8,0.0,1.0,1.0,3.3333333333333335,6
pad,82,0.15,M5,3,True,,,,,,,0
hiba,83,0.05,B,183,False,0.9880239520958084,0.9759036144578314,,1.0,1.0,6.11377245508982,167
hiba,83,0.05,M1,19,False,0.9545454545454546,0.9285714285714286,0.0,1.0,1.0,6.318181818181818,22
hiba,83,0.05,M2,206,False,0.9724770642201835,0.9728260869565217,0.0,1.0,1.0,6.513761467889908,109
hiba,83,0.05,M3,24,False,1.0,1.0,0.0,1.0,1.0,6.75,8
hiba,83,0.1,B,183,False,0.9580838323353293,0.927710843373494,,0.9580838323353293,0.9698795180722891,4.047904191616767,167
hiba,83,0.1,M1,19,False,0.9545454545454546,0.9285714285714286,0.0,1.0,1.0,5.045454545454546,22
hiba,83,0.1,M2,206,False,0.9174311926605505,0.9184782608695652,0.027522935779816515,0.9724770642201835,0.9782608695652174,4.81651376146789,109
hiba,83,0.1,M3,24,False,0.875,0.8571428571428571,0.0,1.0,1.0,5.0,8
hiba,83,0.15,B,183,False,0.9281437125748503,0.8845381526104418,,0.9041916167664671,0.9387550200803212,3.467065868263473,167
hiba,83,0.15,M1,19,False,0.9545454545454546,0.9285714285714286,0.0,1.0,1.0,4.545454545454546,22
hiba,83,0.15,M2,206,False,0.8807339449541285,0.898550724637681,0.03669724770642202,0.963302752293578,0.967391304347826,4.165137614678899,109
hiba,83,0.15,M3,24,False,0.875,0.8571428571428571,0.0,1.0,1.0,4.75,8
pad,83,0.05,B,78,False,0.9879518072289156,0.9850746268656716,,0.9879518072289156,0.9850746268656716,4.337349397590361,83
pad,83,0.05,M1,26,False,1.0,1.0,0.0,1.0,1.0,5.190476190476191,21
pad,83,0.05,M2,147,False,0.9435483870967742,0.9414893617021277,0.0,1.0,1.0,4.661290322580645,124
pad,83,0.05,M3,63,False,1.0,1.0,0.0,1.0,1.0,4.760869565217392,46
pad,83,0.05,M4,7,True,1.0,1.0,0.0,1.0,1.0,6.0,7
pad,83,0.05,M5,2,True,1.0,1.0,0.0,1.0,1.0,6.0,1
pad,83,0.1,B,78,False,0.9759036144578314,0.9701492537313433,,0.9156626506024096,0.9154228855721394,3.5180722891566263,83
pad,83,0.1,M1,26,False,1.0,1.0,0.0,1.0,1.0,4.428571428571429,21
pad,83,0.1,M2,147,False,0.8629032258064516,0.851063829787234,0.008064516129032258,0.9919354838709677,0.9893617021276596,3.620967741935484,124
pad,83,0.1,M3,63,False,0.9782608695652174,0.9736842105263158,0.0,1.0,1.0,3.9347826086956523,46
pad,83,0.1,M4,7,True,1.0,1.0,0.0,1.0,1.0,5.0,7
pad,83,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,6.0,1
pad,83,0.15,B,78,False,0.8674698795180723,0.8557213930348259,,0.9156626506024096,0.9129353233830846,2.6144578313253013,83
pad,83,0.15,M1,26,False,0.9523809523809523,0.9230769230769231,0.0,1.0,1.0,3.0952380952380953,21
pad,83,0.15,M2,147,False,0.8306451612903226,0.8229483282674772,0.024193548387096774,0.9758064516129032,0.973404255319149,2.7096774193548385,124
pad,83,0.15,M3,63,False,0.9782608695652174,0.9736842105263158,0.0,1.0,1.0,3.130434782608696,46
pad,83,0.15,M4,7,False,0.8571428571428571,0.8571428571428571,0.0,1.0,1.0,3.142857142857143,7
pad,83,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,6.0,1
hiba,84,0.05,B,178,False,0.9130434782608695,0.8740530303030304,,1.0,1.0,4.845410628019324,207
hiba,84,0.05,M1,25,False,1.0,1.0,0.0,1.0,1.0,6.3125,16
hiba,84,0.05,M2,220,False,0.9263157894736842,0.9380341880341879,0.0,1.0,1.0,5.410526315789474,95
hiba,84,0.05,M3,19,False,0.8571428571428571,0.8333333333333334,0.0,1.0,1.0,5.357142857142857,14
hiba,84,0.1,B,178,False,0.8502415458937198,0.7945075757575758,,0.9227053140096618,0.9398887844611529,3.5217391304347827,207
hiba,84,0.1,M1,25,False,0.9375,0.96875,0.0,1.0,1.0,4.5625,16
hiba,84,0.1,M2,220,False,0.8842105263157894,0.8963675213675213,0.0,1.0,1.0,4.294736842105263,95
hiba,84,0.1,M3,19,False,0.8571428571428571,0.8333333333333334,0.0,1.0,1.0,4.571428571428571,14
hiba,84,0.15,B,178,False,0.8115942028985508,0.7507520053475936,,0.8454106280193237,0.8946798815219867,2.753623188405797,207
hiba,84,0.15,M1,25,False,0.875,0.9375,0.0,1.0,1.0,3.5625,16
hiba,84,0.15,M2,220,False,0.8315789473684211,0.8514957264957264,0.021052631578947368,0.9789473684210527,0.9829059829059827,3.3684210526315788,95
hiba,84,0.15,M3,19,False,0.8571428571428571,0.8333333333333334,0.0,1.0,1.0,4.0,14
pad,84,0.05,B,87,False,0.9857142857142858,0.9827586206896551,,0.9714285714285714,0.9770114942528736,3.942857142857143,70
pad,84,0.05,M1,22,False,0.9642857142857143,0.9705882352941176,0.0,1.0,1.0,4.464285714285714,28
pad,84,0.05,M2,155,False,0.972972972972973,0.9709302325581395,0.0,1.0,1.0,4.486486486486487,111
