cohort,draw,alpha,scheme,miss_cert,miss_all,worst_group_miss,any_group_over,release,release_pw,set_size,coverage,any_enforced_degenerate,n_test,n_mal,n_ben
hiba,30,0.02,temp,0.03870967741935484,0.03870967741935484,0.05,True,0.2824074074074074,0.16082915066479078,,,False,371,155,216
hiba,30,0.03,mondrian,0.0,0.0,0.0,False,0.0,0.0,7.423180592991914,0.9946091644204852,True,371,155,216
hiba,30,0.03,marginal,0.0,0.0,0.0,False,0.0,0.0,6.544474393530997,0.9811320754716981,False,371,155,216
hiba,30,0.03,softmax,0.03225806451612903,0.03225806451612903,0.041666666666666664,True,0.30092592592592593,0.20901271594610696,,,False,371,155,216
hiba,30,0.03,temp,0.04516129032258064,0.04516129032258064,0.058333333333333334,True,0.3611111111111111,0.252729476405947,,,False,371,155,216
hiba,30,0.04,mondrian,0.0,0.0,0.0,False,0.0,0.0,6.835579514824798,0.9865229110512129,True,371,155,216
hiba,30,0.04,marginal,0.0,0.0,0.0,False,0.0,0.0,6.070080862533692,0.9703504043126685,False,371,155,216
hiba,30,0.04,softmax,0.04516129032258064,0.04516129032258064,0.058333333333333334,True,0.3101851851851852,0.21355423843745644,,,False,371,155,216
hiba,30,0.04,temp,0.04516129032258064,0.04516129032258064,0.058333333333333334,True,0.3888888888888889,0.29034502262443435,,,False,371,155,216
hiba,30,0.05,mondrian,0.0,0.0,0.0,False,0.0,0.0,5.994609164420485,0.9757412398921833,False,371,155,216
hiba,30,0.05,marginal,0.0,0.0,0.0,False,0.0,0.0,5.795148247978437,0.967654986522911,False,371,155,216
hiba,30,0.05,softmax,0.05161290322580645,0.05161290322580645,0.07142857142857142,True,0.3472222222222222,0.25409245598691965,,,False,371,155,216
hiba,30,0.05,temp,0.05161290322580645,0.05161290322580645,0.06666666666666667,True,0.4583333333333333,0.3287979422538246,,,False,371,155,216
hiba,30,0.06,mondrian,0.0,0.0,0.0,False,0.004629629629629629,0.0008650519031141869,5.601078167115903,0.967654986522911,False,371,155,216
hiba,30,0.06,marginal,0.0,0.0,0.0,False,0.009259259259259259,0.0014306627628426936,5.083557951482479,0.9622641509433962,False,371,155,216
hiba,30,0.06,softmax,0.05161290322580645,0.05161290322580645,0.07142857142857142,True,0.36574074074074076,0.2822787304967236,,,False,371,155,216
hiba,30,0.06,temp,0.05161290322580645,0.05161290322580645,0.06666666666666667,True,0.4675925925925926,0.3373763736263737,,,False,371,155,216
hiba,30,0.08,mondrian,0.0,0.0,0.0,False,0.009259259259259259,0.0014306627628426936,5.218328840970351,0.9595687331536388,False,371,155,216
hiba,30,0.08,marginal,0.0,0.0,0.0,False,0.009259259259259259,0.0014306627628426936,4.795148247978437,0.9595687331536388,False,371,155,216
hiba,30,0.08,softmax,0.07096774193548387,0.07096774193548387,0.08333333333333333,True,0.4398148148148148,0.32530798065832667,,,False,371,155,216
hiba,30,0.08,temp,0.09032258064516129,0.09032258064516129,0.14285714285714285,True,0.6388888888888888,0.45926228183581125,,,False,371,155,216
hiba,30,0.1,mondrian,0.01935483870967742,0.01935483870967742,0.025,False,0.037037037037037035,0.027020989391231605,4.183288409703504,0.9272237196765498,False,371,155,216
hiba,30,0.1,marginal,0.0064516129032258064,0.0064516129032258064,0.008333333333333333,False,0.027777777777777776,0.02655321178245054,4.210242587601078,0.9407008086253369,False,371,155,216
hiba,30,0.1,softmax,0.08387096774193549,0.08387096774193549,0.1,False,0.5185185185185185,0.3793263843999138,,,False,371,155,216
hiba,30,0.1,temp,0.1032258064516129,0.1032258064516129,0.14285714285714285,True,0.7083333333333334,0.5383204050851109,,,False,371,155,216
hiba,30,0.12,mondrian,0.025806451612903226,0.025806451612903226,0.03333333333333333,False,0.09722222222222222,0.04642564039190337,3.7735849056603774,0.9083557951482479,False,371,155,216
hiba,30,0.12,marginal,0.025806451612903226,0.025806451612903226,0.03333333333333333,False,0.11574074074074074,0.05377858156837395,3.4609164420485174,0.9029649595687331,False,371,155,216
hiba,30,0.12,softmax,0.1032258064516129,0.1032258064516129,0.11666666666666667,False,0.5833333333333334,0.4515341521223874,,,False,371,155,216
hiba,30,0.12,temp,0.11612903225806452,0.11612903225806452,0.14285714285714285,True,0.7314814814814815,0.5621439344968756,,,False,371,155,216
hiba,30,0.15,mondrian,0.03870967741935484,0.03870967741935484,0.05,False,0.16666666666666666,0.0817042314663422,3.22911051212938,0.8787061994609164,False,371,155,216
hiba,30,0.15,marginal,0.03225806451612903,0.03225806451612903,0.041666666666666664,False,0.21296296296296297,0.13014198892226572,2.789757412398922,0.876010781671159,False,371,155,216
hiba,30,0.15,softmax,0.15483870967741936,0.15483870967741936,0.16666666666666666,True,0.7175925925925926,0.6136476513682396,,,False,371,155,216
hiba,30,0.15,temp,0.14193548387096774,0.14193548387096774,0.15833333333333333,True,0.7916666666666666,0.6247613660848955,,,False,371,155,216
hiba,30,0.2,mondrian,0.03225806451612903,0.03225806451612903,0.041666666666666664,False,0.2175925925925926,0.1196742271569261,2.733153638814016,0.8436657681940701,False,371,155,216
hiba,30,0.2,marginal,0.03225806451612903,0.03225806451612903,0.041666666666666664,False,0.2824074074074074,0.17914342433806102,2.4016172506738545,0.8221024258760108,False,371,155,216
hiba,30,0.2,softmax,0.1935483870967742,0.1935483870967742,0.21666666666666667,True,0.8518518518518519,0.7392956798103857,,,False,371,155,216
hiba,30,0.2,temp,0.17419354838709677,0.17419354838709677,0.19166666666666668,False,0.8518518518518519,0.7055230553759966,,,False,371,155,216
hiba,30,0.25,mondrian,0.04516129032258064,0.04516129032258064,0.07142857142857142,False,0.23148148148148148,0.15222304080003043,2.4555256064690028,0.7924528301886793,False,371,155,216
hiba,30,0.25,marginal,0.04516129032258064,0.04516129032258064,0.07142857142857142,False,0.2916666666666667,0.1937051313738165,2.142857142857143,0.7520215633423181,False,371,155,216
hiba,30,0.25,softmax,0.23225806451612904,0.23225806451612904,0.25833333333333336,True,0.8935185185185185,0.7980230553759966,,,False,371,155,216
hiba,30,0.25,temp,0.23225806451612904,0.23225806451612904,0.25833333333333336,True,0.8935185185185185,0.7980230553759966,,,False,371,155,216
hiba,30,0.3,mondrian,0.03870967741935484,0.03870967741935484,0.07142857142857142,False,0.3055555555555556,0.21672905813909274,2.2318059299191373,0.7035040431266847,False,371,155,216
hiba,30,0.3,marginal,0.03870967741935484,0.03870967741935484,0.07142857142857142,False,0.375,0.2538439040774681,2.0,0.7035040431266847,False,371,155,216
hiba,30,0.3,softmax,0.23225806451612904,0.23225806451612904,0.25833333333333336,False,0.8935185185185185,0.7980230553759966,,,False,371,155,216
hiba,30,0.3,temp,0.23225806451612904,0.23225806451612904,0.25833333333333336,False,0.8935185185185185,0.7980230553759966,,,False,371,155,216
pad,30,0.02,mondrian,0.0,0.0,0.0,False,0.0,0.0,7.5083056478405314,0.9833887043189369,True,301,281,20
pad,30,0.02,marginal,0.0,0.0,0.0,False,0.0,0.0,5.269102990033223,0.9900332225913622,False,301,281,20
pad,30,0.02,softmax,0.014814814814814815,0.014234875444839857,0.0273972602739726,True,0.6,0.5333333333333333,,,False,301,281,20
pad,30,0.02,temp,0.014814814814814815,0.014234875444839857,0.0273972602739726,True,0.75,0.6666666666666666,,,False,301,281,20
pad,30,0.03,mondrian,0.0,0.0,0.0,False,0.0,0.0,7.332225913621262,0.9800664451827242,True,301,281,20
pad,30,0.03,marginal,0.0,0.0,0.0,False,0.0,0.0,4.554817275747508,0.9833887043189369,False,301,281,20
pad,30,0.03,softmax,0.018518518518518517,0.017793594306049824,0.0273972602739726,False,0.65,0.6,,,False,301,281,20
pad,30,0.03,temp,0.014814814814814815,0.014234875444839857,0.0273972602739726,False,0.8,0.7333333333333333,,,False,301,281,20
pad,30,0.04,mondrian,0.0,0.0,0.0,False,0.0,0.0,4.295681063122924,0.9800664451827242,True,301,281,20
pad,30,0.04,marginal,0.0,0.0,0.0,False,0.0,0.0,4.0365448504983386,0.9767441860465116,False,301,281,20
pad,30,0.04,softmax,0.02962962962962963,0.028469750889679714,0.0547945205479452,True,0.85,0.8,,,False,301,281,20
pad,30,0.04,temp,0.014814814814814815,0.014234875444839857,0.0273972602739726,False,0.85,0.8,,,False,301,281,20
pad,30,0.05,mondrian,0.0,0.0,0.0,False,0.0,0.0,4.043189368770764,0.9700996677740864,False,301,281,20
pad,30,0.05,marginal,0.0,0.0,0.0,False,0.0,0.0,3.990033222591362,0.9767441860465116,False,301,281,20
pad,30,0.05,softmax,0.037037037037037035,0.03558718861209965,0.0547945205479452,True,0.9,0.8666666666666667,,,False,301,281,20
pad,30,0.05,temp,0.022222222222222223,0.021352313167259787,0.03225806451612903,False,0.9,0.8666666666666667,,,False,301,281,20
pad,30,0.06,mondrian,0.0,0.0,0.0,False,0.0,0.0,4.0066445182724255,0.9667774086378738,False,301,281,20
pad,30,0.06,marginal,0.0,0.0,0.0,False,0.05,0.06666666666666667,3.780730897009967,0.9534883720930233,False,301,281,20
pad,30,0.06,softmax,0.044444444444444446,0.042704626334519574,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.06,temp,0.03333333333333333,0.03202846975088968,0.0410958904109589,False,0.95,0.9333333333333333,,,False,301,281,20
pad,30,0.08,mondrian,0.0,0.0,0.0,False,0.05,0.06666666666666667,3.820598006644518,0.9501661129568106,False,301,281,20
pad,30,0.08,marginal,0.0,0.0,0.0,False,0.05,0.06666666666666667,3.4086378737541527,0.9235880398671097,False,301,281,20
pad,30,0.08,softmax,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.08,temp,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.1,mondrian,0.003703703703703704,0.0035587188612099642,0.006024096385542169,False,0.05,0.06666666666666667,3.528239202657807,0.9003322259136213,False,301,281,20
pad,30,0.1,marginal,0.0,0.0,0.0,False,0.05,0.06666666666666667,3.255813953488372,0.9136212624584718,False,301,281,20
pad,30,0.1,softmax,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.1,temp,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.12,mondrian,0.0,0.0,0.0,False,0.1,0.08888888888888888,3.0199335548172757,0.8837209302325582,False,301,281,20
pad,30,0.12,marginal,0.0,0.0,0.0,False,0.05,0.06666666666666667,2.9966777408637872,0.8770764119601329,False,301,281,20
pad,30,0.12,softmax,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.12,temp,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.15,mondrian,0.0,0.0,0.0,False,0.15,0.1111111111111111,2.9069767441860463,0.8737541528239202,False,301,281,20
pad,30,0.15,marginal,0.0,0.0,0.0,False,0.1,0.08888888888888888,2.7906976744186047,0.8571428571428571,False,301,281,20
pad,30,0.15,softmax,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.15,temp,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.2,mondrian,0.0,0.0,0.0,False,0.3,0.24444444444444444,2.5980066445182723,0.8471760797342193,False,301,281,20
pad,30,0.2,marginal,0.0,0.0,0.0,False,0.15,0.1111111111111111,2.681063122923588,0.8471760797342193,False,301,281,20
pad,30,0.2,softmax,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.2,temp,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.25,mondrian,0.0,0.0,0.0,False,0.35,0.2777777777777778,2.3156146179401995,0.770764119601329,False,301,281,20
pad,30,0.25,marginal,0.0,0.0,0.0,False,0.35,0.2777777777777778,2.3588039867109636,0.7940199335548173,False,301,281,20
pad,30,0.25,softmax,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.25,temp,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.3,mondrian,0.003703703703703704,0.0035587188612099642,0.0136986301369863,False,0.35,0.2777777777777778,2.1461794019933556,0.7342192691029901,False,301,281,20
pad,30,0.3,marginal,0.007407407407407408,0.0071174377224199285,0.0273972602739726,False,0.35,0.2777777777777778,2.1495016611295683,0.7574750830564784,False,301,281,20
pad,30,0.3,softmax,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
pad,30,0.3,temp,0.05185185185185185,0.0498220640569395,0.0547945205479452,False,1.0,1.0,,,False,301,281,20
hiba,31,0.02,mondrian,0.0,0.0,0.0,False,0.0,0.0,7.587692307692308,0.9846153846153847,True,325,150,175
hiba,31,0.02,marginal,0.0,0.0,0.0,False,0.0,0.0,6.941538461538461,0.9753846153846154,False,325,150,175
hiba,31,0.02,softmax,0.02666666666666667,0.02666666666666667,0.06666666666666667,True,0.2342857142857143,0.12410964385754303,,,False,325,150,175
hiba,31,0.02,temp,0.02,0.02,0.06666666666666667,True,0.18285714285714286,0.08958977530406102,,,False,325,150,175
hiba,31,0.03,mondrian,0.0,0.0,0.0,False,0.0,0.0,7.513846153846154,0.9846153846153847,True,325,150,175
hiba,31,0.03,marginal,0.0,0.0,0.0,False,0.0,0.0,6.464615384615384,0.9661538461538461,False,325,150,175
hiba,31,0.03,softmax,0.02666666666666667,0.02666666666666667,0.06666666666666667,True,0.24571428571428572,0.1269956467435459,,,False,325,150,175
hiba,31,0.03,temp,0.02666666666666667,0.02666666666666667,0.06666666666666667,True,0.24571428571428572,0.13437435580292723,,,False,325,150,175
hiba,31,0.04,mondrian,0.0,0.0,0.0,False,0.0,0.0,6.633846153846154,0.9784615384615385,False,325,150,175
hiba,31,0.04,marginal,0.0,0.0,0.0,False,0.0,0.0,6.196923076923077,0.9661538461538461,False,325,150,175
hiba,31,0.04,softmax,0.02666666666666667,0.02666666666666667,0.06666666666666667,True,0.26857142857142857,0.17245019219809135,,,False,325,150,175
hiba,31,0.04,temp,0.03333333333333333,0.03333333333333333,0.06666666666666667,True,0.3657142857142857,0.23443862393442225,,,False,325,150,175
hiba,31,0.05,mondrian,0.0,0.0,0.0,False,0.0,0.0,6.015384615384615,0.9692307692307692,False,325,150,175
hiba,31,0.05,marginal,0.0,0.0,0.0,False,0.0,0.0,6.0892307692307694,0.9661538461538461,False,325,150,175
hiba,31,0.05,softmax,0.04,0.04,0.06666666666666667,True,0.2914285714285714,0.17970764063201036,,,False,325,150,175
hiba,31,0.05,temp,0.03333333333333333,0.03333333333333333,0.06666666666666667,True,0.4,0.2708744103702087,,,False,325,150,175
hiba,31,0.06,mondrian,0.0,0.0,0.0,False,0.0,0.0,5.704615384615384,0.9661538461538461,False,325,150,175
hiba,31,0.06,marginal,0.0,0.0,0.0,False,0.0,0.0,5.403076923076923,0.96,False,325,150,175
hiba,31,0.06,softmax,0.04666666666666667,0.04666666666666667,0.125,True,0.32571428571428573,0.21794717887154857,,,False,325,150,175
hiba,31,0.06,temp,0.04,0.04,0.06666666666666667,True,0.4742857142857143,0.3436853529290504,,,False,325,150,175
hiba,31,0.08,mondrian,0.0,0.0,0.0,False,0.005714285714285714,0.0021645021645021645,5.24923076923077,0.9476923076923077,False,325,150,175
hiba,31,0.08,marginal,0.0,0.0,0.0,False,0.011428571428571429,0.00505050505050505,4.723076923076923,0.9384615384615385,False,325,150,175
hiba,31,0.08,softmax,0.06,0.06,0.125,True,0.4057142857142857,0.29540543490123317,,,False,325,150,175
hiba,31,0.08,temp,0.06666666666666667,0.06666666666666667,0.125,True,0.5485714285714286,0.4187729637309469,,,False,325,150,175
hiba,31,0.1,mondrian,0.0,0.0,0.0,False,0.04,0.02424242424242424,4.430769230769231,0.9261538461538461,False,325,150,175
hiba,31,0.1,marginal,0.0,0.0,0.0,False,0.02857142857142857,0.01948051948051948,4.387692307692308,0.9353846153846154,False,325,150,175
hiba,31,0.1,softmax,0.06,0.06,0.125,True,0.44571428571428573,0.3247201911067457,,,False,325,150,175
hiba,31,0.1,temp,0.07333333333333333,0.07333333333333333,0.125,True,0.6685714285714286,0.5497338329271102,,,False,325,150,175
hiba,31,0.12,mondrian,0.0,0.0,0.0,False,0.045714285714285714,0.026695526695526692,4.1292307692307695,0.9138461538461539,False,325,150,175
hiba,31,0.12,marginal,0.0,0.0,0.0,False,0.05142857142857143,0.02958152958152958,3.9353846153846153,0.92,False,325,150,175
hiba,31,0.12,softmax,0.07333333333333333,0.07333333333333333,0.125,True,0.64,0.5928668437071798,,,False,325,150,175
hiba,31,0.12,temp,0.09333333333333334,0.09333333333333334,0.125,True,0.7257142857142858,0.6268737798149562,,,False,325,150,175
hiba,31,0.15,mondrian,0.0,0.0,0.0,False,0.09714285714285714,0.07503607503607504,3.6738461538461538,0.8984615384615384,False,325,150,175
hiba,31,0.15,marginal,0.006666666666666667,0.006666666666666667,0.06666666666666667,False,0.12571428571428572,0.06297670583384869,3.335384615384615,0.8892307692307693,False,325,150,175
hiba,31,0.15,softmax,0.11333333333333333,0.11333333333333333,0.13333333333333333,False,0.72,0.6572798816496295,,,False,325,150,175
hiba,31,0.15,temp,0.11333333333333333,0.11333333333333333,0.125,False,0.8057142857142857,0.7191494779730074,,,False,325,150,175
hiba,31,0.2,mondrian,0.02,0.02,0.06666666666666667,False,0.19428571428571428,0.1324378236142942,2.8461538461538463,0.8215384615384616,False,325,150,175
hiba,31,0.2,marginal,0.013333333333333334,0.013333333333333334,0.06666666666666667,False,0.25142857142857145,0.14284804831023318,2.5723076923076924,0.8215384615384616,False,325,150,175
hiba,31,0.2,softmax,0.18666666666666668,0.18666666666666668,0.1968503937007874,False,0.84,0.7523385111620406,,,False,325,150,175
hiba,31,0.2,temp,0.15333333333333332,0.15333333333333332,0.2,False,0.8628571428571429,0.7834054834054835,,,False,325,150,175
hiba,31,0.25,mondrian,0.02,0.02,0.06666666666666667,False,0.21714285714285714,0.1887997623291741,2.483076923076923,0.7538461538461538,False,325,150,175
hiba,31,0.25,marginal,0.02666666666666667,0.02666666666666667,0.06666666666666667,False,0.2914285714285714,0.19323183818982137,2.2246153846153844,0.7569230769230769,False,325,150,175
hiba,31,0.25,softmax,0.21333333333333335,0.21333333333333335,0.2204724409448819,False,0.8857142857142857,0.8163059163059163,,,False,325,150,175
hiba,31,0.25,temp,0.21333333333333335,0.21333333333333335,0.2204724409448819,False,0.8857142857142857,0.8163059163059163,,,False,325,150,175
hiba,31,0.3,mondrian,0.04,0.04,0.06666666666666667,False,0.2571428571428571,0.21846617434852728,2.230769230769231,0.6892307692307692,False,325,150,175
hiba,31,0.3,marginal,0.03333333333333333,0.03333333333333333,0.06666666666666667,False,0.32,0.22203123673711908,2.0646153846153847,0.7138461538461538,False,325,150,175
hiba,31,0.3,softmax,0.21333333333333335,0.21333333333333335,0.2204724409448819,False,0.8857142857142857,0.8163059163059163,,,False,325,150,175
hiba,31,0.3,temp,0.21333333333333335,0.21333333333333335,0.2204724409448819,False,0.8857142857142857,0.8163059163059163,,,False,325,150,175
pad,31,0.02,mondrian,0.0,0.0,0.0,False,0.0,0.0,7.481099656357388,0.9690721649484536,True,291,267,24
pad,31,0.02,marginal,0.0,0.0,0.0,False,0.0,0.0,4.793814432989691,0.9759450171821306,False,291,267,24
pad,31,0.02,softmax,0.015444015444015444,0.0149812734082397,0.019867549668874173,False,0.375,0.2631578947368421,,,False,291,267,24
pad,31,0.02,temp,0.015444015444015444,0.0149812734082397,0.019867549668874173,False,0.5416666666666666,0.4473684210526316,,,False,291,267,24
pad,31,0.03,mondrian,0.0,0.0,0.0,False,0.0,0.0,7.371134020618556,0.9553264604810997,True,291,267,24
pad,31,0.03,marginal,0.0,0.0,0.0,False,0.0,0.0,4.25085910652921,0.9587628865979382,False,291,267,24
pad,31,0.03,softmax,0.03861003861003861,0.04119850187265917,0.044444444444444446,True,0.6666666666666666,0.5789473684210527,,,False,291,267,24
pad,31,0.03,temp,0.02702702702702703,0.0299625468164794,0.039735099337748346,True,0.7083333333333334,0.631578947368421,,,False,291,267,24
pad,31,0.04,mondrian,0.0,0.0,0.0,False,0.0,0.0,7.054982817869416,0.9484536082474226,True,291,267,24
pad,31,0.04,marginal,0.0,0.0,0.0,False,0.0,0.0,4.030927835051546,0.9484536082474226,False,291,267,24
pad,31,0.04,softmax,0.04247104247104247,0.0449438202247191,0.046357615894039736,True,0.6666666666666666,0.5789473684210527,,,False,291,267,24
pad,31,0.04,temp,0.03861003861003861,0.04119850187265917,0.046357615894039736,True,0.75,0.6842105263157895,,,False,291,267,24
pad,31,0.05,mondrian,0.0,0.0,0.0,False,0.041666666666666664,0.05263157894736842,4.096219931271477,0.9381443298969072,False,291,267,24
pad,31,0.05,marginal,0.0,0.0,0.0,False,0.041666666666666664,0.05263157894736842,3.9621993127147768,0.9415807560137457,False,291,267,24
pad,31,0.05,softmax,0.04633204633204633,0.04868913857677903,0.052980132450331126,True,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.05,temp,0.04633204633204633,0.04868913857677903,0.052980132450331126,True,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.06,mondrian,0.0,0.0,0.0,False,0.041666666666666664,0.05263157894736842,4.092783505154639,0.9381443298969072,False,291,267,24
pad,31,0.06,marginal,0.0,0.0,0.0,False,0.041666666666666664,0.05263157894736842,3.8178694158075603,0.9347079037800687,False,291,267,24
pad,31,0.06,softmax,0.05405405405405406,0.056179775280898875,0.06666666666666667,True,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.06,temp,0.05405405405405406,0.056179775280898875,0.06666666666666667,True,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.08,mondrian,0.0,0.0,0.0,False,0.041666666666666664,0.05263157894736842,3.8281786941580758,0.9209621993127147,False,291,267,24
pad,31,0.08,marginal,0.0,0.0,0.0,False,0.041666666666666664,0.05263157894736842,3.597938144329897,0.9209621993127147,False,291,267,24
pad,31,0.08,softmax,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.08,temp,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.1,mondrian,0.0,0.0,0.0,False,0.041666666666666664,0.05263157894736842,3.6219931271477663,0.9072164948453608,False,291,267,24
pad,31,0.1,marginal,0.0,0.0,0.0,False,0.041666666666666664,0.05263157894736842,3.3711340206185567,0.9106529209621993,False,291,267,24
pad,31,0.1,softmax,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.1,temp,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.12,mondrian,0.003861003861003861,0.003745318352059925,0.006622516556291391,False,0.041666666666666664,0.05263157894736842,3.5395189003436425,0.8934707903780069,False,291,267,24
pad,31,0.12,marginal,0.0,0.0,0.0,False,0.041666666666666664,0.05263157894736842,3.2199312714776633,0.9003436426116839,False,291,267,24
pad,31,0.12,softmax,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.12,temp,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.15,mondrian,0.0,0.0,0.0,False,0.125,0.15789473684210525,2.8831615120274914,0.865979381443299,False,291,267,24
pad,31,0.15,marginal,0.0,0.0,0.0,False,0.041666666666666664,0.05263157894736842,2.972508591065292,0.865979381443299,False,291,267,24
pad,31,0.15,softmax,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.15,temp,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.2,mondrian,0.0,0.0,0.0,False,0.25,0.2456140350877193,2.6323024054982818,0.8178694158075601,False,291,267,24
pad,31,0.2,marginal,0.0,0.0,0.0,False,0.20833333333333334,0.19298245614035087,2.642611683848797,0.8316151202749141,False,291,267,24
pad,31,0.2,softmax,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.2,temp,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.25,mondrian,0.0,0.0,0.0,False,0.375,0.32456140350877194,2.381443298969072,0.7938144329896907,False,291,267,24
pad,31,0.25,marginal,0.0,0.0,0.0,False,0.375,0.32456140350877194,2.3127147766323026,0.7869415807560137,False,291,267,24
pad,31,0.25,softmax,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.25,temp,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.3,mondrian,0.003861003861003861,0.003745318352059925,0.006622516556291391,False,0.375,0.32456140350877194,2.178694158075601,0.7628865979381443,False,291,267,24
pad,31,0.3,marginal,0.003861003861003861,0.003745318352059925,0.011111111111111112,False,0.375,0.32456140350877194,2.06872852233677,0.7319587628865979,False,291,267,24
pad,31,0.3,softmax,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
pad,31,0.3,temp,0.05405405405405406,0.056179775280898875,0.06666666666666667,False,0.7916666666666666,0.7368421052631579,,,False,291,267,24
hiba,32,0.02,mondrian,0.0,0.0,0.0,False,0.0,0.0,7.488215488215488,0.9797979797979798,True,297,164,133
hiba,32,0.02,marginal,0.0,0.0,0.0,False,0.0,0.0,7.235690235690235,0.98989898989899,False,297,164,133
hiba,32,0.02,softmax,0.006097560975609756,0.006097560975609756,0.007518796992481203,False,0.24060150375939848,0.17384615384615384,,,False,297,164,133
hiba,32,0.02,temp,0.006097560975609756,0.006097560975609756,0.007518796992481203,False,0.16541353383458646,0.09769230769230769,,,False,297,164,133
hiba,32,0.03,mondrian,0.0,0.0,0.0,False,0.0,0.0,7.367003367003367,0.9696969696969697,True,297,164,133
hiba,32,0.03,marginal,0.0,0.0,0.0,False,0.0,0.0,6.390572390572391,0.9629629629629629,False,297,164,133
hiba,32,0.03,softmax,0.018292682926829267,0.018292682926829267,0.022556390977443608,False,0.2857142857142857,0.22769230769230767,,,False,297,164,133
hiba,32,0.03,temp,0.006097560975609756,0.006097560975609756,0.007518796992481203,False,0.23308270676691728,0.15786324786324787,,,False,297,164,133
hiba,32,0.04,mondrian,0.0,0.0,0.0,False,0.0,0.0,6.784511784511785,0.9663299663299664,False,297,164,133
hiba,32,0.04,marginal,0.0,0.0,0.0,False,0.0,0.0,6.08080808080808,0.9461279461279462,False,297,164,133
hiba,32,0.04,softmax,0.03048780487804878,0.03048780487804878,0.03759398496240601,False,0.3308270676691729,0.27341880341880337,,,False,297,164,133
hiba,32,0.04,temp,0.006097560975609756,0.006097560975609756,0.007518796992481203,False,0.2781954887218045,0.20829059829059826,,,False,297,164,133
hiba,32,0.05,mondrian,0.0,0.0,0.0,False,0.0,0.0,6.265993265993266,0.9629629629629629,False,297,164,133
hiba,32,0.05,marginal,0.0,0.0,0.0,False,0.007518796992481203,0.015384615384615385,5.461279461279461,0.9326599326599326,False,297,164,133
hiba,32,0.05,softmax,0.036585365853658534,0.036585365853658534,0.045112781954887216,False,0.3383458646616541,0.275982905982906,,,False,297,164,133
