cohort,draw,variant,alpha,group,tau,T,miss,n_mal,release,n_ben
pad,5,softmax,0.1,5,0.0,1.0,0.0,1.0,,
pad,5,softmax,0.1,0,0.0,1.0,,,0.6428571428571429,14.0
pad,5,softmax,0.15,1,0.0,1.0,0.024390243902439025,41.0,,
pad,5,softmax,0.15,2,0.0,1.0,0.05333333333333334,150.0,,
pad,5,softmax,0.15,3,0.0,1.0,0.05263157894736842,57.0,,
pad,5,softmax,0.15,4,0.0,1.0,0.0,12.0,,
pad,5,softmax,0.15,5,0.0,1.0,0.0,1.0,,
pad,5,softmax,0.15,0,0.0,1.0,,,0.6428571428571429,14.0
pad,5,temp,0.05,1,0.39520751940310284,3.8992512658321914,0.024390243902439025,41.0,,
pad,5,temp,0.05,2,0.39520751940310284,3.8992512658321914,0.05333333333333334,150.0,,
pad,5,temp,0.05,3,0.39520751940310284,3.8992512658321914,0.017543859649122806,57.0,,
pad,5,temp,0.05,4,0.39520751940310284,3.8992512658321914,0.0,12.0,,
pad,5,temp,0.05,5,0.39520751940310284,3.8992512658321914,0.0,1.0,,
pad,5,temp,0.05,0,0.39520751940310284,3.8992512658321914,,,0.6428571428571429,14.0
pad,5,temp,0.1,1,0.0,3.8992512658321914,0.024390243902439025,41.0,,
pad,5,temp,0.1,2,0.0,3.8992512658321914,0.05333333333333334,150.0,,
pad,5,temp,0.1,3,0.0,3.8992512658321914,0.05263157894736842,57.0,,
pad,5,temp,0.1,4,0.0,3.8992512658321914,0.0,12.0,,
pad,5,temp,0.1,5,0.0,3.8992512658321914,0.0,1.0,,
pad,5,temp,0.1,0,0.0,3.8992512658321914,,,0.6428571428571429,14.0
pad,5,temp,0.15,1,0.0,3.8992512658321914,0.024390243902439025,41.0,,
pad,5,temp,0.15,2,0.0,3.8992512658321914,0.05333333333333334,150.0,,
pad,5,temp,0.15,3,0.0,3.8992512658321914,0.05263157894736842,57.0,,
pad,5,temp,0.15,4,0.0,3.8992512658321914,0.0,12.0,,
pad,5,temp,0.15,5,0.0,3.8992512658321914,0.0,1.0,,
pad,5,temp,0.15,0,0.0,3.8992512658321914,,,0.6428571428571429,14.0
hiba,6,softmax,0.05,1,0.9850375494594771,1.0,0.0,20.0,,
hiba,6,softmax,0.05,2,0.9850375494594771,1.0,0.03508771929824561,114.0,,
hiba,6,softmax,0.05,3,0.9850375494594771,1.0,0.0,11.0,,
hiba,6,softmax,0.05,0,0.9850375494594771,1.0,,,0.3681592039800995,201.0
hiba,6,softmax,0.1,1,0.9531106113696585,1.0,0.05,20.0,,
hiba,6,softmax,0.1,2,0.9531106113696585,1.0,0.05263157894736842,114.0,,
hiba,6,softmax,0.1,3,0.9531106113696585,1.0,0.0,11.0,,
hiba,6,softmax,0.1,0,0.9531106113696585,1.0,,,0.5024875621890548,201.0
hiba,6,softmax,0.15,1,0.7756530674599967,1.0,0.2,20.0,,
hiba,6,softmax,0.15,2,0.7756530674599967,1.0,0.11403508771929824,114.0,,
hiba,6,softmax,0.15,3,0.7756530674599967,1.0,0.0,11.0,,
hiba,6,softmax,0.15,0,0.7756530674599967,1.0,,,0.7164179104477612,201.0
hiba,6,temp,0.05,1,0.48886067376212716,5.030645526897237,0.0,20.0,,
hiba,6,temp,0.05,2,0.48886067376212716,5.030645526897237,0.02631578947368421,114.0,,
hiba,6,temp,0.05,3,0.48886067376212716,5.030645526897237,0.0,11.0,,
hiba,6,temp,0.05,0,0.48886067376212716,5.030645526897237,,,0.47761194029850745,201.0
hiba,6,temp,0.1,1,0.40659977314113793,5.030645526897237,0.0,20.0,,
hiba,6,temp,0.1,2,0.40659977314113793,5.030645526897237,0.07017543859649122,114.0,,
hiba,6,temp,0.1,3,0.40659977314113793,5.030645526897237,0.0,11.0,,
hiba,6,temp,0.1,0,0.40659977314113793,5.030645526897237,,,0.6517412935323383,201.0
hiba,6,temp,0.15,1,0.3345276085341304,5.030645526897237,0.2,20.0,,
hiba,6,temp,0.15,2,0.3345276085341304,5.030645526897237,0.12280701754385964,114.0,,
hiba,6,temp,0.15,3,0.3345276085341304,5.030645526897237,0.0,11.0,,
hiba,6,temp,0.15,0,0.3345276085341304,5.030645526897237,,,0.7711442786069652,201.0
pad,6,softmax,0.05,1,0.4262509540532834,1.0,0.045454545454545456,22.0,,
pad,6,softmax,0.05,2,0.4262509540532834,1.0,0.041379310344827586,145.0,,
pad,6,softmax,0.05,3,0.4262509540532834,1.0,0.02631578947368421,76.0,,
pad,6,softmax,0.05,4,0.4262509540532834,1.0,0.1111111111111111,9.0,,
pad,6,softmax,0.05,5,0.4262509540532834,1.0,0.0,4.0,,
pad,6,softmax,0.05,0,0.4262509540532834,1.0,,,0.631578947368421,19.0
pad,6,softmax,0.1,1,0.0,1.0,0.045454545454545456,22.0,,
pad,6,softmax,0.1,2,0.0,1.0,0.041379310344827586,145.0,,
pad,6,softmax,0.1,3,0.0,1.0,0.02631578947368421,76.0,,
pad,6,softmax,0.1,4,0.0,1.0,0.1111111111111111,9.0,,
pad,6,softmax,0.1,5,0.0,1.0,0.0,4.0,,
pad,6,softmax,0.1,0,0.0,1.0,,,0.631578947368421,19.0
pad,6,softmax,0.15,1,0.0,1.0,0.045454545454545456,22.0,,
pad,6,softmax,0.15,2,0.0,1.0,0.041379310344827586,145.0,,
pad,6,softmax,0.15,3,0.0,1.0,0.02631578947368421,76.0,,
pad,6,softmax,0.15,4,0.0,1.0,0.1111111111111111,9.0,,
pad,6,softmax,0.15,5,0.0,1.0,0.0,4.0,,
pad,6,softmax,0.15,0,0.0,1.0,,,0.631578947368421,19.0
pad,6,temp,0.05,1,0.26409389156549573,4.063860453693203,0.045454545454545456,22.0,,
pad,6,temp,0.05,2,0.26409389156549573,4.063860453693203,0.041379310344827586,145.0,,
pad,6,temp,0.05,3,0.26409389156549573,4.063860453693203,0.02631578947368421,76.0,,
pad,6,temp,0.05,4,0.26409389156549573,4.063860453693203,0.1111111111111111,9.0,,
pad,6,temp,0.05,5,0.26409389156549573,4.063860453693203,0.0,4.0,,
pad,6,temp,0.05,0,0.26409389156549573,4.063860453693203,,,0.631578947368421,19.0
pad,6,temp,0.1,1,0.0,4.063860453693203,0.045454545454545456,22.0,,
pad,6,temp,0.1,2,0.0,4.063860453693203,0.041379310344827586,145.0,,
pad,6,temp,0.1,3,0.0,4.063860453693203,0.02631578947368421,76.0,,
pad,6,temp,0.1,4,0.0,4.063860453693203,0.1111111111111111,9.0,,
pad,6,temp,0.1,5,0.0,4.063860453693203,0.0,4.0,,
pad,6,temp,0.1,0,0.0,4.063860453693203,,,0.631578947368421,19.0
pad,6,temp,0.15,1,0.0,4.063860453693203,0.045454545454545456,22.0,,
pad,6,temp,0.15,2,0.0,4.063860453693203,0.041379310344827586,145.0,,
pad,6,temp,0.15,3,0.0,4.063860453693203,0.02631578947368421,76.0,,
pad,6,temp,0.15,4,0.0,4.063860453693203,0.1111111111111111,9.0,,
pad,6,temp,0.15,5,0.0,4.063860453693203,0.0,4.0,,
pad,6,temp,0.15,0,0.0,4.063860453693203,,,0.631578947368421,19.0
hiba,7,softmax,0.05,1,0.9769672256752083,1.0,0.0,13.0,,
hiba,7,softmax,0.05,2,0.9769672256752083,1.0,0.04477611940298507,134.0,,
hiba,7,softmax,0.05,3,0.9769672256752083,1.0,0.1111111111111111,9.0,,
hiba,7,softmax,0.05,0,0.9769672256752083,1.0,,,0.3080568720379147,211.0
hiba,7,softmax,0.1,1,0.907472447353234,1.0,0.15384615384615385,13.0,,
hiba,7,softmax,0.1,2,0.907472447353234,1.0,0.08208955223880597,134.0,,
hiba,7,softmax,0.1,3,0.907472447353234,1.0,0.1111111111111111,9.0,,
hiba,7,softmax,0.1,0,0.907472447353234,1.0,,,0.5402843601895735,211.0
hiba,7,softmax,0.15,1,0.7087114600675896,1.0,0.15384615384615385,13.0,,
hiba,7,softmax,0.15,2,0.7087114600675896,1.0,0.15671641791044777,134.0,,
hiba,7,softmax,0.15,3,0.7087114600675896,1.0,0.1111111111111111,9.0,,
hiba,7,softmax,0.15,0,0.7087114600675896,1.0,,,0.7677725118483413,211.0
hiba,7,temp,0.05,1,0.521294643957327,4.52970453596611,0.0,13.0,,
hiba,7,temp,0.05,2,0.521294643957327,4.52970453596611,0.022388059701492536,134.0,,
hiba,7,temp,0.05,3,0.521294643957327,4.52970453596611,0.0,9.0,,
hiba,7,temp,0.05,0,0.521294643957327,4.52970453596611,,,0.3981042654028436,211.0
hiba,7,temp,0.1,1,0.38990361681389796,4.52970453596611,0.07692307692307693,13.0,,
hiba,7,temp,0.1,2,0.38990361681389796,4.52970453596611,0.08955223880597014,134.0,,
hiba,7,temp,0.1,3,0.38990361681389796,4.52970453596611,0.1111111111111111,9.0,,
hiba,7,temp,0.1,0,0.38990361681389796,4.52970453596611,,,0.7251184834123223,211.0
hiba,7,temp,0.15,1,0.35089974256087764,4.52970453596611,0.23076923076923078,13.0,,
hiba,7,temp,0.15,2,0.35089974256087764,4.52970453596611,0.1044776119402985,134.0,,
hiba,7,temp,0.15,3,0.35089974256087764,4.52970453596611,0.1111111111111111,9.0,,
hiba,7,temp,0.15,0,0.35089974256087764,4.52970453596611,,,0.8436018957345972,211.0
pad,7,softmax,0.05,1,0.0,1.0,0.0,25.0,,
pad,7,softmax,0.05,2,0.0,1.0,0.0425531914893617,141.0,,
pad,7,softmax,0.05,3,0.0,1.0,0.06818181818181818,88.0,,
pad,7,softmax,0.05,4,0.0,1.0,0.1111111111111111,9.0,,
pad,7,softmax,0.05,5,0.0,1.0,0.0,3.0,,
pad,7,softmax,0.05,0,0.0,1.0,,,0.5454545454545454,11.0
pad,7,softmax,0.1,1,0.0,1.0,0.0,25.0,,
pad,7,softmax,0.1,2,0.0,1.0,0.0425531914893617,141.0,,
pad,7,softmax,0.1,3,0.0,1.0,0.06818181818181818,88.0,,
pad,7,softmax,0.1,4,0.0,1.0,0.1111111111111111,9.0,,
pad,7,softmax,0.1,5,0.0,1.0,0.0,3.0,,
pad,7,softmax,0.1,0,0.0,1.0,,,0.5454545454545454,11.0
pad,7,softmax,0.15,1,0.0,1.0,0.0,25.0,,
pad,7,softmax,0.15,2,0.0,1.0,0.0425531914893617,141.0,,
pad,7,softmax,0.15,3,0.0,1.0,0.06818181818181818,88.0,,
pad,7,softmax,0.15,4,0.0,1.0,0.1111111111111111,9.0,,
pad,7,softmax,0.15,5,0.0,1.0,0.0,3.0,,
pad,7,softmax,0.15,0,0.0,1.0,,,0.5454545454545454,11.0
pad,7,temp,0.05,1,0.0,4.182777941901005,0.0,25.0,,
pad,7,temp,0.05,2,0.0,4.182777941901005,0.0425531914893617,141.0,,
pad,7,temp,0.05,3,0.0,4.182777941901005,0.06818181818181818,88.0,,
pad,7,temp,0.05,4,0.0,4.182777941901005,0.1111111111111111,9.0,,
pad,7,temp,0.05,5,0.0,4.182777941901005,0.0,3.0,,
pad,7,temp,0.05,0,0.0,4.182777941901005,,,0.5454545454545454,11.0
pad,7,temp,0.1,1,0.0,4.182777941901005,0.0,25.0,,
pad,7,temp,0.1,2,0.0,4.182777941901005,0.0425531914893617,141.0,,
pad,7,temp,0.1,3,0.0,4.182777941901005,0.06818181818181818,88.0,,
pad,7,temp,0.1,4,0.0,4.182777941901005,0.1111111111111111,9.0,,
pad,7,temp,0.1,5,0.0,4.182777941901005,0.0,3.0,,
pad,7,temp,0.1,0,0.0,4.182777941901005,,,0.5454545454545454,11.0
pad,7,temp,0.15,1,0.0,4.182777941901005,0.0,25.0,,
pad,7,temp,0.15,2,0.0,4.182777941901005,0.0425531914893617,141.0,,
pad,7,temp,0.15,3,0.0,4.182777941901005,0.06818181818181818,88.0,,
pad,7,temp,0.15,4,0.0,4.182777941901005,0.1111111111111111,9.0,,
pad,7,temp,0.15,5,0.0,4.182777941901005,0.0,3.0,,
pad,7,temp,0.15,0,0.0,4.182777941901005,,,0.5454545454545454,11.0
hiba,8,softmax,0.05,1,0.9831793416293787,1.0,0.0,17.0,,
hiba,8,softmax,0.05,2,0.9831793416293787,1.0,0.04878048780487805,123.0,,
hiba,8,softmax,0.05,3,0.9831793416293787,1.0,0.0,7.0,,
hiba,8,softmax,0.05,0,0.9831793416293787,1.0,,,0.29878048780487804,164.0
hiba,8,softmax,0.1,1,0.9139303164485537,1.0,0.058823529411764705,17.0,,
hiba,8,softmax,0.1,2,0.9139303164485537,1.0,0.0975609756097561,123.0,,
hiba,8,softmax,0.1,3,0.9139303164485537,1.0,0.14285714285714285,7.0,,
hiba,8,softmax,0.1,0,0.9139303164485537,1.0,,,0.5060975609756098,164.0
hiba,8,softmax,0.15,1,0.747817132126074,1.0,0.11764705882352941,17.0,,
hiba,8,softmax,0.15,2,0.747817132126074,1.0,0.14634146341463414,123.0,,
hiba,8,softmax,0.15,3,0.747817132126074,1.0,0.2857142857142857,7.0,,
hiba,8,softmax,0.15,0,0.747817132126074,1.0,,,0.676829268292683,164.0
hiba,8,temp,0.05,1,0.5107567259133926,4.608847563963696,0.0,17.0,,
hiba,8,temp,0.05,2,0.5107567259133926,4.608847563963696,0.04878048780487805,123.0,,
hiba,8,temp,0.05,3,0.5107567259133926,4.608847563963696,0.0,7.0,,
hiba,8,temp,0.05,0,0.5107567259133926,4.608847563963696,,,0.3780487804878049,164.0
hiba,8,temp,0.1,1,0.3937372355027678,4.608847563963696,0.0,17.0,,
hiba,8,temp,0.1,2,0.3937372355027678,4.608847563963696,0.0975609756097561,123.0,,
hiba,8,temp,0.1,3,0.3937372355027678,4.608847563963696,0.14285714285714285,7.0,,
hiba,8,temp,0.1,0,0.3937372355027678,4.608847563963696,,,0.6463414634146342,164.0
hiba,8,temp,0.15,1,0.34643997402068066,4.608847563963696,0.11764705882352941,17.0,,
hiba,8,temp,0.15,2,0.34643997402068066,4.608847563963696,0.14634146341463414,123.0,,
hiba,8,temp,0.15,3,0.34643997402068066,4.608847563963696,0.2857142857142857,7.0,,
hiba,8,temp,0.15,0,0.34643997402068066,4.608847563963696,,,0.7317073170731707,164.0
pad,8,softmax,0.05,1,0.0,1.0,0.0,20.0,,
pad,8,softmax,0.05,2,0.0,1.0,0.055248618784530384,181.0,,
pad,8,softmax,0.05,3,0.0,1.0,0.07575757575757576,66.0,,
pad,8,softmax,0.05,4,0.0,1.0,0.18181818181818182,11.0,,
pad,8,softmax,0.05,5,0.0,1.0,0.0,2.0,,
pad,8,softmax,0.05,0,0.0,1.0,,,0.782608695652174,23.0
pad,8,softmax,0.1,1,0.0,1.0,0.0,20.0,,
pad,8,softmax,0.1,2,0.0,1.0,0.055248618784530384,181.0,,
pad,8,softmax,0.1,3,0.0,1.0,0.07575757575757576,66.0,,
pad,8,softmax,0.1,4,0.0,1.0,0.18181818181818182,11.0,,
pad,8,softmax,0.1,5,0.0,1.0,0.0,2.0,,
pad,8,softmax,0.1,0,0.0,1.0,,,0.782608695652174,23.0
pad,8,softmax,0.15,1,0.0,1.0,0.0,20.0,,
pad,8,softmax,0.15,2,0.0,1.0,0.055248618784530384,181.0,,
pad,8,softmax,0.15,3,0.0,1.0,0.07575757575757576,66.0,,
pad,8,softmax,0.15,4,0.0,1.0,0.18181818181818182,11.0,,
pad,8,softmax,0.15,5,0.0,1.0,0.0,2.0,,
pad,8,softmax,0.15,0,0.0,1.0,,,0.782608695652174,23.0
pad,8,temp,0.05,1,0.0,3.952392021126756,0.0,20.0,,
pad,8,temp,0.05,2,0.0,3.952392021126756,0.055248618784530384,181.0,,
pad,8,temp,0.05,3,0.0,3.952392021126756,0.07575757575757576,66.0,,
pad,8,temp,0.05,4,0.0,3.952392021126756,0.18181818181818182,11.0,,
pad,8,temp,0.05,5,0.0,3.952392021126756,0.0,2.0,,
pad,8,temp,0.05,0,0.0,3.952392021126756,,,0.782608695652174,23.0
pad,8,temp,0.1,1,0.0,3.952392021126756,0.0,20.0,,
pad,8,temp,0.1,2,0.0,3.952392021126756,0.055248618784530384,181.0,,
pad,8,temp,0.1,3,0.0,3.952392021126756,0.07575757575757576,66.0,,
pad,8,temp,0.1,4,0.0,3.952392021126756,0.18181818181818182,11.0,,
pad,8,temp,0.1,5,0.0,3.952392021126756,0.0,2.0,,
pad,8,temp,0.1,0,0.0,3.952392021126756,,,0.782608695652174,23.0
pad,8,temp,0.15,1,0.0,3.952392021126756,0.0,20.0,,
pad,8,temp,0.15,2,0.0,3.952392021126756,0.055248618784530384,181.0,,
pad,8,temp,0.15,3,0.0,3.952392021126756,0.07575757575757576,66.0,,
pad,8,temp,0.15,4,0.0,3.952392021126756,0.18181818181818182,11.0,,
pad,8,temp,0.15,5,0.0,3.952392021126756,0.0,2.0,,
pad,8,temp,0.15,0,0.0,3.952392021126756,,,0.782608695652174,23.0
hiba,9,softmax,0.05,1,0.9844580586678592,1.0,0.05555555555555555,18.0,,
hiba,9,softmax,0.05,2,0.9844580586678592,1.0,0.042735042735042736,117.0,,
hiba,9,softmax,0.05,3,0.9844580586678592,1.0,0.0,15.0,,
hiba,9,softmax,0.05,0,0.9844580586678592,1.0,,,0.23684210526315788,228.0
hiba,9,softmax,0.1,1,0.9480643919993349,1.0,0.1111111111111111,18.0,,
hiba,9,softmax,0.1,2,0.9480643919993349,1.0,0.05982905982905983,117.0,,
hiba,9,softmax,0.1,3,0.9480643919993349,1.0,0.0,15.0,,
hiba,9,softmax,0.1,0,0.9480643919993349,1.0,,,0.41228070175438597,228.0
hiba,9,softmax,0.15,1,0.794212871668523,1.0,0.1111111111111111,18.0,,
hiba,9,softmax,0.15,2,0.794212871668523,1.0,0.1282051282051282,117.0,,
hiba,9,softmax,0.15,3,0.794212871668523,1.0,0.06666666666666667,15.0,,
hiba,9,softmax,0.15,0,0.794212871668523,1.0,,,0.6754385964912281,228.0
hiba,9,temp,0.05,1,0.4977178893725264,4.803267594738064,0.05555555555555555,18.0,,
hiba,9,temp,0.05,2,0.4977178893725264,4.803267594738064,0.05128205128205128,117.0,,
hiba,9,temp,0.05,3,0.4977178893725264,4.803267594738064,0.0,15.0,,
hiba,9,temp,0.05,0,0.4977178893725264,4.803267594738064,,,0.37719298245614036,228.0
hiba,9,temp,0.1,1,0.4282283475903366,4.803267594738064,0.05555555555555555,18.0,,
hiba,9,temp,0.1,2,0.4282283475903366,4.803267594738064,0.06837606837606838,117.0,,
hiba,9,temp,0.1,3,0.4282283475903366,4.803267594738064,0.0,15.0,,
hiba,9,temp,0.1,0,0.4282283475903366,4.803267594738064,,,0.5350877192982456,228.0
hiba,9,temp,0.15,1,0.35846621588781863,4.803267594738064,0.1111111111111111,18.0,,
hiba,9,temp,0.15,2,0.35846621588781863,4.803267594738064,0.1282051282051282,117.0,,
hiba,9,temp,0.15,3,0.35846621588781863,4.803267594738064,0.06666666666666667,15.0,,
hiba,9,temp,0.15,0,0.35846621588781863,4.803267594738064,,,0.7894736842105263,228.0
pad,9,softmax,0.05,1,0.0,1.0,0.038461538461538464,26.0,,
pad,9,softmax,0.05,2,0.0,1.0,0.05128205128205128,156.0,,
pad,9,softmax,0.05,3,0.0,1.0,0.06349206349206349,63.0,,
pad,9,softmax,0.05,4,0.0,1.0,0.1,10.0,,
pad,9,softmax,0.05,5,0.0,1.0,0.0,3.0,,
pad,9,softmax,0.05,0,0.0,1.0,,,0.6666666666666666,18.0
pad,9,softmax,0.1,1,0.0,1.0,0.038461538461538464,26.0,,
pad,9,softmax,0.1,2,0.0,1.0,0.05128205128205128,156.0,,
pad,9,softmax,0.1,3,0.0,1.0,0.06349206349206349,63.0,,
pad,9,softmax,0.1,4,0.0,1.0,0.1,10.0,,
pad,9,softmax,0.1,5,0.0,1.0,0.0,3.0,,
pad,9,softmax,0.1,0,0.0,1.0,,,0.6666666666666666,18.0
pad,9,softmax,0.15,1,0.0,1.0,0.038461538461538464,26.0,,
pad,9,softmax,0.15,2,0.0,1.0,0.05128205128205128,156.0,,
pad,9,softmax,0.15,3,0.0,1.0,0.06349206349206349,63.0,,
pad,9,softmax,0.15,4,0.0,1.0,0.1,10.0,,
pad,9,softmax,0.15,5,0.0,1.0,0.0,3.0,,
pad,9,softmax,0.15,0,0.0,1.0,,,0.6666666666666666,18.0
pad,9,temp,0.05,1,0.0,3.888941672023273,0.038461538461538464,26.0,,
pad,9,temp,0.05,2,0.0,3.888941672023273,0.05128205128205128,156.0,,
pad,9,temp,0.05,3,0.0,3.888941672023273,0.06349206349206349,63.0,,
pad,9,temp,0.05,4,0.0,3.888941672023273,0.1,10.0,,
pad,9,temp,0.05,5,0.0,3.888941672023273,0.0,3.0,,
pad,9,temp,0.05,0,0.0,3.888941672023273,,,0.6666666666666666,18.0
pad,9,temp,0.1,1,0.0,3.888941672023273,0.038461538461538464,26.0,,
pad,9,temp,0.1,2,0.0,3.888941672023273,0.05128205128205128,156.0,,
pad,9,temp,0.1,3,0.0,3.888941672023273,0.06349206349206349,63.0,,
pad,9,temp,0.1,4,0.0,3.888941672023273,0.1,10.0,,
pad,9,temp,0.1,5,0.0,3.888941672023273,0.0,3.0,,
pad,9,temp,0.1,0,0.0,3.888941672023273,,,0.6666666666666666,18.0
pad,9,temp,0.15,1,0.0,3.888941672023273,0.038461538461538464,26.0,,
pad,9,temp,0.15,2,0.0,3.888941672023273,0.05128205128205128,156.0,,
pad,9,temp,0.15,3,0.0,3.888941672023273,0.06349206349206349,63.0,,
pad,9,temp,0.15,4,0.0,3.888941672023273,0.1,10.0,,
pad,9,temp,0.15,5,0.0,3.888941672023273,0.0,3.0,,
pad,9,temp,0.15,0,0.0,3.888941672023273,,,0.6666666666666666,18.0
hiba,10,softmax,0.05,1,0.9779506018179986,1.0,0.0,19.0,,
hiba,10,softmax,0.05,2,0.9779506018179986,1.0,0.0625,112.0,,
hiba,10,softmax,0.05,3,0.9779506018179986,1.0,0.1111111111111111,9.0,,
hiba,10,softmax,0.05,0,0.9779506018179986,1.0,,,0.35772357723577236,123.0
hiba,10,softmax,0.1,1,0.8543339950601975,1.0,0.10526315789473684,19.0,,
hiba,10,softmax,0.1,2,0.8543339950601975,1.0,0.14285714285714285,112.0,,
hiba,10,softmax,0.1,3,0.8543339950601975,1.0,0.1111111111111111,9.0,,
hiba,10,softmax,0.1,0,0.8543339950601975,1.0,,,0.5934959349593496,123.0
hiba,10,softmax,0.15,1,0.6440194705293291,1.0,0.15789473684210525,19.0,,
hiba,10,softmax,0.15,2,0.6440194705293291,1.0,0.21428571428571427,112.0,,
hiba,10,softmax,0.15,3,0.6440194705293291,1.0,0.2222222222222222,9.0,,
hiba,10,softmax,0.15,0,0.6440194705293291,1.0,,,0.7235772357723578,123.0
hiba,10,temp,0.05,1,0.5122107751646321,4.569405784436136,0.0,19.0,,
hiba,10,temp,0.05,2,0.5122107751646321,4.569405784436136,0.0625,112.0,,
hiba,10,temp,0.05,3,0.5122107751646321,4.569405784436136,0.0,9.0,,
hiba,10,temp,0.05,0,0.5122107751646321,4.569405784436136,,,0.43089430894308944,123.0
hiba,10,temp,0.1,1,0.37809655537990655,4.569405784436136,0.05263157894736842,19.0,,
hiba,10,temp,0.1,2,0.37809655537990655,4.569405784436136,0.16071428571428573,112.0,,
hiba,10,temp,0.1,3,0.37809655537990655,4.569405784436136,0.1111111111111111,9.0,,
hiba,10,temp,0.1,0,0.37809655537990655,4.569405784436136,,,0.6747967479674797,123.0
hiba,10,temp,0.15,1,0.3407744793593701,4.569405784436136,0.10526315789473684,19.0,,
hiba,10,temp,0.15,2,0.3407744793593701,4.569405784436136,0.1875,112.0,,
hiba,10,temp,0.15,3,0.3407744793593701,4.569405784436136,0.2222222222222222,9.0,,
hiba,10,temp,0.15,0,0.3407744793593701,4.569405784436136,,,0.7154471544715447,123.0
pad,10,softmax,0.05,1,0.4967425870871364,1.0,0.0,24.0,,
pad,10,softmax,0.05,2,0.4967425870871364,1.0,0.06493506493506493,154.0,,
pad,10,softmax,0.05,3,0.4967425870871364,1.0,0.08333333333333333,60.0,,
pad,10,softmax,0.05,4,0.4967425870871364,1.0,0.16666666666666666,6.0,,
pad,10,softmax,0.05,5,0.4967425870871364,1.0,0.0,1.0,,
pad,10,softmax,0.05,0,0.4967425870871364,1.0,,,0.6363636363636364,22.0
pad,10,softmax,0.1,1,0.0,1.0,0.0,24.0,,
pad,10,softmax,0.1,2,0.0,1.0,0.06493506493506493,154.0,,
pad,10,softmax,0.1,3,0.0,1.0,0.08333333333333333,60.0,,
pad,10,softmax,0.1,4,0.0,1.0,0.16666666666666666,6.0,,
pad,10,softmax,0.1,5,0.0,1.0,0.0,1.0,,
pad,10,softmax,0.1,0,0.0,1.0,,,0.6363636363636364,22.0
pad,10,softmax,0.15,1,0.0,1.0,0.0,24.0,,
pad,10,softmax,0.15,2,0.0,1.0,0.06493506493506493,154.0,,
pad,10,softmax,0.15,3,0.0,1.0,0.08333333333333333,60.0,,
pad,10,softmax,0.15,4,0.0,1.0,0.16666666666666666,6.0,,
pad,10,softmax,0.15,5,0.0,1.0,0.0,1.0,,
pad,10,softmax,0.15,0,0.0,1.0,,,0.6363636363636364,22.0
pad,10,temp,0.05,1,0.3598519833742483,3.887309495567402,0.0,24.0,,
pad,10,temp,0.05,2,0.3598519833742483,3.887309495567402,0.05844155844155844,154.0,,
pad,10,temp,0.05,3,0.3598519833742483,3.887309495567402,0.08333333333333333,60.0,,
pad,10,temp,0.05,4,0.3598519833742483,3.887309495567402,0.16666666666666666,6.0,,
pad,10,temp,0.05,5,0.3598519833742483,3.887309495567402,0.0,1.0,,
pad,10,temp,0.05,0,0.3598519833742483,3.887309495567402,,,0.5909090909090909,22.0
pad,10,temp,0.1,1,0.0,3.887309495567402,0.0,24.0,,
pad,10,temp,0.1,2,0.0,3.887309495567402,0.06493506493506493,154.0,,
pad,10,temp,0.1,3,0.0,3.887309495567402,0.08333333333333333,60.0,,
pad,10,temp,0.1,4,0.0,3.887309495567402,0.16666666666666666,6.0,,
pad,10,temp,0.1,5,0.0,3.887309495567402,0.0,1.0,,
pad,10,temp,0.1,0,0.0,3.887309495567402,,,0.6363636363636364,22.0
pad,10,temp,0.15,1,0.0,3.887309495567402,0.0,24.0,,
pad,10,temp,0.15,2,0.0,3.887309495567402,0.06493506493506493,154.0,,
pad,10,temp,0.15,3,0.0,3.887309495567402,0.08333333333333333,60.0,,
pad,10,temp,0.15,4,0.0,3.887309495567402,0.16666666666666666,6.0,,
pad,10,temp,0.15,5,0.0,3.887309495567402,0.0,1.0,,
pad,10,temp,0.15,0,0.0,3.887309495567402,,,0.6363636363636364,22.0
hiba,11,softmax,0.05,1,0.9778988591973208,1.0,0.0,11.0,,
hiba,11,softmax,0.05,2,0.9778988591973208,1.0,0.06611570247933884,121.0,,
hiba,11,softmax,0.05,3,0.9778988591973208,1.0,0.05555555555555555,18.0,,
hiba,11,softmax,0.05,0,0.9778988591973208,1.0,,,0.3282442748091603,131.0
hiba,11,softmax,0.1,1,0.9099442044371707,1.0,0.18181818181818182,11.0,,
hiba,11,softmax,0.1,2,0.9099442044371707,1.0,0.11570247933884298,121.0,,
hiba,11,softmax,0.1,3,0.9099442044371707,1.0,0.05555555555555555,18.0,,
hiba,11,softmax,0.1,0,0.9099442044371707,1.0,,,0.48854961832061067,131.0
hiba,11,softmax,0.15,1,0.6866791997567764,1.0,0.18181818181818182,11.0,,
hiba,11,softmax,0.15,2,0.6866791997567764,1.0,0.19834710743801653,121.0,,
hiba,11,softmax,0.15,3,0.6866791997567764,1.0,0.2222222222222222,18.0,,
hiba,11,softmax,0.15,0,0.6866791997567764,1.0,,,0.7022900763358778,131.0
hiba,11,temp,0.05,1,0.49380831236764333,4.774205643319989,0.0,11.0,,
hiba,11,temp,0.05,2,0.49380831236764333,4.774205643319989,0.06611570247933884,121.0,,
hiba,11,temp,0.05,3,0.49380831236764333,4.774205643319989,0.0,18.0,,
