cohort,draw,alpha,stratum,n_cal,degenerate,coverage,coverage_pw,miss_rate,referral,referral_pw,set_size,n_test
hiba,83,0.15,sens-SCC,,,,,,1.0,,,31
pad,83,0.05,B,24.0,False,0.9333333333333333,0.9333333333333333,,1.0,1.0,3.933333333333333,15
pad,83,0.05,M1,25.0,False,0.9666666666666667,0.9777777777777777,0.0,1.0,1.0,4.1,30
pad,83,0.05,M2,154.0,False,0.950920245398773,0.9449275362318841,0.0,1.0,1.0,4.07361963190184,163
pad,83,0.05,M3,85.0,False,0.9814814814814815,0.9714285714285714,0.0,1.0,1.0,4.12962962962963,54
pad,83,0.05,M4,8.0,True,1.0,1.0,0.0,1.0,1.0,5.333333333333333,9
pad,83,0.05,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,5.25,4
pad,83,0.05,cov-MEL,,,0.8333333333333334,,,,,,6
pad,83,0.05,sens-MEL,,,,,,1.0,,,6
pad,83,0.05,cov-NV,,,0.9,,,,,,10
pad,83,0.05,cov-BCC,,,0.9881656804733728,,,,,,169
pad,83,0.05,sens-BCC,,,,,,1.0,,,169
pad,83,0.05,cov-AK,,,0.9152542372881356,,,,,,59
pad,83,0.05,sens-AK,,,,,,1.0,,,59
pad,83,0.05,cov-BKL,,,1.0,,,,,,5
pad,83,0.05,cov-SCC,,,0.9230769230769231,,,,,,26
pad,83,0.05,sens-SCC,,,,,,1.0,,,26
pad,83,0.1,B,24.0,False,0.9333333333333333,0.9333333333333333,,1.0,1.0,3.066666666666667,15
pad,83,0.1,M1,25.0,False,0.8666666666666667,0.9277777777777777,0.0,1.0,1.0,2.966666666666667,30
pad,83,0.1,M2,154.0,False,0.8711656441717791,0.8637681159420291,0.0,1.0,1.0,2.815950920245399,163
pad,83,0.1,M3,85.0,False,0.9814814814814815,0.9714285714285714,0.0,1.0,1.0,3.185185185185185,54
pad,83,0.1,M4,8.0,True,1.0,1.0,0.0,1.0,1.0,5.111111111111111,9
pad,83,0.1,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,4.75,4
pad,83,0.1,cov-MEL,,,0.6666666666666666,,,,,,6
pad,83,0.1,sens-MEL,,,,,,1.0,,,6
pad,83,0.1,cov-NV,,,0.9,,,,,,10
pad,83,0.1,cov-BCC,,,0.9408284023668639,,,,,,169
pad,83,0.1,sens-BCC,,,,,,1.0,,,169
pad,83,0.1,cov-AK,,,0.8983050847457628,,,,,,59
pad,83,0.1,sens-AK,,,,,,1.0,,,59
pad,83,0.1,cov-BKL,,,1.0,,,,,,5
pad,83,0.1,cov-SCC,,,0.6923076923076923,,,,,,26
pad,83,0.1,sens-SCC,,,,,,1.0,,,26
pad,83,0.15,B,24.0,False,0.8666666666666667,0.8666666666666667,,1.0,1.0,2.466666666666667,15
pad,83,0.15,M1,25.0,False,0.8666666666666667,0.9277777777777777,0.0,1.0,1.0,2.5,30
pad,83,0.15,M2,154.0,False,0.8343558282208589,0.8246376811594204,0.0,1.0,1.0,2.294478527607362,163
pad,83,0.15,M3,85.0,False,0.9444444444444444,0.9333333333333335,0.0,1.0,1.0,2.5925925925925926,54
pad,83,0.15,M4,8.0,False,0.7777777777777778,0.7777777777777778,0.0,1.0,1.0,2.888888888888889,9
pad,83,0.15,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,4.5,4
pad,83,0.15,cov-MEL,,,0.6666666666666666,,,,,,6
pad,83,0.15,sens-MEL,,,,,,1.0,,,6
pad,83,0.15,cov-NV,,,0.8,,,,,,10
pad,83,0.15,cov-BCC,,,0.9112426035502958,,,,,,169
pad,83,0.15,sens-BCC,,,,,,1.0,,,169
pad,83,0.15,cov-AK,,,0.864406779661017,,,,,,59
pad,83,0.15,sens-AK,,,,,,1.0,,,59
pad,83,0.15,cov-BKL,,,1.0,,,,,,5
pad,83,0.15,cov-SCC,,,0.5769230769230769,,,,,,26
pad,83,0.15,sens-SCC,,,,,,1.0,,,26
hiba,84,0.05,B,160.0,False,0.9633507853403142,0.9198717948717948,,1.0,1.0,5.617801047120419,191
hiba,84,0.05,M1,26.0,False,1.0,1.0,0.0,1.0,1.0,6.4375,16
hiba,84,0.05,M2,230.0,False,0.8807339449541285,0.9,0.0,1.0,1.0,6.0,109
hiba,84,0.05,M3,21.0,False,0.875,0.8461538461538461,0.0,1.0,1.0,5.9375,16
hiba,84,0.05,cov-MEL,,,0.9761904761904762,,,,,,42
hiba,84,0.05,sens-MEL,,,,,,1.0,,,42
hiba,84,0.05,cov-NV,,,1.0,,,,,,144
hiba,84,0.05,cov-BCC,,,0.9814814814814815,,,,,,54
hiba,84,0.05,sens-BCC,,,,,,1.0,,,54
hiba,84,0.05,cov-AK,,,0.625,,,,,,16
hiba,84,0.05,sens-AK,,,,,,1.0,,,16
hiba,84,0.05,cov-BKL,,,1.0,,,,,,20
hiba,84,0.05,cov-DF,,,0.7058823529411765,,,,,,17
hiba,84,0.05,cov-VASC,,,0.8,,,,,,10
hiba,84,0.05,cov-SCC,,,0.7586206896551724,,,,,,29
hiba,84,0.05,sens-SCC,,,,,,1.0,,,29
hiba,84,0.1,B,160.0,False,0.8952879581151832,0.8194444444444444,,1.0,1.0,3.5340314136125652,191
hiba,84,0.1,M1,26.0,False,1.0,1.0,0.0,1.0,1.0,4.375,16
hiba,84,0.1,M2,230.0,False,0.8440366972477065,0.8676470588235294,0.0,1.0,1.0,3.926605504587156,109
hiba,84,0.1,M3,21.0,False,0.875,0.8461538461538461,0.0,1.0,1.0,3.8125,16
hiba,84,0.1,cov-MEL,,,0.9761904761904762,,,,,,42
hiba,84,0.1,sens-MEL,,,,,,1.0,,,42
hiba,84,0.1,cov-NV,,,0.9930555555555556,,,,,,144
hiba,84,0.1,cov-BCC,,,0.9629629629629629,,,,,,54
hiba,84,0.1,sens-BCC,,,,,,1.0,,,54
hiba,84,0.1,cov-AK,,,0.625,,,,,,16
hiba,84,0.1,sens-AK,,,,,,1.0,,,16
hiba,84,0.1,cov-BKL,,,0.95,,,,,,20
hiba,84,0.1,cov-DF,,,0.35294117647058826,,,,,,17
hiba,84,0.1,cov-VASC,,,0.3,,,,,,10
hiba,84,0.1,cov-SCC,,,0.6551724137931034,,,,,,29
hiba,84,0.1,sens-SCC,,,,,,1.0,,,29
hiba,84,0.15,B,160.0,False,0.8848167539267016,0.7938034188034188,,1.0,1.0,3.2408376963350785,191
hiba,84,0.15,M1,26.0,False,0.9375,0.96875,0.0,1.0,1.0,3.5625,16
hiba,84,0.15,M2,230.0,False,0.8073394495412844,0.8323529411764706,0.0,1.0,1.0,3.4311926605504586,109
hiba,84,0.15,M3,21.0,False,0.875,0.8461538461538461,0.0,1.0,1.0,3.25,16
hiba,84,0.15,cov-MEL,,,0.9761904761904762,,,,,,42
hiba,84,0.15,sens-MEL,,,,,,1.0,,,42
hiba,84,0.15,cov-NV,,,0.9930555555555556,,,,,,144
hiba,84,0.15,cov-BCC,,,0.9259259259259259,,,,,,54
hiba,84,0.15,sens-BCC,,,,,,1.0,,,54
hiba,84,0.15,cov-AK,,,0.5,,,,,,16
hiba,84,0.15,sens-AK,,,,,,1.0,,,16
hiba,84,0.15,cov-BKL,,,0.95,,,,,,20
hiba,84,0.15,cov-DF,,,0.35294117647058826,,,,,,17
hiba,84,0.15,cov-VASC,,,0.1,,,,,,10
hiba,84,0.15,cov-SCC,,,0.6206896551724138,,,,,,29
hiba,84,0.15,sens-SCC,,,,,,1.0,,,29
pad,84,0.05,B,26.0,False,1.0,1.0,,1.0,1.0,4.266666666666667,15
pad,84,0.05,M1,22.0,False,0.8285714285714286,0.8564814814814814,0.0,1.0,1.0,3.5142857142857142,35
pad,84,0.05,M2,173.0,False,0.9565217391304348,0.953125,0.0,1.0,1.0,4.202898550724638,138
pad,84,0.05,M3,76.0,False,0.95,0.9318181818181818,0.0,1.0,1.0,3.966666666666667,60
pad,84,0.05,M4,10.0,True,1.0,1.0,0.0,1.0,1.0,5.571428571428571,7
pad,84,0.05,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,5.5,2
pad,84,0.05,cov-MEL,,,0.7777777777777778,,,,,,9
pad,84,0.05,sens-MEL,,,,,,1.0,,,9
pad,84,0.05,cov-NV,,,1.0,,,,,,10
pad,84,0.05,cov-BCC,,,0.9724137931034482,,,,,,145
pad,84,0.05,sens-BCC,,,,,,1.0,,,145
pad,84,0.05,cov-AK,,,0.9454545454545454,,,,,,55
pad,84,0.05,sens-AK,,,,,,1.0,,,55
pad,84,0.05,cov-BKL,,,1.0,,,,,,5
pad,84,0.05,cov-SCC,,,0.8181818181818182,,,,,,33
pad,84,0.05,sens-SCC,,,,,,1.0,,,33
pad,84,0.1,B,26.0,False,1.0,1.0,,1.0,1.0,3.3333333333333335,15
pad,84,0.1,M1,22.0,False,0.8285714285714286,0.8564814814814814,0.0,1.0,1.0,3.2857142857142856,35
pad,84,0.1,M2,173.0,False,0.9130434782608695,0.915798611111111,0.0,1.0,1.0,3.6231884057971016,138
pad,84,0.1,M3,76.0,False,0.9166666666666666,0.8977272727272727,0.0,1.0,1.0,3.65,60
pad,84,0.1,M4,10.0,False,0.5714285714285714,0.5714285714285714,0.0,1.0,1.0,3.0,7
pad,84,0.1,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,5.5,2
pad,84,0.1,cov-MEL,,,0.6666666666666666,,,,,,9
pad,84,0.1,sens-MEL,,,,,,1.0,,,9
pad,84,0.1,cov-NV,,,1.0,,,,,,10
pad,84,0.1,cov-BCC,,,0.9517241379310345,,,,,,145
pad,84,0.1,sens-BCC,,,,,,1.0,,,145
pad,84,0.1,cov-AK,,,0.9272727272727272,,,,,,55
pad,84,0.1,sens-AK,,,,,,1.0,,,55
pad,84,0.1,cov-BKL,,,1.0,,,,,,5
pad,84,0.1,cov-SCC,,,0.6363636363636364,,,,,,33
pad,84,0.1,sens-SCC,,,,,,1.0,,,33
pad,84,0.15,B,26.0,False,0.8666666666666667,0.8461538461538461,,1.0,1.0,2.2666666666666666,15
pad,84,0.15,M1,22.0,False,0.8285714285714286,0.8564814814814814,0.0,1.0,1.0,2.342857142857143,35
pad,84,0.15,M2,173.0,False,0.8695652173913043,0.8732638888888888,0.0,1.0,1.0,2.3115942028985508,138
pad,84,0.15,M3,76.0,False,0.8833333333333333,0.8674242424242425,0.0,1.0,1.0,2.3666666666666667,60
pad,84,0.15,M4,10.0,False,0.5714285714285714,0.5714285714285714,0.0,1.0,1.0,2.0,7
pad,84,0.15,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,4.5,2
pad,84,0.15,cov-MEL,,,0.5555555555555556,,,,,,9
pad,84,0.15,sens-MEL,,,,,,1.0,,,9
pad,84,0.15,cov-NV,,,0.9,,,,,,10
pad,84,0.15,cov-BCC,,,0.9103448275862069,,,,,,145
pad,84,0.15,sens-BCC,,,,,,1.0,,,145
pad,84,0.15,cov-AK,,,0.9272727272727272,,,,,,55
pad,84,0.15,sens-AK,,,,,,1.0,,,55
pad,84,0.15,cov-BKL,,,0.8,,,,,,5
pad,84,0.15,cov-SCC,,,0.6060606060606061,,,,,,33
pad,84,0.15,sens-SCC,,,,,,1.0,,,33
hiba,85,0.05,B,174.0,False,1.0,1.0,,1.0,1.0,6.643312101910828,157
hiba,85,0.05,M1,21.0,False,1.0,1.0,0.0,1.0,1.0,7.125,24
hiba,85,0.05,M2,218.0,False,0.9338842975206612,0.9329896907216495,0.0,1.0,1.0,7.264462809917355,121
hiba,85,0.05,M3,22.0,False,1.0,1.0,0.0,1.0,1.0,7.538461538461538,13
hiba,85,0.05,cov-MEL,,,0.9830508474576272,,,,,,59
hiba,85,0.05,sens-MEL,,,,,,1.0,,,59
hiba,85,0.05,cov-NV,,,1.0,,,,,,125
hiba,85,0.05,cov-BCC,,,1.0,,,,,,60
hiba,85,0.05,sens-BCC,,,,,,1.0,,,60
hiba,85,0.05,cov-AK,,,0.7692307692307693,,,,,,13
hiba,85,0.05,sens-AK,,,,,,1.0,,,13
hiba,85,0.05,cov-BKL,,,1.0,,,,,,16
hiba,85,0.05,cov-DF,,,1.0,,,,,,10
hiba,85,0.05,cov-VASC,,,1.0,,,,,,6
hiba,85,0.05,cov-SCC,,,0.8461538461538461,,,,,,26
hiba,85,0.05,sens-SCC,,,,,,1.0,,,26
hiba,85,0.1,B,174.0,False,0.9554140127388535,0.90625,,1.0,1.0,4.012738853503185,157
hiba,85,0.1,M1,21.0,False,0.9583333333333334,0.9743589743589743,0.0,1.0,1.0,5.0,24
hiba,85,0.1,M2,218.0,False,0.8760330578512396,0.8711340206185567,0.0,1.0,1.0,4.181818181818182,121
hiba,85,0.1,M3,22.0,False,0.9230769230769231,0.9166666666666666,0.0,1.0,1.0,4.769230769230769,13
hiba,85,0.1,cov-MEL,,,0.9661016949152542,,,,,,59
hiba,85,0.1,sens-MEL,,,,,,1.0,,,59
hiba,85,0.1,cov-NV,,,1.0,,,,,,125
hiba,85,0.1,cov-BCC,,,0.9333333333333333,,,,,,60
hiba,85,0.1,sens-BCC,,,,,,1.0,,,60
hiba,85,0.1,cov-AK,,,0.7692307692307693,,,,,,13
hiba,85,0.1,sens-AK,,,,,,1.0,,,13
hiba,85,0.1,cov-BKL,,,1.0,,,,,,16
hiba,85,0.1,cov-DF,,,0.4,,,,,,10
hiba,85,0.1,cov-VASC,,,0.8333333333333334,,,,,,6
hiba,85,0.1,cov-SCC,,,0.6923076923076923,,,,,,26
hiba,85,0.1,sens-SCC,,,,,,1.0,,,26
hiba,85,0.15,B,174.0,False,0.9299363057324841,0.859375,,1.0,1.0,3.3821656050955413,157
hiba,85,0.15,M1,21.0,False,0.875,0.9166666666666666,0.0,1.0,1.0,3.8333333333333335,24
hiba,85,0.15,M2,218.0,False,0.8512396694214877,0.845360824742268,0.0,1.0,1.0,3.6611570247933884,121
hiba,85,0.15,M3,22.0,False,0.9230769230769231,0.9166666666666666,0.0,1.0,1.0,3.3846153846153846,13
hiba,85,0.15,cov-MEL,,,0.9661016949152542,,,,,,59
hiba,85,0.15,sens-MEL,,,,,,1.0,,,59
hiba,85,0.15,cov-NV,,,0.992,,,,,,125
hiba,85,0.15,cov-BCC,,,0.9,,,,,,60
hiba,85,0.15,sens-BCC,,,,,,1.0,,,60
hiba,85,0.15,cov-AK,,,0.7692307692307693,,,,,,13
hiba,85,0.15,sens-AK,,,,,,1.0,,,13
hiba,85,0.15,cov-BKL,,,1.0,,,,,,16
hiba,85,0.15,cov-DF,,,0.3,,,,,,10
hiba,85,0.15,cov-VASC,,,0.5,,,,,,6
hiba,85,0.15,cov-SCC,,,0.5769230769230769,,,,,,26
hiba,85,0.15,sens-SCC,,,,,,1.0,,,26
pad,85,0.05,B,21.0,False,1.0,1.0,,1.0,1.0,3.6956521739130435,23
pad,85,0.05,M1,24.0,False,0.7931034482758621,0.765625,0.0,1.0,1.0,3.310344827586207,29
pad,85,0.05,M2,162.0,False,0.910958904109589,0.9145527369826436,0.0,1.0,1.0,3.7945205479452055,146
pad,85,0.05,M3,78.0,False,0.9818181818181818,0.9761904761904762,0.0,1.0,1.0,4.218181818181818,55
pad,85,0.05,M4,12.0,True,1.0,1.0,0.0,1.0,1.0,5.8,5
pad,85,0.05,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,5.25,4
pad,85,0.05,cov-MEL,,,1.0,,,,,,9
pad,85,0.05,sens-MEL,,,,,,1.0,,,9
pad,85,0.05,cov-NV,,,1.0,,,,,,17
pad,85,0.05,cov-BCC,,,0.9523809523809523,,,,,,147
pad,85,0.05,sens-BCC,,,,,,1.0,,,147
pad,85,0.05,cov-AK,,,0.9387755102040817,,,,,,49
pad,85,0.05,sens-AK,,,,,,1.0,,,49
pad,85,0.05,cov-BKL,,,1.0,,,,,,6
pad,85,0.05,cov-SCC,,,0.7058823529411765,,,,,,34
pad,85,0.05,sens-SCC,,,,,,1.0,,,34
pad,85,0.1,B,21.0,False,1.0,1.0,,1.0,1.0,3.347826086956522,23
pad,85,0.1,M1,24.0,False,0.6896551724137931,0.65625,0.0,1.0,1.0,3.0689655172413794,29
pad,85,0.1,M2,162.0,False,0.8698630136986302,0.863150867823765,0.0,1.0,1.0,3.458904109589041,146
pad,85,0.1,M3,78.0,False,0.9454545454545454,0.9404761904761905,0.0,1.0,1.0,3.672727272727273,55
pad,85,0.1,M4,12.0,False,1.0,1.0,0.0,1.0,1.0,5.2,5
pad,85,0.1,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,5.25,4
pad,85,0.1,cov-MEL,,,1.0,,,,,,9
pad,85,0.1,sens-MEL,,,,,,1.0,,,9
pad,85,0.1,cov-NV,,,1.0,,,,,,17
pad,85,0.1,cov-BCC,,,0.8979591836734694,,,,,,147
pad,85,0.1,sens-BCC,,,,,,1.0,,,147
pad,85,0.1,cov-AK,,,0.9387755102040817,,,,,,49
pad,85,0.1,sens-AK,,,,,,1.0,,,49
pad,85,0.1,cov-BKL,,,1.0,,,,,,6
pad,85,0.1,cov-SCC,,,0.6176470588235294,,,,,,34
pad,85,0.1,sens-SCC,,,,,,1.0,,,34
pad,85,0.15,B,21.0,False,1.0,1.0,,1.0,1.0,2.782608695652174,23
pad,85,0.15,M1,24.0,False,0.6896551724137931,0.65625,0.0,1.0,1.0,2.4482758620689653,29
pad,85,0.15,M2,162.0,False,0.8356164383561644,0.8337783711615486,0.0,1.0,1.0,2.6232876712328768,146
pad,85,0.15,M3,78.0,False,0.8363636363636363,0.8253968253968255,0.0,1.0,1.0,2.8,55
pad,85,0.15,M4,12.0,False,1.0,1.0,0.0,1.0,1.0,4.4,5
pad,85,0.15,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,4.75,4
pad,85,0.15,cov-MEL,,,0.8888888888888888,,,,,,9
pad,85,0.15,sens-MEL,,,,,,1.0,,,9
pad,85,0.15,cov-NV,,,1.0,,,,,,17
pad,85,0.15,cov-BCC,,,0.8503401360544217,,,,,,147
pad,85,0.15,sens-BCC,,,,,,1.0,,,147
pad,85,0.15,cov-AK,,,0.9387755102040817,,,,,,49
pad,85,0.15,sens-AK,,,,,,1.0,,,49
pad,85,0.15,cov-BKL,,,1.0,,,,,,6
pad,85,0.15,cov-SCC,,,0.5294117647058824,,,,,,34
pad,85,0.15,sens-SCC,,,,,,1.0,,,34
hiba,86,0.05,B,169.0,False,0.9770992366412213,0.9202898550724637,,1.0,1.0,5.729007633587786,262
hiba,86,0.05,M1,24.0,False,1.0,1.0,0.0,1.0,1.0,6.0,13
hiba,86,0.05,M2,214.0,False,0.9104477611940298,0.8960396039603961,0.0,1.0,1.0,5.977611940298507,134
hiba,86,0.05,M3,26.0,False,1.0,1.0,0.0,1.0,1.0,6.214285714285714,14
hiba,86,0.05,cov-MEL,,,0.9807692307692307,,,,,,52
hiba,86,0.05,sens-MEL,,,,,,1.0,,,52
hiba,86,0.05,cov-NV,,,1.0,,,,,,229
hiba,86,0.05,cov-BCC,,,0.9848484848484849,,,,,,66
hiba,86,0.05,sens-BCC,,,,,,1.0,,,66
hiba,86,0.05,cov-AK,,,0.9285714285714286,,,,,,14
hiba,86,0.05,sens-AK,,,,,,1.0,,,14
hiba,86,0.05,cov-BKL,,,1.0,,,,,,15
hiba,86,0.05,cov-DF,,,0.5555555555555556,,,,,,9
hiba,86,0.05,cov-VASC,,,0.7777777777777778,,,,,,9
hiba,86,0.05,cov-SCC,,,0.6896551724137931,,,,,,29
hiba,86,0.05,sens-SCC,,,,,,1.0,,,29
hiba,86,0.1,B,169.0,False,0.9618320610687023,0.8840579710144928,,1.0,1.0,4.343511450381679,262
hiba,86,0.1,M1,24.0,False,1.0,1.0,0.0,1.0,1.0,4.230769230769231,13
hiba,86,0.1,M2,214.0,False,0.8731343283582089,0.8717821782178218,0.0,1.0,1.0,3.8358208955223883,134
hiba,86,0.1,M3,26.0,False,1.0,1.0,0.0,1.0,1.0,5.0,14
hiba,86,0.1,cov-MEL,,,0.9615384615384616,,,,,,52
hiba,86,0.1,sens-MEL,,,,,,1.0,,,52
hiba,86,0.1,cov-NV,,,0.9956331877729258,,,,,,229
hiba,86,0.1,cov-BCC,,,0.9696969696969697,,,,,,66
hiba,86,0.1,sens-BCC,,,,,,1.0,,,66
hiba,86,0.1,cov-AK,,,0.9285714285714286,,,,,,14
hiba,86,0.1,sens-AK,,,,,,1.0,,,14
hiba,86,0.1,cov-BKL,,,1.0,,,,,,15
hiba,86,0.1,cov-DF,,,0.3333333333333333,,,,,,9
hiba,86,0.1,cov-VASC,,,0.6666666666666666,,,,,,9
hiba,86,0.1,cov-SCC,,,0.5862068965517241,,,,,,29
hiba,86,0.1,sens-SCC,,,,,,1.0,,,29
hiba,86,0.15,B,169.0,False,0.9274809160305344,0.785024154589372,,1.0,1.0,3.118320610687023,262
hiba,86,0.15,M1,24.0,False,0.9230769230769231,0.95,0.0,1.0,1.0,3.0,13
hiba,86,0.15,M2,214.0,False,0.7985074626865671,0.8016501650165017,0.0,1.0,1.0,3.037313432835821,134
hiba,86,0.15,M3,26.0,False,1.0,1.0,0.0,1.0,1.0,2.9285714285714284,14
hiba,86,0.15,cov-MEL,,,0.9230769230769231,,,,,,52
hiba,86,0.15,sens-MEL,,,,,,1.0,,,52
hiba,86,0.15,cov-NV,,,0.9868995633187773,,,,,,229
hiba,86,0.15,cov-BCC,,,0.8939393939393939,,,,,,66
hiba,86,0.15,sens-BCC,,,,,,1.0,,,66
hiba,86,0.15,cov-AK,,,0.7857142857142857,,,,,,14
hiba,86,0.15,sens-AK,,,,,,1.0,,,14
hiba,86,0.15,cov-BKL,,,0.7333333333333333,,,,,,15
hiba,86,0.15,cov-DF,,,0.3333333333333333,,,,,,9
hiba,86,0.15,cov-VASC,,,0.3333333333333333,,,,,,9
hiba,86,0.15,cov-SCC,,,0.5172413793103449,,,,,,29
hiba,86,0.15,sens-SCC,,,,,,1.0,,,29
pad,86,0.05,B,23.0,False,1.0,1.0,,1.0,1.0,4.55,20
pad,86,0.05,M1,23.0,False,0.92,0.9215686274509803,0.0,1.0,1.0,3.88,25
pad,86,0.05,M2,165.0,False,0.987012987012987,0.9935897435897435,0.0,1.0,1.0,4.4480519480519485,154
pad,86,0.05,M3,74.0,False,0.9047619047619048,0.8913043478260869,0.0,1.0,1.0,3.746031746031746,63
pad,86,0.05,M4,11.0,True,1.0,1.0,0.0,1.0,1.0,5.571428571428571,7
pad,86,0.05,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,6.0,2
pad,86,0.05,cov-MEL,,,0.8571428571428571,,,,,,7
pad,86,0.05,sens-MEL,,,,,,1.0,,,7
pad,86,0.05,cov-NV,,,1.0,,,,,,11
pad,86,0.05,cov-BCC,,,0.9939393939393939,,,,,,165
pad,86,0.05,sens-BCC,,,,,,1.0,,,165
pad,86,0.05,cov-AK,,,0.9423076923076923,,,,,,52
pad,86,0.05,sens-AK,,,,,,1.0,,,52
pad,86,0.05,cov-BKL,,,1.0,,,,,,9
pad,86,0.05,cov-SCC,,,0.8148148148148148,,,,,,27
pad,86,0.05,sens-SCC,,,,,,1.0,,,27
pad,86,0.1,B,23.0,False,1.0,1.0,,1.0,1.0,3.6,20
pad,86,0.1,M1,23.0,False,0.92,0.9215686274509803,0.0,1.0,1.0,3.68,25
pad,86,0.1,M2,165.0,False,0.974025974025974,0.9807692307692307,0.0,1.0,1.0,3.779220779220779,154
pad,86,0.1,M3,74.0,False,0.8571428571428571,0.842391304347826,0.0,1.0,1.0,3.3333333333333335,63
pad,86,0.1,M4,11.0,False,0.8571428571428571,0.8333333333333334,0.0,1.0,1.0,4.285714285714286,7
pad,86,0.1,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,6.0,2
pad,86,0.1,cov-MEL,,,0.8571428571428571,,,,,,7
pad,86,0.1,sens-MEL,,,,,,1.0,,,7
pad,86,0.1,cov-NV,,,1.0,,,,,,11
pad,86,0.1,cov-BCC,,,0.9818181818181818,,,,,,165
pad,86,0.1,sens-BCC,,,,,,1.0,,,165
pad,86,0.1,cov-AK,,,0.9038461538461539,,,,,,52
pad,86,0.1,sens-AK,,,,,,1.0,,,52
pad,86,0.1,cov-BKL,,,1.0,,,,,,9
pad,86,0.1,cov-SCC,,,0.7407407407407407,,,,,,27
pad,86,0.1,sens-SCC,,,,,,1.0,,,27
pad,86,0.15,B,23.0,False,0.95,0.9375,,1.0,1.0,3.05,20
pad,86,0.15,M1,23.0,False,0.88,0.892156862745098,0.0,1.0,1.0,2.96,25
pad,86,0.15,M2,165.0,False,0.8961038961038961,0.9078525641025641,0.0,1.0,1.0,2.707792207792208,154
pad,86,0.15,M3,74.0,False,0.8253968253968254,0.8152173913043478,0.0,1.0,1.0,2.4761904761904763,63
pad,86,0.15,M4,11.0,False,0.8571428571428571,0.8333333333333334,0.0,1.0,1.0,3.5714285714285716,7
pad,86,0.15,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,6.0,2
pad,86,0.15,cov-MEL,,,0.7142857142857143,,,,,,7
pad,86,0.15,sens-MEL,,,,,,1.0,,,7
pad,86,0.15,cov-NV,,,1.0,,,,,,11
pad,86,0.15,cov-BCC,,,0.9272727272727272,,,,,,165
pad,86,0.15,sens-BCC,,,,,,1.0,,,165
pad,86,0.15,cov-AK,,,0.9038461538461539,,,,,,52
pad,86,0.15,sens-AK,,,,,,1.0,,,52
pad,86,0.15,cov-BKL,,,0.8888888888888888,,,,,,9
pad,86,0.15,cov-SCC,,,0.5555555555555556,,,,,,27
pad,86,0.15,sens-SCC,,,,,,1.0,,,27
hiba,87,0.05,B,171.0,False,0.9870967741935484,0.9776119402985075,,1.0,1.0,6.354838709677419,155
hiba,87,0.05,M1,26.0,False,1.0,1.0,0.0,1.0,1.0,6.866666666666666,15
hiba,87,0.05,M2,210.0,False,0.9538461538461539,0.969047619047619,0.0,1.0,1.0,6.838461538461538,130
hiba,87,0.05,M3,23.0,False,1.0,1.0,0.0,1.0,1.0,6.944444444444445,18
hiba,87,0.05,cov-MEL,,,1.0,,,,,,51
hiba,87,0.05,sens-MEL,,,,,,1.0,,,51
hiba,87,0.05,cov-NV,,,1.0,,,,,,109
hiba,87,0.05,cov-BCC,,,1.0,,,,,,65
hiba,87,0.05,sens-BCC,,,,,,1.0,,,65
hiba,87,0.05,cov-AK,,,0.7647058823529411,,,,,,17
hiba,87,0.05,sens-AK,,,,,,1.0,,,17
hiba,87,0.05,cov-BKL,,,1.0,,,,,,18
hiba,87,0.05,cov-DF,,,0.8888888888888888,,,,,,18
hiba,87,0.05,cov-VASC,,,1.0,,,,,,10
hiba,87,0.05,cov-SCC,,,0.9333333333333333,,,,,,30
hiba,87,0.05,sens-SCC,,,,,,1.0,,,30
hiba,87,0.1,B,171.0,False,0.9096774193548387,0.8656716417910447,,1.0,1.0,3.806451612903226,155
hiba,87,0.1,M1,26.0,False,1.0,1.0,0.0,1.0,1.0,4.266666666666667,15
hiba,87,0.1,M2,210.0,False,0.8923076923076924,0.9095238095238095,0.0,1.0,1.0,4.038461538461538,130
hiba,87,0.1,M3,23.0,False,0.9444444444444444,0.9090909090909091,0.0,1.0,1.0,4.666666666666667,18
hiba,87,0.1,cov-MEL,,,0.9803921568627451,,,,,,51
hiba,87,0.1,sens-MEL,,,,,,1.0,,,51
hiba,87,0.1,cov-NV,,,1.0,,,,,,109
hiba,87,0.1,cov-BCC,,,0.9538461538461539,,,,,,65
hiba,87,0.1,sens-BCC,,,,,,1.0,,,65
hiba,87,0.1,cov-AK,,,0.7058823529411765,,,,,,17
hiba,87,0.1,sens-AK,,,,,,1.0,,,17
hiba,87,0.1,cov-BKL,,,1.0,,,,,,18
hiba,87,0.1,cov-DF,,,0.4444444444444444,,,,,,18
hiba,87,0.1,cov-VASC,,,0.6,,,,,,10
hiba,87,0.1,cov-SCC,,,0.8,,,,,,30
